Season,Name,Team,Level,Age,IP,ERA,G,GS,SV,BS,HLD,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,E-F,xFIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
2022,"Justin Yeager","ATL","AA",24,1,0,1,0,0,0,,3,0,0,0,0,0,0,0,0,0,1,9,0,1,0,0.33333333,0,0.33333333,0,0,0,1,1.5531804084777834,-1.5531804084777834,3.285497796535492,1,0,0.5,0.5,1,0,0.5,0,0.5,0,2,6,8,"sa3010825"
2022,"Justin Yeager","ATL","A+",24,12,0.75,11,0,3,0,,50,3,3,1,1,9,0,1,0,0,27,20.25,6.75,3,0.75,0.54,0.18,0.36,0.075,1,0.16666667,0.86206897,2.934596808751425,-2.184596808751425,2.1003348226348564,2.5,0.36363636,0.45454545,0.18181818,0,0.5,0.58333333,0.16666667,0.25,0.1875,87,137,224,"sa3010825"
2022,"Brandon Walter","BOS","AA",25,43,3.13953488372093,8,8,0,0,,173,35,19,15,5,3,0,4,0,0,60,12.55813953488372,0.627906976744186,20,1.0465116279069768,0.34682081,0.01734104,0.32947977,0.21084337,0.8837209302325582,0.2970297,0.65714286,2.7378204778183335,0.40171440590259655,2.261919663361338,1.86206897,0.19417476,0.52427184,0.2815534,0.17241379,0.17241379,0.45283019,0.24528302,0.30188679,0.16610738,179,417,596,"sa3010826"
2022,"Carlos A Francisco","PHI","A+",22,13.1,4.7250011265280545,10,0,0,1,,60,6,8,7,0,13,0,1,3,2,17,11.475002735853847,8.77500209212353,1.30769231,0,0.28333333,0.21666667,0.06666666,0.13043478,1.4250003397465563,0.20689655,0.6,4.451263618469272,0.2737375080587823,5.908331347079366,0.84615385,0.17241379,0.37931034,0.44827586,0.07692308,0,0.62068966,0.24137931,0.13793103,0.16205534,111,142,253,"sa3010827"
2022,"Bradley Hanner","MIN","A+",23,16.2,0.5399998970031935,10,0,0,0,,63,5,4,1,0,7,0,2,0,0,18,9.719998146057483,3.779999279022354,2.57142857,0,0.28571429,0.11111111,0.17460318,0.09259259,0.7199998626709246,0.13888889,0.71428571,2.9801540546417042,-2.440154157638511,3.8869457834223593,1.72727273,0.11764706,0.55882353,0.32352941,0.36363636,0,0.41666667,0.22222222,0.36111111,0.18951613,82,166,248,"sa3010837"
2022,"Natanael Garabitos","SEA","A",21,16.1,3.8571436078487333,9,0,0,0,,70,9,7,7,2,11,0,3,2,0,22,12.122451338953162,6.061225669476581,2,1.102041030813924,0.31428571,0.15714286,0.15714285,0.16071429,1.2244900342376932,0.21875,0.79207921,5.375134214943874,-1.517990607095141,4.873488319940401,1.33333333,0.17647059,0.47058824,0.35294118,0.25,0.16666667,0.38235294,0.29411765,0.32352941,0.15172414,120,170,290,"sa3011099"
2022,"Austin Bergner","DET","AA",25,33,2.4545454545454546,7,7,0,0,,127,16,10,9,4,12,0,1,2,0,30,8.181818181818182,3.272727272727273,2.5,1.0909090909090908,0.23622047,0.09448819,0.14173228,0.14035088,0.8484848484848485,0.15,0.81196581,4.467912091630878,-2.0133666370854235,4.474425162961989,0.94117647,0.20481928,0.38554217,0.40963855,0.26470588,0.11764706,0.53571429,0.21428571,0.25,0.14401623,169,324,493,"sa3011122"
2022,"Tony Locey","COL","A+",23,32.2,4.132652417762536,6,6,0,0,,135,20,16,15,5,22,0,0,1,1,34,9.367345480261747,6.0612235460517185,1.54545455,1.3775508059208452,0.25185185,0.16296296,0.08888889,0.17699115,1.2857140855261222,0.2027027,0.74285714,5.387320136467895,-1.2546677187053588,4.726576840869064,0.76470588,0.22077922,0.33766234,0.44155844,0.08823529,0.14705882,0.34177215,0.27848101,0.37974684,0.1187384,226,313,539,"sa3011123"
2022,"Mike Ruff","COL","A+",24,35.2,2.523364126135692,6,6,0,0,,137,27,11,10,2,4,0,2,4,0,39,9.8411200919292,1.0093456504542768,9.75,0.5046728252271384,0.28467153,0.02919708,0.25547445,0.20610687,0.8691587545578495,0.27777778,0.72847682,2.505478116083005,0.017886010052686974,2.957967289962011,1.33333333,0.15384615,0.48351648,0.36263736,0.24242424,0.06060606,0.34782609,0.30434783,0.34782609,0.13059701,180,356,536,"sa3011125"
2022,"Colin Peluse","OAK","AA",24,33,4.909090909090909,6,6,0,0,,135,33,20,18,4,5,0,1,0,0,24,6.545454545454546,1.3636363636363635,4.8,1.0909090909090908,0.17777778,0.03703704,0.14074074,0.25581395,1.1515151515151516,0.28712871,0.56886228,4.55583225886027,0.3532586502306394,5.590534016219053,0.65306122,0.22115385,0.30769231,0.47115385,0.18367347,0.08163265,0.4,0.35238095,0.24761905,0.09533469,154,339,493,"sa3011126"
2022,"Zack Thompson","STL","AAA",24,38.2,4.422413211373532,8,8,0,0,,155,30,20,19,5,9,0,4,2,1,49,11.405170913542266,2.0948273106506203,5.44444444,1.1637929503614557,0.31612903,0.05806452,0.25806451,0.21126761,1.0086205569799283,0.28409091,0.63888889,3.6228616214393887,0.799551589934143,3.1174915545205644,1.60714286,0.21505376,0.48387097,0.30107527,0.21428571,0.17857143,0.42553191,0.15957447,0.41489362,0.12380952,219,411,630,"sa3011128"
2022,"Edgar Sanchez","MIA","A",21,32,2.53125,6,5,0,0,,134,25,11,9,1,12,0,2,7,1,37,10.40625,3.375,3.08333333,0.28125,0.2761194,0.08955224,0.18656716,0.20833333,1.15625,0.29268293,0.74468085,2.808953952789307,-0.2777039527893068,3.0344806144014003,3.13333333,0.2345679,0.58024691,0.18518519,0.26666667,0.06666667,0.40963855,0.27710843,0.31325301,0.16666667,195,297,492,"sa3011131"
2022,"Jake Sweeney","PIT","A",22,19.2,5.491524536080354,10,0,0,1,,96,21,15,12,2,14,0,3,2,1,20,9.152540893467258,6.40677862542708,1.42857143,0.9152540893467258,0.20833333,0.14583333,0.0625,0.26582278,1.7796607292853002,0.33333333,0.65340909,5.2840595808909105,0.20746495518944386,5.46972317723594,1.09090909,0.13207547,0.45283019,0.41509434,0.31818182,0.09090909,0.46296296,0.2962963,0.24074074,0.12912913,154,179,333,"sa3011134"
2022,"Antoine Kelly","MIL","A+",22,33.2,2.1386135382905658,7,7,0,0,,135,17,10,8,0,18,0,3,1,0,40,10.693067691452828,4.811880461153772,2.22222222,0,0.2962963,0.13333333,0.16296297,0.14912281,1.0396038033356916,0.22972973,0.73684211,3.0152035328818476,-0.8765899945912818,4.035446292492518,1.24,0.22222222,0.43055556,0.34722222,0.24,0,0.33783784,0.18918919,0.47297297,0.14388489,226,330,556,"sa3011135"
2022,"Sandy Gaston","TBR","A",20,17,10.588235294117647,9,3,0,0,,90,17,21,20,2,19,0,3,10,1,21,11.117647058823529,10.058823529411764,1.10526316,1.0588235294117647,0.23333333,0.21111111,0.02222222,0.25,2.1176470588235294,0.33333333,0.49723757,6.957134255240946,3.631101038876701,6.572156987295431,1.11764706,0.2173913,0.41304348,0.36956522,0.23529412,0.11764706,0.55319149,0.17021277,0.27659574,0.15,169,211,380,"sa3011136"
2022,"Daniel Juarez","NYM","A",21,15.2,1.7234039056242465,10,0,1,1,,60,12,3,3,1,6,0,1,3,1,24,13.787231244993972,3.446807811248493,4,0.5744679685414155,0.4,0.1,0.3,0.22641509,1.148935937082831,0.39285714,0.90909091,2.509087112835994,-0.7856832072117474,2.6256206419028247,0.81818182,0.31034483,0.31034483,0.37931034,0.36363636,0.09090909,0.4,0.2,0.4,0.17857143,108,172,280,"sa3011139"
2022,"Jimmy Robbins","TOR","A",24,10,0,3,0,0,0,,40,6,0,0,0,5,0,1,1,1,13,11.7,4.5,2.6,0,0.325,0.125,0.2,0.17647059,1.1,0.28571429,1,2.602703952789307,-2.602703952789307,3.5461571007967,0.85714286,0.35,0.3,0.35,0.57142857,0,0.45454545,0.09090909,0.45454545,0.11046512,68,104,172,"sa3011145"
2022,"Kolton Ingram","LAA","AA",25,18.2,3.857142200275455,13,0,1,1,,74,13,8,8,5,6,0,1,2,0,22,10.607141050757502,2.8928566502065913,3.66666667,2.4107138751721595,0.2972973,0.08108108,0.21621622,0.19402985,1.017856969517134,0.2,0.92307692,5.803180025305132,-1.9460378250296775,3.805880983778311,1.25,0.18181818,0.45454545,0.36363636,0.25,0.3125,0.51111111,0.17777778,0.31111111,0.17204301,105,174,279,"sa3011149"
2022,"Josh Hejka","NYM","A+",25,7.2,0,6,0,1,0,,30,5,0,0,0,2,1,0,0,0,10,11.73912556725976,2.347825113451952,5,0,0.33333333,0.06666667,0.26666666,0.17857143,0.9130430996757591,0.27777778,1,2.0251772760665725,-2.0251772760665725,2.999803882794626,2,0.11764706,0.58823529,0.29411765,0,0,0.38888889,0.38888889,0.22222222,0.12903226,40,84,124,"sa3011152"
2022,"Josh Hejka","NYM","AA",25,7,1.2857142857142858,4,0,0,0,,30,6,1,1,0,3,0,1,2,0,7,9,3.857142857142857,2.33333333,0,0.23333333,0.1,0.13333333,0.23076923,1.2857142857142858,0.31578947,0.9,3.242803866522653,-1.9570895808083673,4.33975620589086,1.8,0.26315789,0.47368421,0.26315789,0,0,0.5,0.15,0.35,0.09565217,44,71,115,"sa3011152"
2022,"Seth Shuman","WSN","A+",24,24.2,2.9189185427435613,6,6,0,0,,104,21,8,8,1,6,0,1,1,0,24,8.756755628230684,2.189188907057671,4,0.36486481784294517,0.23076923,0.05769231,0.17307692,0.21649485,1.0945944535288354,0.27777778,0.7518797,3.2836959809957316,-0.36477743825217024,4.937725943460662,0.52777778,0.20289855,0.27536232,0.52173913,0.30555556,0.02777778,0.32876712,0.31506849,0.35616438,0.11139241,135,260,395,"sa3011187"
2022,"Connor Lunn","STL","AA",23,38.1,4.695652796956309,7,7,0,0,,162,44,22,20,4,7,0,2,1,0,41,9.626088233760434,1.643478478934708,5.85714286,0.9391305593912618,0.25308642,0.04320988,0.20987654,0.2875817,1.330434959137621,0.37037037,0.65400844,3.8109047122443314,0.8847480847119775,4.05957228547807,1.28571429,0.27927928,0.40540541,0.31531532,0.2,0.11428571,0.42857143,0.24107143,0.33035714,0.09708738,219,399,618,"sa3011189"
2022,"T.J. Sikkema","NYY","A+",23,3.2,0,2,2,0,0,,13,2,0,0,0,1,0,0,0,0,6,14.72725900146881,2.4545431669114683,6,0,0.46153846,0.07692308,0.38461538,0.16666667,0.818181055637156,0.33333333,1,1.3967203085066227,-1.3967203085066227,1.8042912240961857,3,0.33333333,0.5,0.16666667,0,0,0.5,0.33333333,0.16666667,0.11111111,23,40,63,"sa3011191"
2022,"Keegan Collett","SDP","A",23,12.2,2.842104549883654,11,0,3,1,,55,6,7,4,1,12,1,0,2,0,22,15.631575024360098,8.526313649650962,1.83333333,0.7105261374709135,0.4,0.21818182,0.18181818,0.13953488,1.421052274941827,0.25,0.6626506,4.300482916898039,-1.4583783670143848,4.094201151786986,1.42857143,0.10526316,0.52631579,0.36842105,0,0.14285714,0.47619048,0.23809524,0.28571429,0.16666667,101,139,240,"sa3011192"
2022,"Josh Hendrickson","PHI","AA",24,4.1,20.769246005458836,2,2,0,0,,27,9,10,10,1,2,0,3,0,1,4,8.307698402183535,4.153849201091767,2,2.0769246005458837,0.14814815,0.07407407,0.07407408,0.40909091,2.538463400667191,0.47058824,0.31746032,8.143906153450013,12.625339852008823,8.333506171625775,0.66666667,0.16666667,0.33333333,0.5,0.22222222,0.11111111,0.44444444,0.22222222,0.33333333,0.07476636,45,62,107,"sa3011196"
2022,"Michael Dominguez","TOR","A",21,18.1,4.909091760304496,5,3,0,0,,84,16,14,10,2,10,0,4,3,0,22,10.800001872669892,4.909091760304496,2.2,0.9818183520608992,0.26190476,0.11904762,0.14285714,0.22857143,1.4181820640879657,0.30434783,0.58823529,4.711795088870506,0.19729667143398988,4.837445716488017,0.80952381,0.17391304,0.36956522,0.45652174,0.28571429,0.0952381,0.4375,0.22916667,0.33333333,0.15317919,136,210,346,"sa3011198"
2022,"Gunner Mayer","PHI","A",21,16.1,3.8571436078487333,4,4,0,0,,64,13,7,7,3,4,0,0,0,0,16,8.816328246511391,2.204082061627848,4,1.6530615462208857,0.25,0.0625,0.1875,0.21666667,1.0408165291020393,0.24390244,0.78125,4.565969485315115,-0.7088258774663818,3.498498464271879,0.875,0.21052632,0.36842105,0.42105263,0.1875,0.1875,0.36842105,0.21052632,0.42105263,0.10055866,52,127,179,"sa3011199"
2022,"Tyler Owens","ATL","A",21,19,4.2631578947368425,7,4,0,0,,83,21,10,9,1,6,0,1,0,0,23,10.894736842105264,2.8421052631578947,3.83333333,0.47368421052631576,0.27710843,0.07228916,0.20481927,0.27631579,1.4210526315789473,0.38461538,0.67669173,3.384378837284289,0.8787790574525536,3.543435834897192,1.92857143,0.21153846,0.51923077,0.26923077,0.21428571,0.07142857,0.41509434,0.28301887,0.30188679,0.16716418,121,214,335,"sa3011201"
2022,"Cole Gordon","NYM","AAA",26,2,9,1,1,0,0,,10,2,2,2,1,2,0,0,0,0,1,4.5,9,0.5,4.5,0.1,0.2,-0.1,0.25,2,0.16666667,0.76923077,11.96768922805786,-2.9676892280578606,7.902993951737881,1,0.14285714,0.42857143,0.42857143,0.33333333,0.33333333,0.57142857,0.14285714,0.28571429,0.14634146,17,24,41,"sa3011216"
2022,"Ryan Zeferjahn","BOS","A+",24,19,2.8421052631578947,8,0,0,1,,80,12,7,6,1,10,0,3,2,2,20,9.473684210526315,4.7368421052631575,2,0.47368421052631576,0.25,0.125,0.125,0.17910448,1.1578947368421053,0.23913043,0.76271186,4.482842422786511,-1.6407371596286167,5.2930599797713125,1.15789474,0.10869565,0.47826087,0.41304348,0.15789474,0.05263158,0.36170213,0.23404255,0.40425532,0.11271676,136,210,346,"sa3011217"
2022,"Andrew Saalfrank","ARI","A+",24,12.1,2.918919671269925,11,0,0,1,,53,10,5,4,1,6,0,0,1,0,21,15.324328274167106,4.378379506904888,3.5,0.7297299178174812,0.39622642,0.11320755,0.28301887,0.21276596,1.2972976316755223,0.36,0.75342466,2.5668568864017898,0.352062784868135,2.0304781589180463,3.4,0.12,0.68,0.2,0.6,0.2,0.53846154,0.23076923,0.23076923,0.15238095,79,131,210,"sa3011219"
2022,"Andrew Nardi","MIA","AAA",23,3,6,2,0,0,0,,13,2,2,2,0,2,0,0,0,0,4,12,6,2,0,0.30769231,0.15384615,0.15384616,0.18181818,1.3333333333333333,0.28571429,0.5,2.8010225613911954,3.1989774386088046,3.883380216360093,2.5,0,0.71428571,0.28571429,0,0,0.71428571,0.14285714,0.14285714,0.14285714,22,34,56,"sa3011234"
2022,"Andrew Nardi","MIA","AA",23,19.1,1.3965519537682294,13,0,2,1,,75,15,4,3,1,4,0,1,4,1,31,14.431036855605036,1.8620692716909724,7.75,0.4655173179227431,0.41333333,0.05333333,0.36,0.21428571,0.9827587822813465,0.36842105,0.86021505,1.7945594296585317,-0.3980074758903023,2.1973771850317556,1.58333333,0.20512821,0.48717949,0.30769231,0.41666667,0.08333333,0.46153846,0.33333333,0.20512821,0.19873817,108,209,317,"sa3011234"
2022,"Jacob Cantleberry","LAD","A+",24,12,5.25,8,0,1,0,,61,11,8,7,3,16,3,0,0,0,12,9,12,0.75,2.25,0.19672131,0.26229508,-0.06557377,0.24444444,2.25,0.26666667,0.83333333,8.770153951644899,-3.5201539516448985,7.810032491385938,0.4,0.15151515,0.24242424,0.60606061,0.15,0.15,0.39393939,0.18181818,0.42424242,0.13899614,122,137,259,"sa3011237"
2022,"Ted Stuka","DET","A",25,3.1,24.30002491238287,3,0,0,0,,23,4,10,9,0,8,0,1,2,0,4,10.800011072170165,21.60002214434033,0.5,0,0.17391304,0.34782609,-0.17391305,0.28571429,3.6000036907233883,0.4,0.23076923,9.102709796434672,15.197315115948198,9.507047274393148,6,0.3,0.6,0.1,0,0,0.5,0.3,0.2,0.09090909,54,45,99,"sa3011238"
2022,"Ted Stuka","DET","A+",25,1,9,1,0,0,0,,5,1,1,1,0,1,0,1,1,0,0,0,9,0,0,0,0.2,-0.2,0.33333333,2,0.33333333,0.66666667,9.520153951644897,-0.5201539516448968,9.520153951644897,1,0.66666667,0.33333333,0,0,0,0.66666667,0.33333333,0,0.05882353,7,10,17,"sa3011238"
2022,"Aaron Ochsenbein","LAD","AA",26,6.2,2.6999987125402867,6,0,2,0,,23,3,2,2,1,0,0,0,0,0,7,9.449995493891004,0,7,1.3499993562701433,0.30434783,0,0.30434783,0.13043478,0.44999978542338115,0.13333333,0.625,3.7391656637191435,-1.0391669511788568,3.89884292617925,0.25,0.375,0.125,0.5,0.25,0.125,0.4375,0.25,0.3125,0.14851485,36,65,101,"sa3011241"
2022,"Eduard Monroy","BAL","A",20,5.2,22.235281643989985,5,0,0,0,,43,14,17,14,2,8,0,4,1,0,3,4.7647032094264254,12.705875225137136,0.375,3.176468806284284,0.06976744,0.18604651,-0.11627907,0.4516129,3.8823507632363468,0.46153846,0.38793103,13.898305181981595,8.33697646200839,11.531620532778994,1.18181818,0.11111111,0.48148148,0.40740741,0.18181818,0.18181818,0.5,0.25,0.25,0.04761905,68,100,168,"sa3011243"
2022,"Nick Robertson","LAD","AA",23,17.2,5.0943387059735885,12,0,1,0,,83,22,11,10,2,9,0,0,5,0,18,9.169809670752459,4.584904835376229,2,1.0188677411947176,0.21686747,0.10843373,0.10843374,0.2972973,1.7547166653909025,0.37037037,0.70921986,4.851429569988615,0.24290913598497355,4.872427683144319,1.46666667,0.28846154,0.42307692,0.28846154,0.26666667,0.13333333,0.46428571,0.25,0.28571429,0.1035503,127,211,338,"sa3011248"
2022,"Alec Gamboa","LAD","AA",25,18.2,6.2678560754476145,8,1,0,0,,82,18,13,13,2,9,0,0,0,1,20,9.642855500688638,4.339284975309887,2.22222222,0.9642855500688637,0.24390244,0.1097561,0.13414634,0.24657534,1.4464283251032957,0.31372549,0.5785124,4.585594045021116,1.6822620304264984,4.888013283465983,1,0.29411765,0.35294118,0.35294118,0.33333333,0.11111111,0.32075472,0.35849057,0.32075472,0.10855263,109,195,304,"sa3011249"
2022,"Aidan Anderson","PHI","A+",25,7.2,0,5,0,0,0,,28,4,1,0,0,1,0,1,0,0,6,7.043475340355856,1.173912556725976,6,0,0.21428571,0.03571429,0.17857142,0.15384615,0.6521736426255422,0.2,0.83333333,3.06865510426744,-3.06865510426744,4.043281710995494,2.4,0.10526316,0.63157895,0.26315789,0.4,0,0.5,0.3,0.2,0.125,43,77,120,"sa3011250"
2022,"Aidan Anderson","PHI","A",25,3.1,5.400005536085082,2,0,0,0,,14,4,2,2,2,0,0,0,0,0,3,8.100008304127623,0,3,5.400005536085082,0.21428571,0,0.21428571,0.28571429,1.2000012302411294,0.22222222,1,9.402710103994954,-4.002704567909872,3.6243894972200015,0.8,0.18181818,0.36363636,0.45454545,0,0.4,0.54545455,0.27272727,0.18181818,0.17021277,13,34,47,"sa3011250"
2022,"Dalton Stambaugh","CHC","A+",25,8.2,0,3,0,0,0,,33,5,0,0,0,2,0,0,0,1,10,10.384611575562559,2.076922315112512,5,0,0.3030303,0.06060606,0.24242424,0.16129032,0.8076920114326435,0.23809524,1,1.9047699287796107,-1.9047699287796107,3.8071298640137776,0.58333333,0.0952381,0.33333333,0.57142857,0.33333333,0,0.33333333,0.33333333,0.33333333,0.2109375,50,78,128,"sa3011252"
2022,"Dalton Stambaugh","CHC","AA",25,17.1,4.153846915657138,6,0,0,0,,71,13,8,8,2,8,0,1,1,0,15,7.788462966857134,4.153846915657138,1.875,1.0384617289142846,0.21126761,0.11267606,0.09859155,0.20967742,1.211538683733332,0.24444444,0.72916667,4.880103728757147,-0.7262568131000089,5.678755793997945,0.56521739,0.23404255,0.27659574,0.4893617,0.30434783,0.08695652,0.38297872,0.25531915,0.36170213,0.07746479,106,178,284,"sa3011252"
2022,"Jared Biddy","COL","A+",25,4.2,1.9285701148372958,3,0,0,0,,18,5,2,1,0,1,0,0,1,0,4,7.714280459349183,1.9285701148372958,4,0,0.22222222,0.05555556,0.16666666,0.29411765,1.2857134098915306,0.38461538,0.66666667,2.387321166602436,-0.4587510517651401,3.755462534516351,1.2,0.15384615,0.46153846,0.38461538,0.4,0,0.84615385,0.07692308,0.07692308,0.12698413,19,44,63,"sa3011303"
2022,"Jared Biddy","COL","AA",25,8.2,3.1153834726687677,4,0,0,1,,34,7,4,3,0,2,0,0,2,0,5,5.1923057877812795,2.076922315112512,2.5,0,0.14705882,0.05882353,0.08823529,0.21875,1.038461157556256,0.25925926,0.55555556,3.066979859989714,0.04840361267905369,4.307379357991785,1.71428571,0.26923077,0.46153846,0.26923077,0.57142857,0,0.48148148,0.25925926,0.25925926,0.1221374,54,77,131,"sa3011303"
2022,"Erik Miller","PHI","AA",24,16,1.6875,8,5,0,0,,61,8,3,3,0,7,0,1,0,0,23,12.9375,3.9375,3.28571429,0,0.37704918,0.1147541,0.26229508,0.1509434,0.9375,0.26666667,0.8125,2.1535181522369387,-0.46601815223693865,3.4972847679629924,0.78571429,0.16666667,0.36666667,0.46666667,0.28571429,0,0.38709677,0.25806452,0.35483871,0.15849057,96,169,265,"sa3011336"
2022,"Will Ethridge","COL","A+",24,35.2,2.7757005387492617,6,6,0,0,,145,31,12,11,4,13,0,3,3,0,31,7.822428791020646,3.2803733639764,2.38461538,1.0093456504542768,0.2137931,0.08965517,0.12413793,0.24031008,1.2336446838885606,0.28723404,0.84541063,4.524169416991559,-1.7484688782422975,4.247686732209143,1.36363636,0.17894737,0.47368421,0.34736842,0.18181818,0.12121212,0.42857143,0.2755102,0.29591837,0.0967118,197,320,517,"sa3011337"
2022,"Jackson Rutledge","WSN","A",23,6.2,14.849992918971576,3,3,0,0,,40,14,11,11,1,4,0,2,3,0,7,9.449995493891004,5.399997425080573,1.75,1.3499993562701433,0.175,0.1,0.075,0.41176471,2.6999987125402867,0.5,0.48387097,6.565956568718537,8.28403635025304,5.817613147154874,2,0.16,0.56,0.28,0.14285714,0.14285714,0.48148148,0.2962963,0.22222222,0.12318841,53,85,138,"sa3011338"
2022,"Caleb Freeman","CHW","AA",24,5.2,12.705875225137136,6,0,0,0,,33,5,8,8,1,11,0,0,0,0,7,11.117640821994993,17.47057843456356,0.63636364,1.588234403142142,0.21212121,0.33333333,-0.12121212,0.22727273,2.8235278278082525,0.28571429,0.54794521,9.200236064094288,3.505639161042849,8.43463418893041,1.2,0.21428571,0.42857143,0.35714286,0,0.2,0.4,0.26666667,0.33333333,0.09027778,69,75,144,"sa3011339"
2022,"Hunter Bigge","CHC","A+",24,13,2.076923076923077,11,0,3,1,,55,11,4,3,0,6,0,0,1,0,16,11.076923076923077,4.153846153846154,2.66666667,0,0.29090909,0.10909091,0.18181818,0.2244898,1.3076923076923077,0.33333333,0.76470588,2.443230874721821,-0.3663077977987439,3.6057845948980405,1.63636364,0,0.62068966,0.37931034,0.27272727,0,0.45454545,0.21212121,0.33333333,0.10714286,95,129,224,"sa3011341"
2022,"Seth Johnson","TBR","A+",23,27,3,7,7,0,0,,110,23,9,9,4,11,0,0,1,0,41,13.666666666666666,3.6666666666666665,3.72727273,1.3333333333333333,0.37272727,0.1,0.27272727,0.23232323,1.2592592592592593,0.35185185,0.88028169,3.962374586529202,-0.9623745865292022,3.2541308025519053,0.81818182,0.31034483,0.31034483,0.37931034,0.09090909,0.18181818,0.4137931,0.27586207,0.31034483,0.1766055,150,286,436,"sa3011342"
2022,"Orlando Ribalta","WSN","A",24,13,6.923076923076923,11,0,1,0,,64,10,12,10,2,10,0,3,1,0,14,9.692307692307692,6.923076923076923,1.4,1.3846153846153846,0.21875,0.15625,0.0625,0.19607843,1.5384615384615385,0.22857143,0.54455446,6.862111630806556,0.0609652922703674,6.006546127566924,1.30769231,0.11764706,0.5,0.38235294,0.30769231,0.15384615,0.39473684,0.18421053,0.42105263,0.14224138,88,144,232,"sa3011344"
2022,"Jake Prizina","BAL","A+",25,12.2,4.973682962296395,8,0,2,0,,51,11,7,7,1,3,0,1,1,0,15,10.657892062063704,2.1315784124127406,5,0.7105261374709135,0.29411765,0.05882353,0.23529412,0.23404255,1.10526288051031,0.32258065,0.58823529,3.456526732378695,1.5171562299177,4.081947088540576,0.71428571,0.25,0.3125,0.4375,0.21428571,0.07142857,0.33333333,0.27272727,0.39393939,0.14444444,61,119,180,"sa3011346"
2022,"Hansen Butler","CHW","AA",26,10,13.5,7,0,0,0,,57,11,15,15,3,16,0,1,5,0,7,6.3,14.4,0.4375,2.7,0.12280702,0.28070175,-0.15789473,0.275,2.7,0.26666667,0.54621849,11.153180408477784,2.346819591522216,9.851656490564347,0.73333333,0.21212121,0.33333333,0.45454545,0.06666667,0.2,0.42424242,0.33333333,0.24242424,0.07239819,110,111,221,"sa3011363"
2022,"Jose Aquino","SEA","A",20,1,9,1,0,0,0,,6,2,1,1,0,1,0,0,1,0,0,0,9,0,0,0,0.16666667,-0.16666667,0.4,3,0.4,0.66666667,6.905746173858643,2.0942538261413572,8.389617171883582,2,0.4,0.4,0.2,1,0,0.4,0.4,0.2,0.10714286,13,15,28,"sa3011364"
2022,"Taylor Floyd","MIL","AA",24,4.1,14.538472203821184,6,0,0,0,,25,12,7,7,1,1,0,0,0,0,6,12.461547603275301,2.0769246005458837,6,2.0769246005458837,0.24,0.04,0.2,0.5,3.0000022007884986,0.64705882,0.51724138,4.476258008720398,10.062214195100786,3.0753191853587643,2.5,0.22222222,0.55555556,0.22222222,0,0.25,0.44444444,0.22222222,0.33333333,0.1122449,38,60,98,"sa3011367"
2022,"Zach Bryant","BOS","AA",24,9.1,14.464290640793745,10,0,0,1,,55,11,16,15,3,15,0,2,1,0,6,5.785716256317499,14.464290640793745,0.4,2.8928581281587493,0.10909091,0.27272727,-0.16363636,0.28947368,2.78571523452324,0.27586207,0.50420168,11.885663855806659,2.5786267849870868,10.504320422141388,0.70588235,0.06451613,0.38709677,0.5483871,0.35294118,0.17647059,0.40625,0.1875,0.40625,0.0875576,106,111,217,"sa3011368"
2022,"Matt Minnick","NYY","AA",26,15.2,2.8723398427070777,8,0,1,0,,59,6,5,5,3,6,0,0,0,0,18,10.340423433745478,3.446807811248493,3,1.7234039056242465,0.30508475,0.10169492,0.20338983,0.11320755,0.765957291388554,0.09375,0.8974359,4.868943412166908,-1.9966035694598308,4.144041364708208,0.66666667,0.14285714,0.34285714,0.51428571,0.27777778,0.16666667,0.28571429,0.22857143,0.48571429,0.14479638,75,146,221,"sa3011369"
2022,"Zack Plunkett","LAD","AA",26,10.1,14.80645616791515,6,0,0,0,,54,19,18,17,5,3,1,1,0,0,5,4.354840049386809,2.612904029632085,1.66666667,4.354840049386809,0.09259259,0.05555556,0.03703703,0.38,2.129032913033551,0.35,0.3125,10.373038554613963,4.433417613301186,6.975014505724419,1.05882353,0.22222222,0.4,0.37777778,0.11764706,0.29411765,0.31111111,0.33333333,0.35555556,0.05882353,72,115,187,"sa3011394"
2022,"Drew Parrish","KCR","AA",24,43.2,2.267175308440078,8,8,0,0,,171,25,12,11,3,10,0,5,4,0,41,8.450380695094836,2.0610684622182527,4.1,0.6183205386654758,0.23976608,0.05847953,0.18128655,0.16025641,0.8015266241959871,0.19642857,0.78212291,3.9349671135762314,-1.6677918051361535,5.376976213528219,0.70689655,0.10810811,0.36936937,0.52252252,0.32758621,0.05172414,0.48695652,0.24347826,0.26956522,0.15111111,232,443,675,"sa3011395"
