Season,Name,Team,PA,HR,SB,K%,BB%,BABIP,ISO,HR/FB,FB%,wRC+,SwStr%,O-Swing%,Swing%,Contact%,maxEV,Barrel%,playerid,seasonct,seasonid
2010,Yadier Molina,STL,521,6,8,9.80%,8.10%,0.281,0.08,5.10%,27.90%,84,6.00%,30.00%,49.10%,87.50%,,,7007,5,7007s5
2010,Matt LaPorta,CLE,425,12,0,19.30%,10.80%,0.25,0.141,9.00%,45.30%,86,11.60%,32.70%,48.10%,75.80%,,,2280,2,2280s2
2010,Alex Avila,DET,333,7,2,21.30%,10.80%,0.278,0.112,9.00%,35.00%,81,9.80%,23.00%,44.10%,77.80%,,,7476,1,7476s1
2010,Mike Lowell,BOS,244,5,0,13.90%,9.40%,0.258,0.128,5.30%,50.80%,78,6.20%,28.00%,45.40%,86.30%,,,527,5,527s5
2010,Elvis Andrus,TEX,674,0,32,14.20%,9.50%,0.317,0.036,0.00%,19.50%,75,4.40%,21.00%,36.40%,87.80%,,,8709,2,8709s2
2010,Reggie Willits,LAA,182,0,2,14.30%,10.40%,0.308,0.044,0.00%,44.70%,86,4.70%,19.50%,37.40%,87.20%,,,5590,3,5590s3
2010,Chone Figgins,SEA,702,1,42,16.20%,10.50%,0.314,0.047,0.70%,32.20%,88,4.60%,20.30%,38.80%,88.10%,,,1580,5,1580s5
2010,Adam Kennedy,WSN,389,3,14,11.30%,9.50%,0.274,0.079,2.70%,36.50%,80,4.50%,26.40%,43.50%,89.90%,,,19,5,19s5
2010,Kelly Shoppach,TBR,187,5,0,38.00%,10.70%,0.313,0.146,12.80%,44.30%,86,19.30%,26.80%,46.00%,58.00%,,,3867,5,3867s5
2010,Kurt Suzuki,OAK,544,13,3,9.00%,6.10%,0.245,0.123,7.10%,40.80%,84,5.10%,27.80%,44.90%,88.60%,,,8259,4,8259s4
2010,Eric Patterson,- - -,204,6,11,30.40%,6.90%,0.286,0.193,9.80%,50.80%,80,10.50%,25.70%,45.60%,76.80%,,,9072,3,9072s3
2010,Michael Saunders,SEA,327,10,6,25.70%,10.70%,0.26,0.156,10.80%,47.90%,87,10.20%,27.70%,42.10%,75.40%,,,9981,2,9981s2
2010,Alberto Callaspo,- - -,601,10,5,7.00%,5.20%,0.269,0.109,5.10%,37.50%,82,3.80%,27.90%,46.40%,92.00%,,,3336,4,3336s4
2010,DeWayne Wise,TOR,118,3,4,24.60%,3.40%,0.313,0.143,10.00%,36.60%,80,12.40%,41.10%,51.80%,76.00%,,,1554,3,1554s3
2010,Kevin Kouzmanoff,OAK,586,16,2,16.40%,4.10%,0.27,0.149,8.70%,39.90%,83,11.10%,34.60%,55.20%,79.70%,,,5995,4,5995s4
2010,Cameron Maybin,FLA,322,8,9,28.60%,7.50%,0.313,0.127,12.90%,32.60%,78,11.60%,26.90%,42.20%,72.70%,,,5223,2,5223s2
2010,Jayson Nix,- - -,363,14,1,24.00%,5.50%,0.259,0.172,11.70%,49.00%,82,10.10%,32.50%,46.20%,77.80%,,,3790,2,3790s2
2010,Felipe Lopez,- - -,441,8,8,18.40%,10.00%,0.273,0.113,7.60%,33.80%,81,6.30%,22.80%,40.60%,84.60%,,,1311,5,1311s5
2010,Xavier Nady,CHC,347,6,0,24.50%,4.90%,0.326,0.098,7.60%,33.50%,76,11.40%,32.30%,49.90%,76.90%,,,1658,4,1658s4
2010,Rusty Ryal,ARI,222,3,0,30.20%,3.60%,0.372,0.087,5.60%,38.60%,73,15.10%,35.20%,51.70%,70.60%,,,9698,1,9698s1
2010,Jeff Francoeur,- - -,503,13,8,16.10%,6.00%,0.27,0.134,7.60%,44.80%,80,11.40%,41.50%,58.80%,80.20%,,,4792,5,4792s5
2010,Nate Schierholtz,SFG,252,3,4,15.10%,7.90%,0.278,0.123,4.20%,37.40%,83,9.30%,30.40%,47.40%,80.30%,,,6201,3,6201s3
2010,Randy Winn,- - -,233,4,6,15.90%,9.00%,0.268,0.117,7.40%,31.40%,80,8.50%,23.90%,46.30%,81.40%,,,1235,5,1235s5
2010,Ronny Cedeno,PIT,502,8,12,21.10%,4.60%,0.315,0.126,6.50%,34.70%,81,9.20%,32.60%,49.60%,81.20%,,,2179,4,2179s4
2010,Oscar Salazar,SDP,148,3,1,15.50%,10.80%,0.264,0.099,6.50%,42.20%,86,9.80%,24.10%,43.40%,77.00%,,,495,2,495s2
2010,Willie Harris,WSN,262,10,5,22.90%,12.60%,0.199,0.179,14.50%,42.60%,78,7.90%,19.20%,38.90%,80.00%,,,236,4,236s4
2010,Willy Aybar,TBR,309,6,0,19.70%,9.70%,0.271,0.115,7.20%,39.30%,84,6.50%,23.80%,40.70%,83.90%,,,2192,4,2192s4
2010,David Eckstein,SDP,492,1,8,7.10%,5.50%,0.287,0.059,0.80%,31.90%,85,3.20%,28.90%,40.90%,92.20%,,,10,5,10s5
2010,Angel Sanchez,- - -,272,0,0,16.50%,4.00%,0.337,0.067,0.00%,30.90%,79,5.70%,30.10%,43.10%,86.80%,,,3492,1,3492s1
2010,Matt Tolbert,MIN,100,1,1,18.00%,9.00%,0.268,0.149,4.20%,33.30%,78,8.20%,21.20%,41.60%,80.10%,,,7365,3,7365s3
2010,Franklin Gutierrez,SEA,629,12,25,21.80%,7.90%,0.297,0.118,6.60%,41.70%,85,9.70%,28.40%,42.20%,76.80%,,,3255,5,3255s5
2010,Ronny Paulino,FLA,344,4,1,14.80%,7.30%,0.295,0.095,3.70%,40.10%,76,6.70%,24.10%,43.30%,84.30%,,,2129,5,2129s5
2010,Craig Counsell,MIL,230,2,1,12.60%,9.10%,0.282,0.069,2.90%,38.60%,77,4.90%,21.50%,39.60%,87.60%,,,52,5,52s5
2010,Melky Cabrera,ATL,509,4,7,12.60%,8.30%,0.288,0.098,3.10%,32.20%,77,5.70%,33.30%,45.60%,87.20%,,,4022,5,4022s5
2010,Aaron Hill,TOR,580,26,2,14.70%,7.10%,0.196,0.189,10.80%,54.20%,77,7.80%,30.60%,50.00%,84.50%,,,6104,5,6104s5
2010,Emilio Bonifacio,FLA,201,0,12,20.90%,8.50%,0.333,0.067,0.00%,26.00%,75,7.60%,30.60%,42.10%,81.90%,,,4054,3,4054s3
2010,Orlando Cabrera,CIN,537,4,11,9.90%,5.20%,0.284,0.091,2.40%,36.80%,75,6.40%,31.70%,45.50%,86.00%,,,766,5,766s5
2010,Carlos Gomez,MIL,318,5,18,22.60%,5.30%,0.313,0.11,7.10%,35.50%,76,12.10%,37.40%,50.20%,75.90%,,,4881,4,4881s4
2010,Danny Worth,DET,115,2,1,11.30%,5.20%,0.275,0.104,6.90%,31.90%,76,4.10%,26.80%,47.80%,91.30%,,,198,1,198s1
2010,Gerardo Parra,ARI,393,3,1,19.30%,5.90%,0.322,0.11,3.70%,28.70%,70,9.90%,39.00%,51.90%,80.40%,,,8553,2,8553s2
2010,Julio Borbon,TEX,468,3,15,12.60%,4.10%,0.313,0.064,2.80%,30.60%,70,7.00%,34.30%,46.10%,85.20%,,,3209,2,3209s2
2010,Reed Johnson,LAD,215,2,2,23.30%,2.30%,0.336,0.104,3.60%,37.30%,80,12.20%,41.90%,54.00%,77.40%,,,1702,5,1702s5
2010,Wilson Valdez,PHI,363,4,7,11.80%,5.80%,0.287,0.102,6.90%,20.80%,75,6.60%,36.20%,51.50%,86.80%,,,1863,1,1863s1
2010,Jerry Hairston,SDP,476,10,9,11.30%,6.50%,0.255,0.109,6.00%,43.70%,82,5.40%,31.40%,45.50%,88.10%,,,144,5,144s5
2010,Wes Helms,FLA,287,4,0,26.50%,9.10%,0.294,0.126,6.00%,37.40%,73,9.30%,26.00%,43.70%,78.60%,,,94,5,94s5
2010,Aaron Rowand,SFG,357,11,5,20.70%,4.50%,0.263,0.148,11.60%,36.80%,78,12.00%,36.90%,51.60%,76.30%,,,254,5,254s5
2010,Brayan Pena,KCR,174,1,2,15.50%,6.90%,0.295,0.082,2.00%,38.80%,75,8.30%,34.90%,49.00%,82.70%,,,3231,2,3231s2
2010,Tyler Greene,STL,122,2,2,19.70%,10.70%,0.266,0.106,6.30%,40.50%,77,11.00%,29.50%,48.10%,76.40%,,,4675,2,4675s2
2010,Cristian Guzman,- - -,396,2,4,15.90%,5.10%,0.315,0.071,2.30%,29.40%,73,7.10%,32.50%,44.60%,83.80%,,,728,4,728s4
2010,Scott Hairston,SDP,336,10,6,20.50%,9.20%,0.236,0.136,8.50%,51.10%,81,10.30%,27.10%,43.90%,76.50%,,,1926,4,1926s4
2010,Nyjer Morgan,WSN,577,0,34,15.30%,6.90%,0.304,0.061,0.00%,25.40%,74,7.00%,30.70%,43.90%,83.90%,,,4885,4,4885s4
2010,Erick Aybar,LAA,589,5,22,13.80%,5.90%,0.289,0.077,3.40%,36.10%,78,5.90%,33.80%,46.80%,87.30%,,,4082,4,4082s4
2010,Ryan Theriot,- - -,640,2,20,11.60%,6.40%,0.305,0.043,1.50%,26.30%,73,4.10%,23.40%,42.60%,90.10%,,,3811,5,3811s5
2010,Milton Bradley,SEA,278,8,8,27.00%,10.10%,0.258,0.143,10.70%,44.90%,80,11.50%,24.20%,45.40%,74.40%,,,369,5,369s5
2010,Clint Barmes,COL,432,8,3,15.30%,8.10%,0.263,0.116,5.10%,48.90%,59,8.30%,36.00%,49.80%,83.00%,,,1830,4,1830s4
2010,Scott Sizemore,DET,163,3,0,24.50%,9.20%,0.287,0.112,7.30%,39.80%,71,9.50%,25.90%,43.40%,77.90%,,,2881,1,2881s1
2010,Chad Tracy,- - -,160,1,0,22.50%,6.90%,0.318,0.075,2.20%,41.80%,70,7.20%,33.30%,45.60%,84.00%,,,1888,5,1888s5
2010,Trevor Crowe,CLE,479,2,20,15.20%,6.10%,0.297,0.081,1.90%,29.10%,76,6.30%,30.70%,43.40%,85.40%,,,3402,2,3402s2
2010,John Hester,ARI,106,2,1,30.20%,10.40%,0.295,0.137,6.90%,46.00%,66,9.10%,27.40%,43.10%,78.60%,,,877,1,877s1
2010,Don Kelly,DET,251,9,3,16.70%,3.20%,0.259,0.13,9.40%,48.70%,71,8.00%,33.80%,49.90%,83.90%,,,2216,1,2216s1
2010,Luis Castillo,NYM,299,0,8,8.40%,13.00%,0.259,0.032,0.00%,15.30%,74,1.80%,17.00%,32.30%,94.30%,,,513,5,513s5
2010,John Bowker,- - -,167,5,0,19.80%,8.40%,0.243,0.152,11.40%,36.70%,75,6.90%,24.50%,44.20%,84.20%,,,8276,2,8276s2
2010,Cole Gillespie,ARI,113,2,1,25.70%,6.20%,0.297,0.135,9.10%,28.90%,65,8.50%,25.50%,42.50%,80.00%,,,5888,1,5888s1
2010,Jake Fox,- - -,211,7,0,23.20%,3.80%,0.252,0.167,9.70%,48.00%,72,18.50%,45.00%,58.20%,68.20%,,,6267,2,6267s2
2010,Ivan Rodriguez,WSN,421,4,2,15.70%,3.80%,0.307,0.08,5.70%,20.80%,70,10.20%,41.50%,55.80%,81.50%,,,1275,5,1275s5
2010,Jonathan Lucroy,MIL,297,4,4,14.80%,6.10%,0.287,0.076,4.50%,37.60%,70,7.00%,35.50%,48.20%,85.20%,,,7870,1,7870s1
2010,Josh Bard,SEA,126,3,0,21.40%,7.90%,0.253,0.143,7.70%,45.90%,77,7.80%,28.70%,45.40%,82.60%,,,1578,5,1578s5
2010,Nate McLouth,ATL,288,6,7,19.80%,11.50%,0.221,0.132,7.50%,43.70%,70,5.20%,20.70%,39.50%,86.90%,,,3190,5,3190s5
2010,Jason Kendall,KCR,490,0,12,9.20%,7.60%,0.28,0.041,0.00%,36.00%,69,5.00%,28.00%,42.60%,88.20%,,,993,5,993s5
2010,Landon Powell,OAK,129,2,1,22.50%,11.60%,0.268,0.089,5.10%,46.40%,72,7.40%,20.80%,39.00%,80.80%,,,8361,2,8361s2
2010,Michael Brantley,CLE,325,3,10,11.70%,6.80%,0.271,0.081,3.70%,31.70%,73,2.80%,23.40%,36.70%,92.30%,,,4106,2,4106s2
2010,Kyle Blanks,SDP,120,3,1,38.30%,12.50%,0.245,0.167,12.00%,44.60%,76,15.20%,25.60%,43.30%,64.60%,,,49,2,49s2
2010,Ronnie Belliard,LAD,185,2,2,18.90%,9.70%,0.26,0.111,3.90%,39.50%,73,10.70%,33.80%,46.90%,77.00%,,,677,5,677s5
2010,Aaron Miles,STL,151,0,0,9.30%,4.00%,0.307,0.036,0.00%,33.90%,70,4.90%,36.50%,50.90%,90.10%,,,1844,5,1844s5
2010,Nick Punto,MIN,288,1,6,17.40%,9.70%,0.289,0.063,1.50%,33.20%,68,3.90%,24.50%,41.40%,90.30%,,,1429,5,1429s5
2010,Mark Grudzielanek,CLE,119,0,2,8.40%,6.70%,0.3,0,0.00%,27.00%,72,4.80%,33.90%,45.70%,89.40%,,,653,4,653s4
2010,Nick Stavinoha,STL,126,2,0,22.20%,3.20%,0.319,0.083,6.70%,32.60%,70,14.60%,39.40%,57.10%,74.40%,,,3909,1,3909s1
2010,Matt Downs,- - -,109,1,0,18.30%,8.30%,0.26,0.103,2.90%,44.90%,71,9.70%,21.80%,43.30%,77.20%,,,957,1,957s1
2010,Kevin Frandsen,LAA,173,0,2,5.80%,5.20%,0.267,0.069,0.00%,28.20%,71,3.60%,32.40%,48.30%,92.50%,,,7528,3,7528s3
2010,Brad Davis,FLA,123,3,2,30.10%,7.30%,0.278,0.165,10.30%,38.70%,64,11.80%,35.10%,47.10%,74.20%,,,8250,1,8250s1
2010,Eric Young Jr.,COL,189,0,17,16.90%,9.00%,0.3,0.041,0.00%,29.30%,53,6.60%,23.10%,41.20%,83.80%,,,7158,1,7158s1
2010,Bengie Molina,- - -,416,5,0,8.20%,5.80%,0.259,0.077,3.00%,48.00%,65,6.10%,34.60%,49.70%,87.90%,,,24,5,24s5
2010,Jeremy Hermida,- - -,239,6,1,24.30%,6.70%,0.264,0.135,9.00%,40.90%,64,7.80%,26.10%,41.00%,80.90%,,,7208,5,7208s5
2010,Nolan Reimold,BAL,131,3,0,19.80%,9.20%,0.236,0.121,8.30%,39.10%,64,7.20%,21.50%,38.20%,80.90%,,,3441,2,3441s2
2010,Justin Maxwell,WSN,131,3,5,32.80%,19.10%,0.2,0.144,9.70%,49.20%,64,15.90%,23.80%,41.70%,62.00%,,,6827,2,6827s2
2010,Brett Wallace,HOU,159,2,0,31.40%,5.00%,0.326,0.097,4.90%,43.60%,65,11.80%,38.30%,50.90%,76.30%,,,8434,1,8434s1
2010,Ryan Church,- - -,238,5,1,27.30%,6.70%,0.262,0.151,7.20%,44.80%,65,10.50%,30.00%,43.80%,75.90%,,,2106,5,2106s5
2010,Brent Lillibridge,CHW,101,2,5,35.60%,3.00%,0.333,0.153,8.70%,39.00%,60,12.10%,31.30%,48.00%,75.00%,,,3501,2,3501s2
2010,Matt Treanor,TEX,272,5,1,15.80%,8.10%,0.233,0.097,6.80%,37.90%,57,8.30%,25.60%,45.10%,81.40%,,,2265,4,2265s4
2010,Casey Kotchman,SEA,457,9,0,12.50%,7.70%,0.229,0.118,9.20%,27.10%,69,4.90%,25.80%,44.00%,88.30%,,,1930,4,1930s4
2010,Alcides Escobar,MIL,552,4,10,12.70%,6.50%,0.264,0.091,2.70%,34.20%,62,6.50%,31.20%,46.30%,85.60%,,,6310,2,6310s2
2010,Tony Gwynn,SDP,339,3,17,14.70%,12.10%,0.236,0.083,3.80%,35.00%,69,3.60%,18.70%,37.20%,90.40%,,,6141,3,6141s3
2010,Jose Lopez,SEA,622,10,3,10.60%,3.70%,0.254,0.099,4.90%,38.50%,69,6.40%,36.30%,51.30%,87.90%,,,3114,5,3114s5
2010,Eric Chavez,OAK,123,1,0,25.20%,6.50%,0.301,0.099,3.70%,32.10%,65,11.30%,37.00%,51.30%,77.90%,,,906,3,906s3
2010,Ruben Tejada,NYM,255,1,2,14.90%,8.60%,0.25,0.069,1.60%,36.40%,64,6.80%,24.70%,43.20%,84.10%,,,5519,1,5519s1
2010,Peter Bourjos,LAA,193,6,10,20.70%,3.10%,0.228,0.177,11.80%,38.90%,65,8.70%,30.40%,44.40%,80.10%,,,2578,1,2578s1
2010,Gabe Gross,OAK,244,1,5,16.00%,7.00%,0.283,0.072,1.60%,33.50%,64,6.70%,24.80%,44.30%,84.60%,,,2184,5,2184s5
2010,Joaquin Arias,- - -,134,0,1,17.20%,3.00%,0.314,0.063,0.00%,39.00%,56,7.40%,37.40%,49.30%,84.90%,,,3817,2,3817s2
2010,Jack Wilson,SEA,211,0,1,16.60%,3.30%,0.298,0.067,0.00%,39.90%,67,8.90%,34.70%,52.10%,82.70%,,,1017,5,1017s5
2010,Bobby Crosby,- - -,189,1,0,20.10%,9.00%,0.277,0.077,2.20%,34.60%,62,9.00%,25.20%,45.00%,79.50%,,,1818,5,1818s5
2010,Gabe Kapler,TBR,140,2,1,17.10%,7.90%,0.242,0.081,5.00%,39.60%,65,5.80%,29.10%,44.80%,87.40%,,,1256,4,1256s4
2010,Chris Getz,KCR,248,0,15,11.30%,7.70%,0.27,0.04,0.00%,29.70%,60,3.80%,29.20%,42.10%,90.80%,,,3388,2,3388s2
2010,Julio Lugo,BAL,264,0,5,18.90%,5.70%,0.314,0.033,0.00%,31.20%,57,7.50%,27.50%,42.70%,82.20%,,,565,5,565s5
2010,Xavier Paul,LAD,133,0,3,18.00%,6.00%,0.286,0.083,0.00%,36.50%,63,9.00%,30.20%,45.60%,80.30%,,,5963,1,5963s1
2010,Rob Johnson,SEA,209,2,1,22.00%,12.00%,0.241,0.09,4.30%,35.60%,64,7.90%,20.80%,39.00%,80.70%,,,8029,2,8029s2
2010,Jason Bourgeois,HOU,136,0,12,11.80%,9.60%,0.252,0.049,0.00%,37.10%,57,5.10%,27.70%,43.60%,88.20%,,,2225,1,2225s1
2010,Josh Wilson,SEA,388,2,5,19.10%,3.60%,0.28,0.066,1.60%,44.80%,63,7.50%,36.00%,49.40%,84.90%,,,2102,3,2102s3
2010,Jason Castro,HOU,217,2,0,18.90%,10.10%,0.25,0.082,3.60%,36.60%,56,6.00%,26.60%,46.50%,87.20%,,,8722,1,8722s1
2010,Alberto Gonzalez,WSN,198,0,0,15.20%,3.50%,0.293,0.054,0.00%,30.60%,55,9.70%,44.00%,55.50%,82.60%,,,4906,3,4906s3
2010,Greg Dobbs,PHI,176,5,1,22.20%,6.80%,0.227,0.135,7.60%,53.20%,54,9.30%,36.40%,52.60%,82.30%,,,2158,4,2158s4
2010,Lou Marson,CLE,294,3,8,18.70%,8.80%,0.234,0.092,5.00%,29.00%,58,6.00%,18.20%,39.90%,85.00%,,,7610,1,7610s1
2010,Garrett Atkins,BAL,152,1,0,19.70%,7.90%,0.266,0.071,2.20%,42.20%,51,6.60%,23.30%,39.40%,83.30%,,,1790,5,1790s5
2010,Jeff Clement,PIT,154,7,0,24.00%,3.90%,0.218,0.167,19.40%,33.30%,55,12.30%,29.70%,44.90%,72.30%,,,4652,2,4652s2
2010,Gerald Laird,DET,299,5,3,19.10%,6.00%,0.243,0.096,5.70%,42.30%,52,8.60%,30.90%,46.90%,81.40%,,,1698,5,1698s5
2010,Anderson Hernandez,- - -,119,0,3,16.00%,8.40%,0.267,0.046,0.00%,29.90%,55,7.30%,30.00%,46.70%,84.70%,,,3366,2,3366s2
2010,Brendan Ryan,STL,486,2,11,12.30%,6.80%,0.253,0.071,1.50%,34.90%,55,7.30%,28.60%,44.70%,83.50%,,,6073,4,6073s4
2010,Humberto Quintero,HOU,276,4,0,21.40%,2.90%,0.287,0.083,5.90%,34.20%,53,12.60%,43.00%,56.30%,77.30%,,,1824,3,1824s3
2010,Jesus Feliciano,NYM,119,0,1,10.10%,5.00%,0.258,0.056,0.00%,23.70%,55,3.00%,26.60%,38.70%,92.30%,,,2448,1,2448s1
2010,Grady Sizemore,CLE,140,0,4,25.00%,6.40%,0.287,0.078,0.00%,41.90%,55,11.60%,32.20%,44.40%,73.80%,,,2197,5,2197s5
2010,Akinori Iwamura,- - -,229,2,3,17.90%,13.50%,0.208,0.077,4.00%,32.10%,54,8.00%,17.10%,41.90%,80.80%,,,7781,4,7781s4
2010,Andy LaRoche,PIT,271,4,1,15.90%,7.00%,0.234,0.081,6.00%,32.70%,54,8.10%,28.70%,45.40%,82.20%,,,6444,4,6444s4
2010,Chris Davis,TEX,136,1,3,29.40%,11.00%,0.275,0.1,3.40%,35.80%,44,11.70%,29.60%,47.90%,75.10%,,,9272,3,9272s3
2010,Mark DeRosa,SFG,104,1,0,15.40%,8.70%,0.224,0.065,3.60%,36.40%,54,7.40%,28.20%,45.60%,83.60%,,,1392,5,1392s5
2010,Henry Blanco,NYM,144,2,1,18.10%,7.60%,0.248,0.085,3.70%,50.90%,52,10.60%,32.50%,50.40%,78.50%,,,81,4,81s4
2010,Everth Cabrera,SDP,241,1,10,22.40%,7.90%,0.274,0.071,2.90%,23.10%,56,8.80%,26.80%,41.20%,78.50%,,,8155,2,8155s2
2010,Cesar Izturis,BAL,513,1,11,10.30%,4.90%,0.257,0.038,0.70%,35.00%,46,5.00%,36.50%,49.30%,89.70%,,,656,5,656s5
2010,Dioner Navarro,TBR,142,1,0,14.10%,8.50%,0.223,0.065,2.60%,37.30%,51,7.80%,33.50%,45.50%,82.60%,,,3179,5,3179s5
2010,Luis Valbuena,CLE,310,2,1,19.70%,9.00%,0.238,0.065,2.70%,35.40%,50,6.80%,28.20%,43.10%,83.90%,,,4969,2,4969s2
2010,Alex Cora,- - -,194,0,4,8.20%,5.20%,0.228,0.068,0.00%,31.20%,48,3.50%,33.20%,43.20%,91.60%,,,1386,5,1386s5
2010,Tony Abreu,ARI,201,1,2,23.40%,2.00%,0.295,0.083,2.00%,33.10%,39,9.60%,33.60%,48.70%,80.10%,,,5053,2,5053s2
2010,Matt Tuiasosopo,SEA,138,4,0,35.50%,6.50%,0.243,0.134,13.80%,37.20%,51,14.40%,28.80%,43.60%,66.50%,,,8272,1,8272s1
2010,Wil Nieves,WSN,172,3,0,16.90%,4.70%,0.228,0.108,7.50%,30.80%,43,9.40%,38.10%,53.90%,82.70%,,,1556,3,1556s3
2010,Koyie Hill,CHC,231,1,1,26.40%,5.20%,0.292,0.084,2.60%,26.40%,40,11.40%,33.90%,45.90%,74.70%,,,1829,3,1829s3
2010,Tommy Manzella,HOU,282,1,0,25.20%,4.60%,0.302,0.039,1.90%,29.00%,43,10.90%,31.60%,46.60%,76.40%,,,3789,1,3789s1
2010,Drew Butera,MIN,155,2,0,16.10%,2.60%,0.222,0.099,4.20%,41.00%,40,5.80%,26.00%,46.70%,87.60%,,,3411,1,3411s1
2010,Pedro Feliz,- - -,429,5,1,9.60%,3.00%,0.228,0.076,3.10%,42.80%,40,7.50%,33.30%,49.80%,84.90%,,,1112,5,1112s5
2010,Chris Dickerson,- - -,106,0,4,32.10%,5.70%,0.313,0.062,0.00%,21.30%,37,15.80%,31.60%,48.00%,66.80%,,,7095,3,7095s3
2010,Josh Bell,BAL,161,3,0,32.90%,1.20%,0.301,0.088,10.70%,26.40%,34,17.50%,39.80%,54.40%,67.70%,,,2510,1,2510s1
2010,Ramiro Pena,NYY,167,0,7,16.20%,3.60%,0.271,0.019,0.00%,40.20%,33,7.60%,35.50%,50.60%,84.90%,,,8841,2,8841s2
2010,Adam Moore,SEA,218,4,0,28.90%,3.70%,0.257,0.088,10.30%,27.70%,40,14.40%,36.10%,48.90%,70.50%,,,9362,1,9362s1
2010,Kevin Cash,- - -,129,2,0,22.50%,8.50%,0.205,0.07,6.90%,34.50%,31,10.60%,31.90%,46.20%,76.60%,,,1593,2,1593s2
2010,Jeff Mathis,LAA,218,3,3,27.10%,2.80%,0.253,0.083,4.40%,47.60%,32,15.30%,36.20%,50.60%,69.10%,,,3448,4,3448s4
2010,Juan Castro,- - -,140,0,0,17.90%,5.70%,0.236,0.039,0.00%,36.80%,25,8.80%,27.20%,47.70%,81.30%,,,315,4,315s4
2010,Ken Griffey Jr.,SEA,108,0,0,15.70%,8.30%,0.22,0.02,0.00%,51.20%,31,9.00%,26.20%,44.90%,79.60%,,,327,5,327s5
2010,Brendan Harris,MIN,120,1,0,19.20%,7.50%,0.188,0.056,4.30%,26.70%,22,7.10%,17.20%,40.70%,83.00%,,,2178,4,2178s4
2010,Garret Anderson,LAD,163,2,1,20.90%,3.10%,0.215,0.09,4.30%,38.20%,24,9.70%,36.90%,45.60%,78.90%,,,2,5,2s5
2010,Brandon Wood,LAA,243,4,1,29.20%,2.50%,0.191,0.062,4.90%,51.90%,1,14.70%,37.60%,51.40%,71.60%,,,6592,2,6592s2
2011,Mike Napoli,TEX,432,30,4,19.70%,13.40%,0.344,0.312,25.40%,41.30%,178,10.20%,23.70%,40.00%,74.50%,,,3057,6,3057s6
2011,Jose Bautista,TOR,655,43,9,16.90%,20.20%,0.309,0.306,22.50%,47.00%,180,7.70%,24.70%,38.60%,79.50%,,,1887,6,1887s6
2011,Miguel Cabrera,DET,688,30,2,12.90%,15.70%,0.365,0.241,18.20%,33.80%,177,8.20%,31.10%,48.30%,82.40%,,,1744,6,1744s6
2011,Ryan Braun,MIL,629,33,33,14.80%,9.20%,0.35,0.265,18.80%,37.40%,171,7.60%,31.00%,43.90%,82.60%,,,3410,5,3410s5
2011,Matt Kemp,LAD,689,39,40,23.10%,10.70%,0.38,0.262,21.40%,40.50%,168,12.80%,32.00%,49.50%,73.20%,,,5631,6,5631s6
2011,Prince Fielder,MIL,692,38,1,15.30%,15.50%,0.306,0.267,21.80%,37.10%,160,8.10%,30.70%,44.10%,80.70%,,,4613,6,4613s6
2011,Jason Giambi,COL,152,13,0,29.60%,11.20%,0.284,0.344,29.50%,50.60%,146,11.10%,26.20%,43.40%,74.50%,,,818,6,818s6
2011,Lance Berkman,STL,587,31,2,15.80%,15.70%,0.315,0.246,19.90%,39.20%,163,9.30%,24.90%,46.00%,79.30%,,,548,6,548s6
2011,Brett Lawrie,TOR,171,9,7,18.10%,9.40%,0.318,0.287,17.00%,44.90%,157,8.60%,21.60%,39.40%,77.90%,,,5247,1,5247s1
2011,Adrian Gonzalez,BOS,715,27,1,16.60%,10.30%,0.38,0.21,16.40%,32.10%,155,8.60%,34.40%,48.20%,81.70%,,,1908,6,1908s6
2011,David Ortiz,BOS,605,29,1,13.70%,12.90%,0.321,0.246,17.50%,37.50%,154,7.20%,27.10%,43.70%,83.30%,,,745,6,745s6
2011,Joey Votto,CIN,719,29,8,17.90%,15.30%,0.349,0.222,18.20%,33.40%,157,8.80%,24.90%,42.60%,78.90%,,,4314,4,4314s4
2011,Jacoby Ellsbury,BOS,732,32,39,13.40%,7.10%,0.336,0.23,16.70%,34.10%,150,6.10%,27.10%,43.70%,86.10%,,,4727,4,4727s4
2011,Alejandro De Aza,CHW,171,4,12,19.90%,9.90%,0.404,0.191,11.10%,31.00%,149,9.30%,30.90%,47.00%,80.00%,,,3371,2,3371s2
2011,Matt Holliday,STL,516,22,2,18.00%,11.60%,0.33,0.229,18.50%,33.50%,154,10.50%,28.70%,47.40%,77.70%,,,1873,6,1873s6
2011,Allen Craig,STL,219,11,5,18.30%,6.80%,0.344,0.24,18.30%,37.00%,154,8.10%,28.70%,45.10%,82.10%,,,3433,2,3433s2
2011,Curtis Granderson,NYY,691,41,25,24.50%,12.30%,0.295,0.29,20.50%,48.00%,146,8.90%,25.30%,40.60%,78.20%,,,4747,6,4747s6
2011,Ike Davis,NYM,149,7,0,20.80%,11.40%,0.344,0.24,17.10%,41.00%,153,9.10%,25.20%,42.50%,78.40%,,,8433,2,8433s2
2011,Carlos Beltran,- - -,598,22,4,14.70%,11.90%,0.324,0.225,12.90%,39.20%,152,6.60%,27.20%,43.30%,84.60%,,,589,6,589s6
2011,Michael Morse,WSN,575,31,2,21.90%,6.30%,0.344,0.247,21.20%,36.50%,148,12.00%,36.80%,51.30%,76.60%,,,3035,2,3035s2
