idlevelorg,Name,Org,Age,Level,PA,xSpect,K%,ISO,BB%,OPS,BABIP,AVG,OBP,SLG,XBH,HR,SB,CS,eFB%,eGB%,eLD%,Days,Date
sa875215-AAA-TOR,Nathan Lukes,TOR,27,AAA,54,0.225,0.222,0.1,0.074,0.598,0.289,0.22,0.278,0.32,5,0,2,1,0.447,0.395,0.184,18,2022-06-01
11379-AAA-ATL,Delino DeShields,ATL,29,AAA,37,0.0,0.297,0.0,0.243,0.598,0.294,0.192,0.405,0.192,0,0,2,1,0.529,0.294,0.176,18,2022-06-01
15808-AAA-MIN,Jose Godoy,MIN,27,AAA,29,0.464,0.172,0.16,0.138,0.596,0.158,0.16,0.276,0.32,2,1,0,0,0.211,0.632,0.158,18,2022-06-01
sa3008003-AAA-HOU,Alex McKenna,HOU,24,AAA,58,0.136,0.293,0.08,0.121,0.59,0.281,0.2,0.31,0.28,2,1,2,1,0.219,0.625,0.156,18,2022-06-01
sa3004937-AAA-CHC,Jared Young,CHC,26,AAA,56,0.203,0.232,0.094,0.018,0.589,0.3,0.226,0.268,0.321,4,0,1,0,0.2,0.5,0.3,18,2022-06-01
sa658616-AAA-SDP,C.J. Hinojosa,SDP,27,AAA,21,0.315,0.238,0.15,0.048,0.588,0.267,0.2,0.238,0.35,2,0,1,0,0.4,0.267,0.333,18,2022-06-01
20275-AAA-BOS,Jonathan Arauz,BOS,23,AAA,56,0.176,0.161,0.057,0.054,0.588,0.295,0.245,0.286,0.302,3,0,1,0,0.318,0.5,0.182,18,2022-06-01
16446-AAA-NYM,Johneshwy Fargas,NYM,27,AAA,32,0.533,0.156,0.167,0.031,0.585,0.192,0.2,0.219,0.367,3,1,2,0,0.423,0.346,0.231,18,2022-06-01
16098-AAA-WSN,Taylor Gushue,WSN,28,AAA,30,0.069,0.3,0.042,0.167,0.583,0.294,0.208,0.333,0.25,1,0,0,0,0.412,0.353,0.176,18,2022-06-01
sa659238-AAA-TEX,Elier Hernandez,TEX,27,AAA,32,0.205,0.281,0.115,0.188,0.582,0.188,0.154,0.312,0.269,1,1,2,0,0.438,0.438,0.188,18,2022-06-01
sa709546-AAA-MIN,Cole Sturgeon,MIN,30,AAA,22,0.0,0.227,0.0,0.045,0.581,0.357,0.263,0.318,0.263,0,0,0,0,0.5,0.5,0.0,18,2022-06-01
13151-AAA-KCR,Jose Briceno,KCR,29,AAA,16,0.0,0.125,0.0,0.0,0.579,0.308,0.267,0.312,0.267,0,0,0,0,0.538,0.231,0.231,18,2022-06-01
17975-AAA-PHI,Scott Kingery,PHI,28,AAA,48,0.186,0.375,0.14,0.083,0.576,0.269,0.186,0.25,0.326,3,1,1,0,0.538,0.308,0.154,18,2022-06-01
14897-AAA-NYM,Daniel Palka,NYM,30,AAA,53,0.237,0.302,0.143,0.075,0.572,0.226,0.184,0.245,0.327,3,2,0,0,0.355,0.516,0.129,18,2022-06-01
sa3008294-AAA-MIL,Brice Turang,MIL,22,AAA,68,0.07,0.221,0.031,0.029,0.572,0.327,0.262,0.279,0.292,2,0,4,0,0.25,0.558,0.173,18,2022-06-01
sa3008107-AAA-HOU,Cesar Salazar,HOU,26,AAA,30,0.0,0.2,0.0,0.1,0.564,0.3,0.231,0.333,0.231,0,0,0,0,0.35,0.45,0.2,18,2022-06-01
sa918173-AAA-KCR,Freddy Fermin,KCR,27,AAA,28,0.108,0.179,0.038,0.071,0.555,0.286,0.231,0.286,0.269,1,0,0,0,0.667,0.143,0.19,18,2022-06-01
sa3008267-AAA-STL,Luken Baker,STL,25,AAA,60,0.248,0.267,0.132,0.083,0.552,0.189,0.17,0.25,0.302,3,2,0,0,0.351,0.405,0.243,18,2022-06-01
sa3014888-AAA-BAL,Dylan Harris,BAL,25,AAA,47,0.208,0.468,0.195,0.128,0.551,0.176,0.122,0.234,0.317,4,2,1,0,0.294,0.471,0.235,18,2022-06-01
17893-AAA-BAL,Tyler Nevin,BAL,25,AAA,20,0.208,0.3,0.125,0.15,0.55,0.2,0.125,0.3,0.25,1,0,0,0,0.1,0.6,0.3,18,2022-06-01
sa1115884-AAA-PIT,Carter Bins,PIT,23,AAA,31,0.096,0.387,0.074,0.097,0.55,0.333,0.185,0.29,0.259,2,0,0,0,0.133,0.467,0.467,18,2022-06-01
20391-AAA-WSN,Luis Garcia,WSN,22,AAA,58,0.151,0.241,0.073,0.052,0.55,0.275,0.218,0.259,0.291,2,1,0,0,0.25,0.55,0.2,18,2022-06-01
sa3007018-AAA-TBR,Xavier Edwards,TBR,22,AAA,21,0.138,0.19,0.053,0.095,0.549,0.267,0.211,0.286,0.263,1,0,1,2,0.2,0.333,0.467,18,2022-06-01
20501-AAA-STL,Scott Hurst,STL,26,AAA,33,0.19,0.273,0.103,0.121,0.549,0.25,0.172,0.273,0.276,2,0,1,0,0.4,0.45,0.15,18,2022-06-01
18690-AAA-NYM,Nick Plummer,NYM,25,AAA,14,0.875,0.143,0.25,0.143,0.548,0.0,0.083,0.214,0.333,1,1,0,0,0.556,0.222,0.0,18,2022-06-01
20056-AAA-COL,Alan Trejo,COL,26,AAA,33,0.333,0.273,0.182,0.0,0.545,0.217,0.182,0.182,0.364,3,1,0,0,0.391,0.391,0.174,18,2022-06-01
sa3006854-AAA-KCR,William Hancock,KCR,25,AAA,16,0.0,0.375,0.0,0.125,0.543,0.429,0.231,0.312,0.231,0,0,0,0,0.286,0.429,0.286,18,2022-06-01
sa738507-AAA-PHI,Edgar Cabral,PHI,26,AAA,20,0.0,0.25,0.0,0.2,0.538,0.273,0.188,0.35,0.188,0,0,0,0,0.455,0.455,0.091,18,2022-06-01
sa873268-AAA-CLE,Trenton Brooks,CLE,26,AAA,27,0.0,0.185,0.0,0.074,0.536,0.3,0.24,0.296,0.24,0,0,0,0,0.45,0.35,0.15,18,2022-06-01
11470-AAA-LAD,Tony Wolters,LAD,30,AAA,26,0.074,0.308,0.045,0.154,0.535,0.286,0.182,0.308,0.227,1,0,0,0,0.357,0.5,0.143,18,2022-06-01
16686-AAA-SFG,Jason Vosler,SFG,28,AAA,32,0.166,0.312,0.103,0.094,0.526,0.222,0.172,0.25,0.276,1,1,0,0,0.444,0.389,0.111,18,2022-06-01
15983-AAA-CHC,Clint Frazier,CHC,27,AAA,33,0.244,0.152,0.074,0.182,0.525,0.182,0.148,0.303,0.222,2,0,1,0,0.318,0.545,0.136,18,2022-06-01
19528-AAA-DET,Jacob Robson,DET,27,AAA,42,0.128,0.31,0.079,0.095,0.525,0.28,0.184,0.262,0.263,3,0,2,0,0.12,0.76,0.12,18,2022-06-01
sa875231-AAA-KCR,Gabriel Cancel,KCR,25,AAA,48,0.193,0.354,0.136,0.062,0.525,0.231,0.159,0.229,0.295,4,1,1,0,0.5,0.308,0.231,18,2022-06-01
sa877497-AAA-SFG,Arquimedes Gamboa,SFG,24,AAA,39,0.177,0.256,0.091,0.128,0.524,0.182,0.152,0.282,0.242,1,1,0,0,0.318,0.5,0.227,18,2022-06-01
17642-AAA-CIN,JT Riddle,CIN,30,AAA,24,0.182,0.25,0.091,0.083,0.523,0.25,0.182,0.25,0.273,1,0,0,0,0.25,0.625,0.125,18,2022-06-01
19768-AAA-BAL,Rylan Bannon,BAL,26,AAA,39,0.151,0.436,0.132,0.026,0.521,0.333,0.184,0.205,0.316,4,0,0,0,0.286,0.476,0.238,18,2022-06-01
sa915654-AAA-WSN,Donovan Casey,WSN,26,AAA,39,0.174,0.41,0.143,0.051,0.519,0.25,0.171,0.205,0.314,2,1,1,1,0.3,0.35,0.3,18,2022-06-01
sa659077-AAA-CHW,Zach Remillard,CHW,28,AAA,43,0.154,0.256,0.079,0.093,0.519,0.214,0.184,0.256,0.263,1,1,1,1,0.321,0.429,0.25,18,2022-06-01
sa829837-AAA-HOU,Scott Manea,HOU,26,AAA,44,0.111,0.25,0.056,0.159,0.518,0.222,0.167,0.295,0.222,1,0,0,0,0.259,0.519,0.222,18,2022-06-01
13472-AAA-OAK,Christian Lopes,OAK,29,AAA,44,0.132,0.205,0.054,0.091,0.516,0.219,0.189,0.273,0.243,2,0,1,0,0.5,0.281,0.25,18,2022-06-01
sa915838-AAA-WSN,Cole Freeman,WSN,27,AAA,27,0.563,0.111,0.125,0.074,0.514,0.15,0.167,0.222,0.292,1,1,2,0,0.35,0.6,0.05,18,2022-06-01
21794-AAA-TEX,Sherten Apostel,TEX,23,AAA,17,0.0,0.176,0.0,0.235,0.507,0.2,0.154,0.353,0.154,0,0,0,0,0.2,0.6,0.2,18,2022-06-01
18551-AAA-STL,Ali Sanchez,STL,25,AAA,37,0.06,0.243,0.029,0.081,0.506,0.28,0.206,0.27,0.235,1,0,1,0,0.2,0.6,0.2,18,2022-06-01
sa918963-AAA-TOR,Chavez Young,TOR,24,AAA,19,0.373,0.158,0.118,0.053,0.505,0.188,0.176,0.211,0.294,1,0,0,0,0.188,0.562,0.25,18,2022-06-01
14593-AAA-CHC,David Bote,CHC,29,AAA,42,0.063,0.214,0.027,0.119,0.502,0.25,0.189,0.286,0.216,1,0,2,0,0.321,0.536,0.143,18,2022-06-01
13593-AAA-NYY,Jose Peraza,NYY,28,AAA,41,0.421,0.122,0.103,0.049,0.502,0.182,0.179,0.22,0.282,2,1,0,1,0.455,0.303,0.242,18,2022-06-01
sa3010329-AAA-OAK,Shea Langeliers,OAK,24,AAA,50,0.106,0.3,0.064,0.04,0.495,0.281,0.191,0.24,0.255,3,0,1,0,0.438,0.469,0.094,18,2022-06-01
sa3004615-AAA-BOS,Jeter Downs,BOS,23,AAA,35,0.052,0.343,0.036,0.143,0.493,0.25,0.143,0.314,0.179,1,0,3,0,0.562,0.188,0.25,18,2022-06-01
16542-AAA-BAL,Shed Long Jr.,BAL,26,AAA,20,0.102,0.35,0.071,0.3,0.493,0.143,0.071,0.35,0.143,1,0,0,0,0.571,0.571,0.0,18,2022-06-01
14973-AAA-SEA,Zach Green,SEA,28,AAA,51,0.143,0.373,0.106,0.059,0.492,0.241,0.17,0.216,0.277,3,1,0,0,0.276,0.483,0.241,18,2022-06-01
sa3010039-AAA-CLE,Will Brennan,CLE,24,AAA,21,0.131,0.19,0.05,0.048,0.488,0.25,0.2,0.238,0.25,1,0,0,0,0.125,0.625,0.25,18,2022-06-01
sa918444-AAA-NYY,Evan Alexander,NYY,24,AAA,20,0.125,0.25,0.062,0.2,0.488,0.182,0.125,0.3,0.188,1,0,1,0,0.091,0.545,0.364,18,2022-06-01
17278-AAA-CLE,Bobby Bradley,CLE,26,AAA,51,0.097,0.353,0.068,0.098,0.482,0.25,0.159,0.255,0.227,3,0,0,1,0.357,0.357,0.25,18,2022-06-01
sa658811-AAA-DET,Josh Lester,DET,27,AAA,59,0.104,0.271,0.057,0.085,0.481,0.243,0.17,0.254,0.226,3,0,1,1,0.405,0.432,0.189,18,2022-06-01
18395-AAA-NYM,Travis Blankenhorn,NYM,25,AAA,36,0.094,0.306,0.057,0.028,0.479,0.292,0.2,0.222,0.257,2,0,0,0,0.417,0.458,0.125,18,2022-06-01
14942-AAA-SEA,Andrew Knapp,SEA,30,AAA,29,0.248,0.31,0.154,0.069,0.476,0.125,0.115,0.207,0.269,2,1,0,0,0.562,0.312,0.125,18,2022-06-01
sa3002758-AAA-SEA,Mason McCoy,SEA,27,AAA,46,0.268,0.326,0.175,0.065,0.474,0.111,0.125,0.174,0.3,3,2,1,0,0.407,0.444,0.148,18,2022-06-01
18900-AAA-TEX,Leody Taveras,TEX,23,AAA,62,0.209,0.21,0.088,0.048,0.473,0.191,0.175,0.21,0.263,3,1,1,1,0.383,0.426,0.213,18,2022-06-01
sa738521-AAA-MIA,Charles Leblanc,MIA,26,AAA,55,0.059,0.327,0.038,0.036,0.467,0.294,0.192,0.236,0.231,2,0,1,0,0.471,0.353,0.176,18,2022-06-01
sa1170619-AAA-PIT,Josh Bissonette,PIT,25,AAA,21,0.0,0.286,0.0,0.238,0.467,0.222,0.133,0.333,0.133,0,0,1,0,0.111,0.778,0.111,18,2022-06-01
sa657922-AAA-STL,Clint Coulter,STL,28,AAA,16,0.0,0.188,0.0,0.0,0.466,0.2,0.154,0.312,0.154,0,0,0,0,0.6,0.3,0.1,18,2022-06-01
sa3010332-AAA-ATL,Braden Shewmake,ATL,24,AAA,50,0.152,0.22,0.067,0.1,0.462,0.206,0.156,0.24,0.222,2,0,0,0,0.559,0.294,0.176,18,2022-06-01
sa548175-AAA-WSN,Matt Lipka,WSN,30,AAA,18,0.265,0.111,0.059,0.056,0.458,0.2,0.176,0.222,0.235,1,0,3,0,0.2,0.733,0.067,18,2022-06-01
sa747574-AAA-BOS,Johan Mieses,BOS,26,AAA,14,0.0,0.429,0.0,0.214,0.457,0.25,0.1,0.357,0.1,0,0,0,0,0.25,0.75,0.0,18,2022-06-01
sa857232-AAA-SDP,Brett Sullivan,SDP,28,AAA,32,0.276,0.062,0.034,0.094,0.457,0.185,0.172,0.25,0.207,1,0,0,0,0.407,0.296,0.296,18,2022-06-01
12950-AAA-NYY,Phillip Evans,NYY,29,AAA,43,0.175,0.209,0.073,0.0,0.453,0.219,0.171,0.209,0.244,3,0,0,0,0.312,0.406,0.281,18,2022-06-01
sa3007069-AAA-BAL,Greg Cullen,BAL,25,AAA,14,0.323,0.357,0.231,0.0,0.451,0.0,0.077,0.143,0.308,1,1,0,0,0.571,0.286,0.0,18,2022-06-01
sa829058-AAA-PIT,Jamie Ritchie,PIT,29,AAA,12,0.0,0.167,0.0,0.25,0.444,0.143,0.111,0.333,0.111,0,0,0,0,0.286,0.571,0.143,18,2022-06-01
sa872850-AAA-CIN,Lorenzo Cedrola,CIN,24,AAA,42,0.512,0.119,0.122,0.0,0.435,0.143,0.146,0.167,0.268,2,1,0,2,0.371,0.486,0.143,18,2022-06-01
sa3007629-AAA-BAL,Patrick Dorrian,BAL,26,AAA,25,0.189,0.36,0.136,0.12,0.427,0.083,0.091,0.2,0.227,1,1,0,0,0.333,0.5,0.25,18,2022-06-01
sa3004128-AAA-CHW,Laz Rivera,CHW,27,AAA,24,0.104,0.208,0.043,0.042,0.426,0.222,0.174,0.208,0.217,1,0,0,0,0.278,0.611,0.111,18,2022-06-01
15194-AAA-CIN,Jake Bauers,CIN,26,AAA,45,0.176,0.356,0.125,0.111,0.425,0.13,0.1,0.2,0.225,3,1,0,0,0.391,0.478,0.13,18,2022-06-01
13324-AAA-WSN,Ildemaro Vargas,WSN,30,AAA,10,0.556,0.1,0.111,0.1,0.422,0.125,0.111,0.2,0.222,1,0,0,0,0.75,0.25,0.0,18,2022-06-01
sa3010595-AAA-NYY,Oliver Dunn,NYY,24,AAA,12,0.0,0.25,0.0,0.333,0.417,0.0,0.0,0.417,0.0,0,0,0,0,0.25,0.75,0.0,18,2022-06-01
15608-AAA-MIA,Willians Astudillo,MIA,30,AAA,24,0.0,0.042,0.0,0.0,0.417,0.217,0.208,0.208,0.208,0,0,0,0,0.609,0.435,0.043,18,2022-06-01
15722-AAA-CIN,Allen Cordoba,CIN,26,AAA,18,0.562,0.167,0.188,0.111,0.417,0.0,0.062,0.167,0.25,1,1,0,1,0.333,0.333,0.333,18,2022-06-01
17023-AAA-LAA,Magneuris Sierra,LAA,26,AAA,40,0.0,0.175,0.0,0.1,0.417,0.207,0.167,0.25,0.167,0,0,5,0,0.241,0.552,0.207,18,2022-06-01
20078-AAA-SEA,Evan White,SEA,26,AAA,28,0.0,0.286,0.0,0.179,0.416,0.2,0.13,0.286,0.13,0,0,0,0,0.333,0.4,0.2,18,2022-06-01
sa3004157-AAA-NYM,Cody Bohanek,NYM,26,AAA,38,0.0,0.211,0.0,0.079,0.408,0.222,0.171,0.237,0.171,0,0,1,1,0.407,0.519,0.074,18,2022-06-01
12990-AAA-CHC,Erick Castillo,CHC,29,AAA,13,0.0,0.154,0.0,0.154,0.408,0.125,0.1,0.308,0.1,0,0,0,0,0.125,0.75,0.125,18,2022-06-01
17326-AAA-PIT,Cole Tucker,PIT,25,AAA,42,0.047,0.286,0.027,0.119,0.4,0.2,0.135,0.238,0.162,1,0,1,0,0.36,0.48,0.12,18,2022-06-01
sa3010389-AAA-CHC,Nelson Maldonado,CHC,25,AAA,55,0.092,0.218,0.04,0.091,0.398,0.184,0.14,0.218,0.18,2,0,1,0,0.395,0.395,0.237,18,2022-06-01
16271-AAA-SEA,Alex Blandino,SEA,29,AAA,38,0.055,0.316,0.034,0.211,0.393,0.118,0.069,0.289,0.103,1,0,1,0,0.235,0.647,0.118,18,2022-06-01
14555-AAA-SFG,Wyatt Mathisen,SFG,28,AAA,11,0.0,0.364,0.0,0.182,0.384,0.2,0.111,0.273,0.111,0,0,0,0,0.4,0.4,0.2,18,2022-06-01
22277-AAA-OAK,Nick Allen,OAK,23,AAA,42,0.05,0.262,0.026,0.071,0.372,0.185,0.132,0.214,0.158,1,0,3,1,0.259,0.333,0.407,18,2022-06-01
15055-AAA-COL,Dom Nunez,COL,27,AAA,54,0.0,0.241,0.0,0.13,0.368,0.176,0.128,0.241,0.128,0,0,0,0,0.412,0.353,0.206,18,2022-06-01
sa918890-AAA-KCR,John Rave,KCR,24,AAA,14,0.0,0.286,0.0,0.071,0.368,0.222,0.154,0.214,0.154,0,0,0,0,0.333,0.667,0.0,18,2022-06-01
18136-AAA-SFG,Ka'ai Tom,SFG,28,AAA,37,0.047,0.324,0.03,0.081,0.368,0.19,0.121,0.216,0.152,1,0,3,0,0.286,0.381,0.333,18,2022-06-01
sa735866-AAA-SFG,Jhonny Pereda,SFG,26,AAA,20,0.0,0.1,0.0,0.15,0.368,0.133,0.118,0.25,0.118,0,0,0,0,0.467,0.533,0.0,18,2022-06-01
19643-AAA-NYM,Daniel Johnson,NYM,26,AAA,11,0.0,0.273,0.0,0.0,0.364,0.25,0.182,0.182,0.182,0,0,0,0,0.375,0.5,0.125,18,2022-06-01
15697-AAA-NYM,Gosuke Katoh,NYM,27,AAA,27,0.117,0.185,0.043,0.074,0.353,0.111,0.087,0.222,0.13,1,0,1,0,0.333,0.556,0.111,18,2022-06-01
16885-AAA-TOR,Joshua Fuentes,TOR,29,AAA,23,0.0,0.304,0.0,0.0,0.348,0.25,0.174,0.174,0.174,0,0,0,0,0.312,0.625,0.062,18,2022-06-01
16953-AAA-ATL,Chadwick Tromp,ATL,27,AAA,41,0.14,0.268,0.075,0.024,0.346,0.143,0.125,0.146,0.2,1,1,0,0,0.5,0.357,0.143,18,2022-06-01
sa3004053-AAA-SEA,Miguel Perez,SEA,21,AAA,15,0.0,0.667,0.0,0.067,0.343,0.5,0.143,0.2,0.143,0,0,0,0,0.25,0.5,0.5,18,2022-06-01
13663-AAA-DET,Jack Lopez,DET,29,AAA,31,0.0,0.29,0.0,0.065,0.336,0.211,0.143,0.194,0.143,0,0,2,1,0.474,0.474,0.0,18,2022-06-01
sa3007826-AAA-NYM,Nick Meyer,NYM,25,AAA,23,0.11,0.217,0.048,0.043,0.317,0.125,0.095,0.174,0.143,1,0,1,1,0.25,0.562,0.188,18,2022-06-01
16192-AAA-MIN,Derek Fisher,MIN,28,AAA,17,0.071,0.471,0.067,0.118,0.31,0.143,0.067,0.176,0.133,1,0,0,0,0.0,0.571,0.429,18,2022-06-01
sa3007505-AAA-TBR,Ruben Cardenas,TBR,24,AAA,21,0.111,0.429,0.095,0.0,0.286,0.167,0.095,0.095,0.19,1,0,0,0,0.833,0.25,0.0,18,2022-06-01
14885-AAA-ATL,Pat Valaika,ATL,29,AAA,15,0.0,0.333,0.0,0.133,0.277,0.125,0.077,0.2,0.077,0,0,0,0,0.625,0.375,0.125,18,2022-06-01
sa875626-AAA-NYY,Max McDowell,NYY,28,AAA,35,0.059,0.257,0.03,0.029,0.264,0.125,0.091,0.143,0.121,1,0,1,0,0.458,0.375,0.167,18,2022-06-01
sa3006720-AAA-TOR,Nick Podkul,TOR,25,AAA,19,0.0,0.316,0.0,0.158,0.263,0.0,0.0,0.263,0.0,0,0,0,0,0.286,0.714,0.0,18,2022-06-01
17161-AAA-LAA,Chad Wallach,LAA,30,AAA,16,0.0,0.188,0.0,0.125,0.259,0.091,0.071,0.188,0.071,0,0,1,0,0.182,0.818,0.0,18,2022-06-01
21386-AAA-SFG,Michael Papierski,SFG,26,AAA,16,0.0,0.375,0.0,0.0,0.258,0.182,0.133,0.125,0.133,0,0,0,0,0.364,0.636,0.0,18,2022-06-01
17062-AAA-ARI,Grayson Greiner,ARI,29,AAA,18,0.0,0.5,0.0,0.056,0.17,0.125,0.059,0.111,0.059,0,0,0,0,0.0,0.625,0.25,18,2022-06-01
sa738262-AAA-TBR,Ryan Boldt,TBR,27,AAA,12,0.0,0.5,0.0,0.0,0.167,0.167,0.083,0.083,0.083,0,0,0,0,0.333,0.333,0.333,18,2022-06-01
19293-AAA-CIN,Nick Senzel,CIN,27,AAA,12,0.0,0.25,0.0,0.083,0.167,0.0,0.0,0.167,0.0,0,0,0,0,0.286,0.571,0.143,18,2022-06-01
sa3016952-AAA-ARI,Channy Ortiz,ARI,23,AAA,12,0.0,0.167,0.0,0.0,0.167,0.1,0.083,0.083,0.083,0,0,0,0,0.4,0.3,0.3,18,2022-06-01
sa3006923-AAA-DET,John Valente,DET,27,AAA,12,0.0,0.25,0.0,0.0,0.167,0.111,0.083,0.083,0.083,0,0,0,0,0.222,0.778,0.0,18,2022-06-01
sa873599-AAA-TOR,Stevie Berman,TOR,27,AAA,13,0.0,0.385,0.0,0.0,0.154,0.125,0.077,0.077,0.077,0,0,0,0,0.625,0.375,0.0,18,2022-06-01
sa3008079-AAA-NYM,Carlos Cortes,NYM,25,AAA,14,0.0,0.429,0.0,0.0,0.143,0.125,0.071,0.071,0.071,0,0,0,0,0.5,0.5,0.0,18,2022-06-01
sa735825-AAA-TBR,David Rodriguez,TBR,26,AAA,10,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.286,0.714,0.0,18,2022-06-01
sa829783-AAA-NYM,Quinn Brodey,NYM,26,AAA,14,0.0,0.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.333,0.556,0.111,18,2022-06-01
