idlevelorg,Name,Org,Age,Level,PA,xSpect,K%,ISO,BB%,OPS,BABIP,AVG,OBP,SLG,XBH,HR,SB,CS,eFB%,eGB%,eLD%,Days,Date
20325-AAA-MIN,Alex Kirilloff,MIN,24,AAA,51,0.371,0.157,0.116,0.157,0.873,0.382,0.326,0.431,0.442,3,1,0,0,0.353,0.412,0.265,14,2022-06-03
sa3017402-A-NYM,Jack-Thomas Wold,NYM,22,A,35,1.544,0.086,0.265,0.029,0.873,0.276,0.294,0.314,0.559,5,2,0,0,0.414,0.517,0.103,14,2022-06-03
sa3017624-A-MIN,Noah Cardenas,MIN,22,A,44,0.555,0.159,0.176,0.205,0.873,0.308,0.265,0.432,0.441,4,1,2,0,0.346,0.346,0.308,14,2022-06-03
sa918911-AA-SFG,Armani Smith,SFG,23,AA,28,0.373,0.214,0.16,0.071,0.873,0.421,0.32,0.393,0.48,3,0,0,0,0.316,0.474,0.211,14,2022-06-03
sa3008110-A-MIA,Osiris Johnson,MIA,21,A,43,0.495,0.186,0.184,0.093,0.872,0.333,0.316,0.372,0.5,3,2,1,0,0.333,0.333,0.3,14,2022-06-03
9952-AAA-DET,Trayce Thompson,DET,31,AAA,53,0.541,0.264,0.286,0.057,0.872,0.29,0.265,0.321,0.551,6,4,1,1,0.484,0.29,0.226,14,2022-06-03
sa3008469-A-CHC,Juan Mora,CHC,22,A,35,0.469,0.2,0.188,0.029,0.871,0.375,0.312,0.371,0.5,4,1,1,0,0.208,0.5,0.292,14,2022-06-03
sa3010599-A+-DET,Jake Holton,DET,24,A+,44,0.857,0.159,0.273,0.182,0.871,0.174,0.212,0.386,0.485,3,3,0,0,0.348,0.522,0.087,14,2022-06-03
sa3003226-AAA-TOR,Gabriel Moreno,TOR,22,AAA,31,0.713,0.097,0.138,0.065,0.87,0.36,0.345,0.387,0.483,2,1,0,0,0.16,0.48,0.4,14,2022-06-03
sa3004979-A+-COL,Eddy Diaz,COL,22,A+,42,0.206,0.214,0.088,0.143,0.87,0.444,0.353,0.429,0.441,3,0,5,1,0.111,0.704,0.185,14,2022-06-03
sa3010707-A-MIN,Kyle Schmidt,MIN,24,A,23,0.667,0.261,0.348,0.0,0.87,0.267,0.261,0.261,0.609,4,2,0,0,0.533,0.133,0.333,14,2022-06-03
sa738445-AA-MIA,Luis Aviles Jr.,MIA,27,AA,34,0.515,0.235,0.242,0.029,0.869,0.375,0.303,0.324,0.545,6,1,3,0,0.208,0.458,0.375,14,2022-06-03
sa3015168-A-ARI,Deyvison De Los Santos,ARI,19,A,49,0.399,0.245,0.196,0.041,0.869,0.382,0.326,0.347,0.522,5,2,2,0,0.324,0.412,0.265,14,2022-06-03
sa3017325-A-BOS,Kier Meredith,BOS,22,A,26,0.171,0.154,0.053,0.154,0.868,0.4,0.316,0.5,0.368,1,0,2,0,0.133,0.533,0.333,14,2022-06-03
sa3010845-AA-CHC,Chase Strumpf,CHC,24,AA,48,0.476,0.292,0.278,0.229,0.868,0.211,0.194,0.396,0.472,4,3,0,0,0.421,0.421,0.105,14,2022-06-03
sa918418-AAA-TBR,Jim Haley,TBR,27,AAA,36,0.562,0.278,0.312,0.083,0.868,0.3,0.25,0.306,0.562,5,2,1,0,0.4,0.3,0.25,14,2022-06-03
sa3017295-A-CHC,James Triantos,CHC,19,A,44,0.423,0.091,0.077,0.091,0.868,0.4,0.359,0.432,0.436,2,0,4,0,0.371,0.429,0.2,14,2022-06-03
24617-AAA-BOS,Jarren Duran,BOS,25,AAA,61,0.372,0.279,0.208,0.115,0.868,0.4,0.283,0.377,0.491,7,1,1,0,0.257,0.429,0.257,14,2022-06-03
sa918712-AA-LAA,Ryan Aguilar,LAA,27,AA,37,0.343,0.216,0.148,0.27,0.867,0.333,0.259,0.459,0.407,2,1,0,1,0.333,0.5,0.111,14,2022-06-03
sa3017214-A+-NYM,Rowdey Jordan,NYM,23,A+,42,1.2,0.095,0.229,0.167,0.867,0.241,0.257,0.381,0.486,4,2,1,1,0.345,0.448,0.172,14,2022-06-03
sa3004048-AA-SDP,Tirso Ornelas,SDP,22,AA,32,0.19,0.188,0.071,0.125,0.866,0.455,0.357,0.438,0.429,2,0,2,0,0.091,0.545,0.364,14,2022-06-03
sa3005080-A-NYY,Luis Santos,NYY,22,A,21,0.328,0.19,0.125,0.19,0.866,0.417,0.312,0.429,0.438,2,0,0,0,0.25,0.333,0.5,14,2022-06-03
sa3008238-AA-SDP,Korry Howell,SDP,23,AA,29,0.418,0.31,0.259,0.034,0.866,0.412,0.296,0.31,0.556,3,1,0,0,0.353,0.471,0.235,14,2022-06-03
sa3016950-A-SEA,Ben Ramirez,SEA,23,A,48,0.62,0.188,0.233,0.104,0.866,0.29,0.279,0.354,0.512,4,3,0,0,0.387,0.452,0.161,14,2022-06-03
sa3016964-A-NYY,Grant Richardson,NYY,22,A,37,0.224,0.297,0.133,0.162,0.866,0.474,0.3,0.432,0.433,3,0,1,0,0.368,0.368,0.263,14,2022-06-03
sa3009883-A+-TOR,Cam Eden,TOR,24,A+,34,0.419,0.206,0.172,0.059,0.865,0.375,0.31,0.382,0.483,4,0,2,2,0.458,0.375,0.167,14,2022-06-03
11602-AAA-BOS,Yolmer Sanchez,BOS,30,AAA,48,0.368,0.25,0.184,0.208,0.864,0.333,0.263,0.417,0.447,3,2,0,0,0.292,0.458,0.25,14,2022-06-03
sa3005482-AA-CLE,Jose Tena,CLE,21,AA,48,0.246,0.271,0.133,0.021,0.864,0.471,0.356,0.375,0.489,5,0,2,0,0.206,0.588,0.176,14,2022-06-03
sa658999-AAA-COL,Wynton Bernard,COL,31,AAA,45,0.392,0.156,0.122,0.089,0.863,0.394,0.341,0.4,0.463,3,1,6,0,0.303,0.455,0.212,14,2022-06-03
sa3008784-A-BAL,Isaac De Leon,BAL,20,A,46,0.299,0.239,0.143,0.217,0.863,0.36,0.286,0.435,0.429,3,1,0,0,0.36,0.48,0.16,14,2022-06-03
sa3017511-A-TEX,Tucker Mitchell,TEX,21,A,25,0.521,0.32,0.333,0.04,0.863,0.286,0.25,0.28,0.583,4,2,0,0,0.5,0.429,0.214,14,2022-06-03
sa3017050-A-HOU,Joey Loperfido,HOU,23,A,49,0.544,0.184,0.2,0.143,0.863,0.312,0.275,0.388,0.475,6,1,0,2,0.438,0.375,0.219,14,2022-06-03
22169-AAA-PIT,Cal Mitchell,PIT,23,AAA,138,0.668,0.145,0.194,0.072,0.862,0.32,0.306,0.362,0.5,14,5,6,0,0.311,0.485,0.194,14,2022-06-03
sa3005603-A+-SEA,Alberto Rodriguez,SEA,21,A+,47,0.61,0.149,0.182,0.043,0.862,0.361,0.318,0.362,0.5,6,1,0,0,0.278,0.611,0.111,14,2022-06-03
sa3006727-AA-TOR,Chris Bec,TOR,26,AA,13,0.163,0.308,0.1,0.231,0.862,0.5,0.3,0.462,0.4,1,0,1,1,0.333,0.167,0.5,14,2022-06-03
sa3003219-AA-TOR,Rafael Lantigua,TOR,24,AA,51,0.648,0.137,0.178,0.098,0.861,0.35,0.311,0.373,0.489,7,0,0,0,0.35,0.425,0.225,14,2022-06-03
sa3010043-A-CHW,DJ Gladney,CHW,20,A,52,0.553,0.269,0.298,0.077,0.861,0.258,0.255,0.308,0.553,6,4,4,0,0.419,0.484,0.097,14,2022-06-03
sa3006667-AAA-BAL,Robert Neustrom,BAL,25,AAA,46,0.59,0.239,0.282,0.13,0.861,0.24,0.231,0.348,0.513,5,3,0,0,0.44,0.4,0.2,14,2022-06-03
sa3007009-AA-NYM,Hayden Senger,NYM,25,AA,34,0.234,0.294,0.138,0.118,0.86,0.444,0.31,0.412,0.448,2,1,0,0,0.389,0.278,0.278,14,2022-06-03
sa3014942-AA-WSN,Brady Lindsly,WSN,24,AA,25,0.316,0.36,0.227,0.12,0.86,0.417,0.273,0.36,0.5,3,1,0,0,0.333,0.25,0.5,14,2022-06-03
sa3003288-A+-NYM,Jose Peroza,NYM,22,A+,40,0.606,0.2,0.242,0.15,0.86,0.261,0.242,0.375,0.485,4,2,0,0,0.522,0.478,0.0,14,2022-06-03
sa3010706-A-MIN,Keoni Cavaco,MIN,21,A,53,0.324,0.34,0.22,0.057,0.86,0.433,0.3,0.34,0.52,6,2,0,0,0.3,0.467,0.233,14,2022-06-03
sa3009972-A+-TBR,Garrett Hiott,TBR,24,A+,31,0.276,0.29,0.16,0.129,0.859,0.4,0.28,0.419,0.44,2,1,3,0,0.4,0.533,0.133,14,2022-06-03
sa3014711-A-TEX,Maximo Acosta,TEX,19,A,41,0.759,0.073,0.111,0.122,0.859,0.364,0.333,0.415,0.444,4,0,6,2,0.424,0.273,0.273,14,2022-06-03
sa3009878-AA-NYM,Luke Ritter,NYM,25,AA,50,0.333,0.22,0.146,0.16,0.859,0.379,0.293,0.42,0.439,4,1,1,0,0.379,0.379,0.241,14,2022-06-03
sa3003267-A-DET,Esney Chacon,DET,22,A,31,0.052,0.355,0.037,0.129,0.859,0.625,0.37,0.452,0.407,1,0,3,1,0.125,0.375,0.438,14,2022-06-03
sa3017477-A-PHI,Anthony Quirion,PHI,24,A,44,0.349,0.318,0.222,0.136,0.859,0.35,0.25,0.386,0.472,4,2,0,0,0.25,0.45,0.3,14,2022-06-03
19181-AAA-TOR,Zack Collins,TOR,27,AAA,26,0.684,0.231,0.316,0.269,0.858,0.091,0.158,0.385,0.474,2,2,0,0,0.636,0.364,0.0,14,2022-06-03
sa3016927-A-STL,Osvaldo Tovalin,STL,22,A,49,0.391,0.245,0.191,0.041,0.858,0.394,0.319,0.347,0.511,4,2,0,0,0.242,0.485,0.242,14,2022-06-03
sa3011890-AAA-TEX,Davis Wendzel,TEX,25,AAA,14,0.438,0.286,0.25,0.143,0.857,0.286,0.25,0.357,0.5,1,1,0,0,0.857,0.143,0.143,14,2022-06-03
14412-AAA-TBR,Joe Hudson,TBR,31,AAA,14,1.0,0.214,0.429,0.0,0.857,0.111,0.214,0.214,0.643,2,2,0,0,0.444,0.444,0.111,14,2022-06-03
12719-AAA-LAA,Dillon Thomas,LAA,29,AAA,50,0.251,0.38,0.19,0.06,0.856,0.435,0.286,0.38,0.476,4,2,0,1,0.304,0.522,0.174,14,2022-06-03
sa3014460-A-CLE,Isaiah Greene,CLE,20,A,44,0.364,0.25,0.182,0.25,0.856,0.364,0.242,0.432,0.424,3,0,3,0,0.136,0.636,0.182,14,2022-06-03
17276-AAA-MIL,Alex Jackson,MIL,26,AAA,10,1.667,0.1,0.333,0.1,0.856,0.25,0.222,0.3,0.556,2,0,0,0,0.625,0.375,0.0,14,2022-06-03
sa3017183-A-ATL,Caleb Durbin,ATL,22,A,38,0.528,0.105,0.111,0.184,0.855,0.296,0.296,0.447,0.407,3,0,2,0,0.407,0.407,0.148,14,2022-06-03
sa3008272-A+-PIT,Endy Rodriguez,PIT,22,A+,41,0.35,0.293,0.205,0.049,0.854,0.4,0.308,0.341,0.513,3,2,1,1,0.28,0.44,0.24,14,2022-06-03
sa3014522-A+-COL,Drew Romo,COL,20,A+,44,0.564,0.227,0.256,0.068,0.854,0.296,0.256,0.341,0.513,5,2,2,0,0.222,0.593,0.222,14,2022-06-03
sa3017053-A-CIN,Ruben Ibarra,CIN,23,A,42,0.196,0.31,0.121,0.167,0.853,0.429,0.303,0.429,0.424,2,1,0,0,0.238,0.476,0.286,14,2022-06-03
sa3009873-AA-TOR,Tanner Morris,TOR,24,AA,48,0.22,0.167,0.073,0.125,0.852,0.424,0.341,0.438,0.415,3,0,0,1,0.394,0.364,0.242,14,2022-06-03
sa829268-AA-ATL,Drew Lugbauer,ATL,25,AA,56,0.504,0.304,0.306,0.125,0.852,0.25,0.224,0.321,0.531,7,4,0,0,0.464,0.393,0.143,14,2022-06-03
sa3017343-A+-PHI,Jared Carr,PHI,23,A+,36,0.062,0.278,0.034,0.194,0.852,0.526,0.345,0.472,0.379,1,0,2,2,0.263,0.474,0.368,14,2022-06-03
sa3014494-A+-MIN,Aaron Sabato,MIN,23,A+,45,0.279,0.378,0.211,0.111,0.851,0.421,0.263,0.378,0.474,4,2,0,0,0.579,0.368,0.105,14,2022-06-03
sa3006873-A+-OAK,Lawrence Butler,OAK,21,A+,41,0.198,0.341,0.135,0.098,0.85,0.5,0.324,0.39,0.459,3,1,2,1,0.545,0.227,0.227,14,2022-06-03
sa917291-A-HOU,Yeuris Ramirez,HOU,23,A,36,0.348,0.417,0.29,0.083,0.849,0.308,0.226,0.333,0.516,3,3,2,1,0.462,0.154,0.231,14,2022-06-03
sa3003969-AA-SDP,Chandler Seagle,SDP,26,AA,25,0.142,0.16,0.045,0.12,0.849,0.444,0.364,0.44,0.409,1,0,0,1,0.278,0.222,0.5,14,2022-06-03
sa737020-AAA-SDP,Luis Liberato,SDP,26,AAA,38,0.466,0.316,0.294,0.053,0.848,0.318,0.265,0.289,0.559,6,2,0,0,0.409,0.364,0.227,14,2022-06-03
sa829387-AAA-CIN,Cristian Santana,CIN,25,AAA,43,0.358,0.209,0.15,0.07,0.847,0.4,0.325,0.372,0.475,4,1,0,0,0.367,0.433,0.233,14,2022-06-03
sa3017332-A+-COL,Braiden Ward,COL,23,A+,13,0.625,0.308,0.385,0.0,0.846,0.333,0.231,0.231,0.615,3,0,0,0,0.444,0.333,0.222,14,2022-06-03
sa3014938-A+-SDP,Adam Kerner,SDP,23,A+,13,0.833,0.231,0.385,0.0,0.846,0.222,0.231,0.231,0.615,3,1,0,0,0.778,0.111,0.222,14,2022-06-03
sa3016968-A-NYY,Kyle Battle,NYY,24,A,26,0.451,0.231,0.208,0.038,0.846,0.353,0.292,0.346,0.5,3,1,3,0,0.529,0.294,0.235,14,2022-06-03
sa1159681-A+-COL,Colin Simpson,COL,25,A+,34,0.603,0.294,0.355,0.029,0.845,0.2,0.226,0.265,0.581,4,3,0,1,0.6,0.25,0.15,14,2022-06-03
20047-AAA-MIA,Brian Miller,MIA,26,AAA,19,0.447,0.263,0.235,0.053,0.845,0.357,0.294,0.316,0.529,3,0,0,0,0.429,0.214,0.429,14,2022-06-03
sa3016926-A-TEX,Abimelec Ortiz,TEX,20,A,29,0.384,0.379,0.292,0.172,0.845,0.273,0.208,0.345,0.5,3,2,2,0,0.545,0.091,0.364,14,2022-06-03
sa3004285-AA-DET,Dylan Rosa,DET,26,AA,47,0.23,0.447,0.205,0.17,0.845,0.5,0.256,0.383,0.462,4,2,1,1,0.312,0.312,0.312,14,2022-06-03
17766-AAA-BAL,DJ Stewart,BAL,28,AAA,22,0.496,0.318,0.316,0.136,0.844,0.2,0.211,0.318,0.526,2,2,0,0,0.5,0.3,0.2,14,2022-06-03
sa3016959-A+-ARI,Caleb Roberts,ARI,22,A+,49,0.215,0.245,0.105,0.204,0.844,0.4,0.289,0.449,0.395,2,1,2,1,0.2,0.52,0.28,14,2022-06-03
sa1170279-A+-NYM,Matt O'Neill,NYM,24,A+,29,0.493,0.241,0.238,0.276,0.842,0.231,0.19,0.414,0.429,2,1,0,0,0.308,0.769,0.0,14,2022-06-03
sa969045-AA-LAA,Kevin Maitan,LAA,22,AA,39,0.131,0.359,0.094,0.154,0.842,0.529,0.312,0.436,0.406,1,1,1,0,0.176,0.706,0.176,14,2022-06-03
sa3016974-A-NYY,Ben Rice,NYY,23,A,22,0.873,0.136,0.238,0.045,0.842,0.294,0.286,0.318,0.524,3,1,0,0,0.235,0.529,0.235,14,2022-06-03
20572-AAA-DET,Kody Clemens,DET,26,AAA,197,0.463,0.264,0.245,0.051,0.842,0.344,0.283,0.315,0.527,23,8,3,1,0.375,0.414,0.203,14,2022-06-03
25768-AAA-SDP,C.J. Abrams,SDP,21,AAA,55,0.481,0.145,0.14,0.055,0.842,0.366,0.32,0.382,0.46,4,1,2,2,0.341,0.439,0.22,14,2022-06-03
sa3008808-A-BAL,Noelberth Romero,BAL,20,A,45,0.659,0.111,0.146,0.089,0.841,0.343,0.317,0.378,0.463,4,1,2,1,0.4,0.429,0.171,14,2022-06-03
sa3015106-A+-NYM,Joe Suozzi,NYM,24,A+,40,0.267,0.275,0.147,0.125,0.841,0.409,0.294,0.4,0.441,3,1,2,1,0.364,0.5,0.182,14,2022-06-03
19432-AAA-ARI,Yonny Hernandez,ARI,24,AAA,34,0.81,0.088,0.143,0.147,0.84,0.292,0.286,0.412,0.429,2,1,2,1,0.333,0.542,0.125,14,2022-06-03
15104-AAA-MIL,Jonathan Davis,MIL,30,AAA,49,0.318,0.224,0.143,0.102,0.84,0.375,0.31,0.388,0.452,4,1,3,0,0.406,0.344,0.25,14,2022-06-03
sa3005598-A+-COL,Julio Carreras,COL,22,A+,51,0.64,0.255,0.326,0.039,0.84,0.241,0.239,0.275,0.565,7,4,2,1,0.414,0.345,0.276,14,2022-06-03
17806-AAA-ARI,Braden Bishop,ARI,28,AAA,32,0.317,0.281,0.179,0.125,0.839,0.389,0.286,0.375,0.464,3,1,3,0,0.278,0.5,0.222,14,2022-06-03
sa3005625-AA-LAD,Andy Pages,LAD,21,AA,52,0.945,0.096,0.182,0.096,0.839,0.289,0.273,0.385,0.455,5,1,0,0,0.395,0.263,0.316,14,2022-06-03
sa3007869-AA-BAL,Cody Roberts,BAL,26,AA,25,0.311,0.28,0.174,0.08,0.838,0.4,0.304,0.36,0.478,2,1,0,0,0.333,0.4,0.133,14,2022-06-03
sa3017016-A+-BAL,Jacob Teter,BAL,23,A+,35,0.729,0.114,0.167,0.086,0.838,0.296,0.3,0.371,0.467,3,1,0,0,0.222,0.519,0.222,14,2022-06-03
18887-AAA-CHW,Seby Zavala,CHW,28,AAA,35,0.318,0.314,0.2,0.143,0.838,0.389,0.267,0.371,0.467,4,1,0,0,0.444,0.278,0.222,14,2022-06-03
sa917463-A-TBR,Luis Leon,TBR,23,A,29,0.604,0.172,0.208,0.172,0.838,0.278,0.25,0.379,0.458,2,1,0,0,0.278,0.389,0.389,14,2022-06-03
sa3014544-A-CLE,Milan Tolentino,CLE,20,A,40,0.312,0.25,0.156,0.15,0.838,0.348,0.281,0.4,0.438,3,1,2,0,0.217,0.391,0.391,14,2022-06-03
sa3017017-A-CIN,Jack Rogers,CIN,23,A,28,0.2,0.5,0.2,0.107,0.837,0.636,0.28,0.357,0.48,4,0,0,1,0.273,0.364,0.364,14,2022-06-03
sa1053075-AA-OAK,Marty Bechina,OAK,25,AA,31,0.574,0.194,0.222,0.129,0.836,0.3,0.259,0.355,0.481,4,1,0,2,0.5,0.4,0.15,14,2022-06-03
sa3006897-A-WSN,Leandro Emiliani,WSN,22,A,33,0.573,0.273,0.312,0.03,0.835,0.25,0.25,0.273,0.562,4,3,0,0,0.3,0.45,0.25,14,2022-06-03
sa3006876-AA-ATL,Trey Harris,ATL,26,AA,38,0.175,0.184,0.065,0.079,0.834,0.417,0.323,0.447,0.387,2,0,2,0,0.208,0.625,0.167,14,2022-06-03
19260-AAA-CIN,Jake Fraley,CIN,27,AAA,12,0.45,0.333,0.3,0.167,0.833,0.2,0.2,0.333,0.5,1,1,0,0,0.6,0.4,0.0,14,2022-06-03
21139-AAA-CHC,Tyler Payne,CHC,29,AAA,15,0.804,0.133,0.214,0.067,0.833,0.333,0.286,0.333,0.5,2,0,0,0,0.25,0.5,0.25,14,2022-06-03
sa3005607-AA-TEX,J.P. Martinez,TEX,26,AA,42,0.486,0.286,0.278,0.119,0.833,0.238,0.222,0.333,0.5,4,3,4,1,0.476,0.333,0.19,14,2022-06-03
sa3014707-A-SFG,Aeverson Arteaga,SFG,19,A,51,0.531,0.196,0.208,0.059,0.833,0.351,0.292,0.333,0.5,6,1,1,1,0.514,0.297,0.162,14,2022-06-03
sa3016818-A-SDP,Marcos Castanon,SDP,23,A,26,0.65,0.154,0.2,0.269,0.833,0.1,0.133,0.5,0.333,1,1,0,0,0.4,0.6,0.1,14,2022-06-03
sa3018245-A-LAD,Gaige Howard,LAD,24,A,26,0.591,0.077,0.091,0.154,0.832,0.35,0.318,0.423,0.409,2,0,1,0,0.15,0.45,0.4,14,2022-06-03
sa962601-A+-WSN,Yasel Antuna,WSN,22,A+,51,1.149,0.118,0.27,0.235,0.832,0.161,0.189,0.373,0.459,5,2,2,3,0.355,0.452,0.194,14,2022-06-03
sa3005240-A-SEA,Walking Cabrera,SEA,21,A,42,0.233,0.214,0.1,0.048,0.831,0.452,0.35,0.381,0.45,4,0,0,0,0.29,0.452,0.258,14,2022-06-03
sa918808-AA-MIN,Matt Wallner,MIN,24,AA,52,0.356,0.327,0.233,0.154,0.831,0.304,0.233,0.365,0.465,4,3,1,1,0.435,0.391,0.174,14,2022-06-03
sa3014531-AA-MIL,Joey Wiemer,MIL,23,AA,38,0.611,0.211,0.257,0.079,0.83,0.28,0.257,0.316,0.514,5,2,3,1,0.52,0.36,0.16,14,2022-06-03
sa3008280-AA-MIN,Michael Helman,MIN,26,AA,42,0.359,0.31,0.222,0.143,0.829,0.333,0.25,0.357,0.472,4,2,2,0,0.333,0.429,0.238,14,2022-06-03
sa3015014-A-COL,AJ Lewis,COL,24,A,11,0.611,0.273,0.333,0.091,0.828,0.143,0.222,0.273,0.556,1,1,0,1,0.714,0.286,0.0,14,2022-06-03
sa1169627-AA-CIN,Ivan Johnson,CIN,23,AA,30,0.412,0.233,0.192,0.133,0.828,0.333,0.269,0.367,0.462,3,1,0,1,0.278,0.444,0.222,14,2022-06-03
sa3010853-A+-NYM,Branden Fryman,NYM,24,A+,23,0.469,0.304,0.286,0.087,0.828,0.25,0.238,0.304,0.524,2,2,3,0,0.417,0.5,0.167,14,2022-06-03
sa3018098-A-MIA,Brady Allen,MIA,22,A,46,0.597,0.239,0.286,0.087,0.828,0.25,0.238,0.304,0.524,6,3,1,0,0.321,0.321,0.321,14,2022-06-03
sa3017795-A-TBR,Carson Williams,TBR,19,A,53,0.222,0.358,0.159,0.132,0.828,0.458,0.273,0.396,0.432,4,1,4,1,0.458,0.125,0.417,14,2022-06-03
sa857840-AAA-COL,Kyle Holder,COL,28,AAA,17,0.0,0.235,0.0,0.176,0.828,0.5,0.357,0.471,0.357,0,0,0,0,0.2,0.6,0.2,14,2022-06-03
20450-AAA-KCR,Brewer Hicklen,KCR,26,AAA,182,0.26,0.39,0.203,0.088,0.826,0.435,0.272,0.352,0.475,19,6,11,0,0.376,0.365,0.259,14,2022-06-03
sa3008890-A-NYY,Marcos Cabrera,NYY,20,A,41,0.414,0.366,0.303,0.171,0.826,0.2,0.182,0.341,0.485,4,3,4,0,0.4,0.4,0.2,14,2022-06-03
sa918408-A+-STL,Todd Lott,STL,24,A+,40,0.444,0.25,0.222,0.075,0.825,0.333,0.278,0.325,0.5,5,1,0,0,0.444,0.259,0.259,14,2022-06-03
sa876328-A+-ARI,Tristin English,ARI,25,A+,43,0.314,0.279,0.175,0.047,0.824,0.385,0.3,0.349,0.475,3,2,1,0,0.462,0.385,0.192,14,2022-06-03
sa3008879-A-PIT,Deivis Nadal,PIT,20,A,20,0.316,0.25,0.158,0.0,0.824,0.429,0.316,0.35,0.474,2,0,0,0,0.143,0.714,0.143,14,2022-06-03
sa829836-AAA-PHI,Dalton Guthrie,PHI,26,AAA,20,0.263,0.3,0.158,0.05,0.824,0.462,0.316,0.35,0.474,3,0,0,1,0.308,0.385,0.308,14,2022-06-03
sa3010586-AAA-MIN,Spencer Steer,MIN,24,AAA,46,0.862,0.13,0.225,0.109,0.823,0.25,0.25,0.348,0.475,5,2,0,0,0.344,0.438,0.219,14,2022-06-03
19779-AAA-KCR,Dairon Blanco,KCR,29,AAA,113,0.349,0.257,0.179,0.15,0.823,0.328,0.263,0.381,0.442,7,5,13,0,0.295,0.492,0.197,14,2022-06-03
sa3005750-A+-KCR,Herard Gonzalez,KCR,21,A+,45,0.25,0.333,0.167,0.156,0.822,0.45,0.278,0.378,0.444,3,1,0,2,0.35,0.5,0.2,14,2022-06-03
sa3007057-A+-TEX,Jayce Easley,TEX,22,A+,39,0.731,0.128,0.188,0.179,0.822,0.24,0.25,0.385,0.438,2,2,2,1,0.36,0.4,0.24,14,2022-06-03
sa3004153-AA-TBR,Blake Hunt,TBR,23,AA,16,0.123,0.312,0.077,0.188,0.822,0.5,0.308,0.438,0.385,1,0,0,0,0.5,0.125,0.375,14,2022-06-03
sa3004279-AAA-PIT,Canaan Smith-Njigba,PIT,23,AAA,56,0.286,0.214,0.122,0.125,0.821,0.405,0.306,0.393,0.429,6,0,1,2,0.297,0.514,0.216,14,2022-06-03
sa3014819-AAA-MIA,Norel Gonzalez,MIA,28,AAA,20,0.471,0.25,0.235,0.15,0.821,0.273,0.235,0.35,0.471,2,1,0,0,0.545,0.455,0.0,14,2022-06-03
sa877500-AA-NYY,Rodolfo Duran,NYY,24,AA,25,0.682,0.2,0.273,0.12,0.82,0.25,0.227,0.32,0.5,4,1,0,0,0.312,0.562,0.188,14,2022-06-03
sa872551-AA-MIN,Leobaldo Cabrera,MIN,24,AA,35,0.453,0.229,0.207,0.143,0.82,0.263,0.241,0.371,0.448,2,2,0,0,0.526,0.211,0.263,14,2022-06-03
sa3008079-AA-NYM,Carlos Cortes,NYM,25,AA,34,0.309,0.324,0.2,0.118,0.82,0.389,0.267,0.353,0.467,4,1,0,0,0.556,0.278,0.167,14,2022-06-03
sa3007871-A+-CHC,Jake Slaughter,CHC,25,A+,51,0.319,0.314,0.2,0.118,0.82,0.37,0.267,0.353,0.467,5,2,6,0,0.444,0.407,0.185,14,2022-06-03
sa3008391-AA-OAK,JJ Schwarz,OAK,26,AA,32,0.474,0.156,0.148,0.125,0.819,0.304,0.296,0.375,0.444,2,1,0,0,0.348,0.435,0.217,14,2022-06-03
sa3002846-A-LAD,Luis Yanel Diaz,LAD,22,A,40,0.309,0.225,0.139,0.1,0.819,0.385,0.306,0.375,0.444,3,1,4,0,0.269,0.615,0.115,14,2022-06-03
sa3016963-A-ARI,Jacen Roberson,ARI,22,A,31,0.186,0.323,0.12,0.194,0.819,0.429,0.28,0.419,0.4,1,1,1,0,0.357,0.429,0.286,14,2022-06-03
26288-AAA-BAL,Adley Rutschman,BAL,24,AAA,53,0.924,0.113,0.209,0.132,0.819,0.206,0.233,0.377,0.442,3,3,0,0,0.235,0.5,0.235,14,2022-06-03
sa3014817-A+-SEA,Justin Lavey,SEA,24,A+,38,0.173,0.263,0.091,0.105,0.819,0.44,0.333,0.395,0.424,3,0,3,0,0.24,0.4,0.32,14,2022-06-03
sa3017179-A-LAD,Damon Keith,LAD,22,A,44,0.33,0.205,0.135,0.114,0.819,0.345,0.297,0.386,0.432,3,1,0,1,0.207,0.379,0.414,14,2022-06-03
18899-AAA-WSN,Lucius Fox,WSN,24,AAA,22,0.275,0.364,0.2,0.045,0.818,0.455,0.3,0.318,0.5,2,1,0,1,0.182,0.545,0.273,14,2022-06-03
sa3005759-A+-KCR,Diego Hernandez,KCR,21,A+,45,0.161,0.244,0.079,0.133,0.817,0.444,0.316,0.422,0.395,2,0,5,0,0.185,0.667,0.148,14,2022-06-03
sa3015018-AA-STL,Nick Raposo,STL,24,AA,12,0.6,0.083,0.1,0.167,0.817,0.333,0.3,0.417,0.4,1,0,0,0,0.556,0.111,0.222,14,2022-06-03
sa3016970-A+-ARI,Tim Tawa,ARI,23,A+,54,0.438,0.13,0.114,0.148,0.816,0.333,0.295,0.407,0.409,4,0,3,0,0.41,0.41,0.179,14,2022-06-03
sa3007301-AA-MIN,DaShawn Keirsey Jr.,MIN,25,AA,46,0.221,0.283,0.125,0.13,0.816,0.423,0.3,0.391,0.425,3,1,3,1,0.231,0.5,0.269,14,2022-06-03
sa3007053-AA-TBR,Niko Hulsizer,TBR,25,AA,24,0.308,0.542,0.333,0.125,0.815,0.333,0.19,0.292,0.524,3,2,0,0,0.667,0.667,0.0,14,2022-06-03
