bbpct,kpct,bbperk,avg,obp,slg,ops,iso,babip,wsb,wrc,wraa,woba,wrcplus,gbperfb,ldpct,gbpct,fbpct,iffbpct,hrperfb,pullpct,centpct,oppopct,swstrpct,playerid,playeridlevel,date,playeridunique
0.11607143,0.19642857,0.59090909,0.33684211,0.41071429,0.56842105,0.97913534,0.23157894,0.39726027,-1.5021181711927056,23.224750047455053,6.692303901443703,0.4154407578919615,140.47981673334104,2.05263158,0.21621622,0.52702703,0.25675676,0.05263158,0.15789474,0.34210526,0.21052632,0.44736842,0.06768559,sa1115778,sa1115778-AAA,2022-06-18,sa1115778-AAA-2022-06-18-ARI
0.0915493,0.17605634,0.52,0.34645669,0.4084507,0.59055118,0.99900188,0.24409449,0.38541667,-0.5484123295173049,30.619398274640524,10.460721382121529,0.4326959470628013,151.89190460214957,1.19354839,0.33333333,0.3627451,0.30392157,0.06451613,0.22580645,0.32038835,0.25242718,0.42718447,0.09352518,sa1115778,sa1115778-AA,2022-06-18,sa1115778-AA-2022-06-18-ARI
0.06432749,0.3625731,0.17741935,0.1910828,0.25146199,0.3566879,0.60814989,0.1656051,0.26666667,-0.2351849982514977,12.246630904113797,-12.02895887490556,0.2701437368727566,50.44833520254236,0.79487179,0.25531915,0.32978723,0.41489362,0.23076923,0.15384615,0.45833333,0.23958333,0.30208333,0.16151685,sa1115804,sa1115804-AA,2022-06-18,sa1115804-AA-2022-06-18-OAK
0.07843137,0.41176471,0.19047619,0.13043478,0.21568627,0.2826087,0.49829497,0.15217392,0.20833333,0.3533829282969236,2.343303906965072,-3.850989949655717,0.2280564869151395,37.83004102171266,1.0,0.16666667,0.41666667,0.41666667,0.4,0.1,0.4,0.32,0.28,0.14141414,sa1115884,sa1115884-AA,2022-06-18,sa1115884-AA-2022-06-18-PIT
0.07692308,0.33333333,0.23076923,0.2,0.26923077,0.38571429,0.65494506,0.18571429,0.26190476,-0.1147104650735855,7.32106393419012,-2.937185974495564,0.2883996138205895,71.36757243544398,1.38461538,0.29545455,0.40909091,0.29545455,0.15384615,0.23076923,0.53333333,0.2,0.26666667,0.14285714,sa1115884,sa1115884-AAA,2022-06-18,sa1115884-AAA-2022-06-18-PIT
0.07608696,0.20108696,0.37837838,0.26060606,0.33695652,0.45454545,0.79150197,0.19393939,0.29166667,0.8864286923781037,26.34214075444366,-0.8183064854321346,0.3459452355037565,96.98713913579914,1.51428571,0.28455285,0.43089431,0.28455285,0.25714286,0.22857143,0.4296875,0.2421875,0.328125,0.12590449,sa1115890,sa1115890-AAA,2022-06-18,sa1115890-AAA-2022-06-18-ARI
0.15555556,0.08888889,1.75,0.36842105,0.46666667,0.73684211,1.20350878,0.36842106,0.35483871,-0.0973179303109645,12.487803755501046,6.099490655759109,0.5025393231348558,195.4788934187572,1.25,0.18181818,0.45454545,0.36363636,0.25,0.25,0.47058824,0.26470588,0.26470588,0.0952381,sa1115890,sa1115890-AA,2022-06-18,sa1115890-AA-2022-06-18-ARI
0.26666667,0.33333333,0.8,0.27272727,0.46666667,0.54545455,1.01212122,0.27272728,0.4,0.1508383750915527,3.4248660242496127,1.4521256571946737,0.447353728612264,173.60956775890992,0.25,0.16666667,0.16666667,0.66666667,0.0,0.25,0.5,0.16666667,0.33333333,0.14864865,sa1115910,sa1115910-AAA,2022-06-18,sa1115910-AAA-2022-06-18-KCR
0.08467742,0.21774194,0.38888889,0.30454545,0.35887097,0.49545455,0.85432552,0.1909091,0.35582822,0.289391134865582,39.60758579765729,4.400882492412846,0.3695749369094042,112.50012662150417,0.63291139,0.22289157,0.30120482,0.47590361,0.21518987,0.11392405,0.47674419,0.27906977,0.24418605,0.10967742,sa1115910,sa1115910-AA,2022-06-18,sa1115910-AA-2022-06-18-KCR
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1501070951078398,-0.2816231195781691,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.16666667,sa1115979,sa1115979-AAA,2022-06-18,sa1115979-AAA-2022-06-18-MIL
0.13333333,0.33333333,0.4,0.23076923,0.33333333,0.30769231,0.64102564,0.07692308,0.375,-0.0172222219407558,1.512820740896469,-0.4731963372647709,0.3041038274765014,76.17360180493104,1.33333333,0.125,0.5,0.375,0.0,0.0,0.75,0.25,0.0,0.17857143,sa1115979,sa1115979-AA,2022-06-18,sa1115979-AA-2022-06-18-MIL
0.02380952,0.33333333,0.07142857,0.17073171,0.19047619,0.34146341,0.5319396,0.1707317,0.2,-0.0388475647196173,2.0259214414952376,-3.075261734545412,0.2308866381645202,39.71473620101765,0.90909091,0.22222222,0.37037037,0.40740741,0.09090909,0.18181818,0.48148148,0.18518519,0.33333333,0.18238994,sa1116023,sa1116023-AA,2022-06-18,sa1116023-AA-2022-06-18-PIT
0.15591398,0.29569892,0.52727273,0.23684211,0.37096774,0.43421053,0.80517827,0.19736842,0.31868132,-0.2298208558931946,29.118071755716723,2.713044276783392,0.3660089764543759,110.27472620109154,1.71428571,0.21649485,0.49484536,0.28865979,0.25,0.25,0.46938776,0.21428571,0.31632653,0.16266667,sa1159677,sa1159677-AA,2022-06-18,sa1159677-AA-2022-06-18-OAK
0.09022556,0.23308271,0.38709677,0.26890756,0.33834586,0.54621849,0.88456435,0.27731093,0.2875,-0.5317041324451566,23.77773127923781,7.898990640743318,0.3904416480458769,149.74569974141377,0.5625,0.13793103,0.31034483,0.55172414,0.25,0.1875,0.4494382,0.26966292,0.28089888,0.10784314,sa1159681,sa1159681-A+,2022-06-18,sa1159681-A+-2022-06-18-COL
0.17105263,0.27631579,0.61904762,0.22807018,0.42105263,0.28070175,0.70175438,0.05263157,0.34285714,-0.2473557265475392,11.248575153567046,2.3100243236796563,0.3622819271526838,125.84338745331898,0.8,0.20588235,0.35294118,0.44117647,0.26666667,0.06666667,0.47058824,0.26470588,0.26470588,0.13448276,sa1159694,sa1159694-A,2022-06-18,sa1159694-A-2022-06-18-PIT
0.11111111,0.24338624,0.45652174,0.20253165,0.32275132,0.33544304,0.65819436,0.13291139,0.25454545,-0.7405187478289008,19.64069582259005,-5.383119362241568,0.3076918478365297,78.48801502696284,0.73584906,0.17857143,0.34821429,0.47321429,0.20754717,0.0754717,0.35964912,0.30701754,0.33333333,0.10671937,sa1159899,sa1159899-AA,2022-06-18,sa1159899-AA-2022-06-18-CIN
0.08910891,0.3960396,0.225,0.24309392,0.32178218,0.40883978,0.73062196,0.16574586,0.4,-0.7119180941954255,26.354349422632016,1.3030508341176896,0.3314677845723558,105.20153009040064,1.0,0.22,0.39,0.39,0.15384615,0.15384615,0.38613861,0.22772277,0.38613861,0.21590909,sa1169587,sa1169587-A+,2022-06-18,sa1169587-A+-2022-06-18-CIN
0.11848341,0.26540284,0.44642857,0.21910112,0.31753555,0.30898876,0.62652431,0.08988764,0.28455285,-0.5395993255078793,21.0374315204592,-6.499713647129989,0.2968582050495238,76.3965596013197,1.24,0.09677419,0.5,0.40322581,0.2,0.08,0.37795276,0.25984252,0.36220472,0.13118812,sa1169595,sa1169595-A+,2022-06-18,sa1169595-A+-2022-06-18-ATL
0.06276151,0.16317992,0.38461538,0.29357798,0.3487395,0.55045872,0.89919822,0.25688074,0.32163743,-0.5459912270307541,42.7667737749438,11.57541029127643,0.3930469268009442,137.1109467444013,0.94444444,0.21348315,0.38202247,0.40449438,0.18055556,0.125,0.41111111,0.21111111,0.37777778,0.1352657,sa1169598,sa1169598-A+,2022-06-18,sa1169598-A+-2022-06-18-BOS
0.08510638,0.17021277,0.5,0.23529412,0.29787234,0.35294118,0.65081352,0.11764706,0.26470588,0.4113613795489073,9.860130038687425,-1.1954459877522416,0.3050976420970673,89.18694073566765,0.95833333,0.30882353,0.33823529,0.35294118,0.20833333,0.08333333,0.37142857,0.31428571,0.31428571,0.1015873,sa1169610,sa1169610-A,2022-06-18,sa1169610-A-2022-06-18-CIN
0.16489362,0.46808511,0.35227273,0.15131579,0.29569892,0.25657895,0.55227787,0.10526316,0.30645161,2.807783231139183,16.68609718164066,-7.607062780059782,0.2802593339514989,68.68640064918375,1.21428571,0.06060606,0.51515152,0.42424242,0.10714286,0.14285714,0.30882353,0.32352941,0.36764706,0.13547646,sa1169620,sa1169620-A,2022-06-18,sa1169620-A-2022-06-18-TEX
0.09333333,0.36,0.25925926,0.1875,0.30666667,0.34375,0.65041667,0.15625,0.30555556,-0.5379677107557654,7.396917928719758,-2.5331674620864395,0.3014937082926432,74.48997302246987,1.0,0.2,0.4,0.4,0.14285714,0.07142857,0.54054054,0.10810811,0.35135135,0.19127517,sa1169627,sa1169627-AA,2022-06-18,sa1169627-AA-2022-06-18-CIN
0.09876543,0.33333333,0.2962963,0.19444444,0.28395062,0.40277778,0.6867284,0.20833334,0.225,-0.4075216948986053,8.723988769028049,-1.928809213068624,0.304764696109442,81.89387223609964,1.92307692,0.15555556,0.55555556,0.28888889,0.23076923,0.38461538,0.6,0.22222222,0.17777778,0.16428571,sa1169761,sa1169761-AAA,2022-06-18,sa1169761-AAA-2022-06-18-BAL
0.12359551,0.25842697,0.47826087,0.16883117,0.27272727,0.23376623,0.5064935,0.06493506,0.24074074,0.3181944517418742,4.614599793543093,-7.169101536880262,0.2467232183976606,39.1608685942255,2.07142857,0.2037037,0.53703704,0.25925926,0.07142857,0.0,0.51851852,0.24074074,0.24074074,0.10230179,sa1169769,sa1169769-AA,2022-06-18,sa1169769-AA-2022-06-18-CIN
0.06493506,0.18181818,0.35714286,0.30985915,0.36363636,0.36619718,0.72983354,0.05633803,0.38596491,0.3951598927378654,10.242717021025598,0.1159831368102426,0.3346946309139202,101.14531632939448,1.0625,0.42105263,0.29824561,0.28070175,0.375,0.0,0.35087719,0.33333333,0.31578947,0.08360129,sa1169773,sa1169773-AAA,2022-06-18,sa1169773-AAA-2022-06-18-TOR
0.13402062,0.21649485,0.61904762,0.19753086,0.30927835,0.37037037,0.67964872,0.17283951,0.20689655,-0.1864683106541633,10.632500481237244,-1.1488035205709228,0.3067712722365389,90.248927280082,0.75862069,0.16393443,0.36065574,0.47540984,0.13793103,0.13793103,0.44444444,0.25396825,0.3015873,0.09579439,sa1169773,sa1169773-AA,2022-06-18,sa1169773-AA-2022-06-18-TOR
0.05357143,0.19642857,0.27272727,0.26086957,0.30941704,0.49758454,0.80700158,0.23671497,0.26666667,-0.1892717182636261,31.466171940730646,-0.3334310446514323,0.3478646850372109,98.9514616116286,1.16393443,0.18012422,0.44099379,0.37888199,0.13114754,0.2295082,0.42073171,0.28658537,0.29268293,0.14232673,sa1169792,sa1169792-AA,2022-06-18,sa1169792-AA-2022-06-18-LAD
0.10714286,0.15873016,0.675,0.21028037,0.32,0.30373832,0.62373832,0.09345795,0.24418605,0.590991698205471,24.98529109319228,-8.156747073330699,0.2946509168148041,75.38851704790476,1.21538462,0.15789474,0.4619883,0.38011696,0.2,0.04615385,0.42696629,0.19662921,0.37640449,0.07232704,sa1169803,sa1169803-AAA,2022-06-18,sa1169803-AAA-2022-06-18-KCR
0.14285714,0.25714286,0.55555556,0.17241379,0.31428571,0.17241379,0.4866995,0.0,0.25,1.088291055522859,2.602183536245451,-1.5764324212530996,0.2549442682947431,62.273814169876445,0.8,0.1,0.4,0.5,0.2,0.0,0.5,0.2,0.3,0.07741935,sa1169809,sa1169809-A+,2022-06-18,sa1169809-A+-2022-06-18-SFG
0.08333333,0.32291667,0.25806452,0.16470588,0.26041667,0.21176471,0.47218138,0.04705883,0.25925926,0.4123040745034814,4.516408764415815,-7.143438495105669,0.2294149920344352,38.734716363695895,1.33333333,0.20754717,0.45283019,0.33962264,0.27777778,0.0,0.59259259,0.24074074,0.16666667,0.11335013,sa1169809,sa1169809-AA,2022-06-18,sa1169809-AA-2022-06-18-SFG
0.18,0.184,0.97826087,0.32512315,0.452,0.44334975,0.89534975,0.1182266,0.41666667,0.2647263631224632,49.70641664025191,17.079467389553816,0.4171862914562225,152.34773027143623,1.55555556,0.24342105,0.46052632,0.29605263,0.06666667,0.02222222,0.29936306,0.24840764,0.4522293,0.09100529,sa1169818,sa1169818-A+,2022-06-18,sa1169818-A+-2022-06-18-ATL
0.17808219,0.20547945,0.86666667,0.26315789,0.40410959,0.45614035,0.86024994,0.19298246,0.32142857,-0.0600378550589084,26.98401079779372,8.11804614668593,0.4026248773483381,143.0301142656347,0.90909091,0.25,0.35714286,0.39285714,0.15151515,0.09090909,0.47126437,0.27586207,0.25287356,0.10992908,sa1169878,sa1169878-A,2022-06-18,sa1169878-A-2022-06-18-ATL
0.11594203,0.34782609,0.33333333,0.18965517,0.28985507,0.25862069,0.54847576,0.06896552,0.30555556,0.279331587255001,5.20794469336187,-3.3491820522197573,0.2626714905103047,60.86090399503468,0.8,0.22857143,0.34285714,0.42857143,0.4,0.0,0.44444444,0.25,0.30555556,0.0971223,sa1169881,sa1169881-A+,2022-06-18,sa1169881-A+-2022-06-18-LAD
0.0,0.13333333,0.0,0.33333333,0.33333333,0.33333333,0.66666666,0.0,0.38461538,-0.0409680232405662,1.5941012662610212,-0.378639100793918,0.3030740817387898,80.806440263643,1.75,0.15384615,0.53846154,0.30769231,0.25,0.0,0.38461538,0.23076923,0.38461538,0.04347826,sa1169919,sa1169919-AAA,2022-06-18,sa1169919-AAA-2022-06-18-BOS
0.14285714,0.19428571,0.73529412,0.25170068,0.37142857,0.31972789,0.69115646,0.06802721,0.31531532,-0.1320097455754876,21.98897458330044,0.734044683131069,0.3265999501092093,103.45352671864244,0.93478261,0.21238938,0.38053097,0.40707965,0.17391304,0.04347826,0.39823009,0.26548673,0.33628319,0.08,sa1169919,sa1169919-AA,2022-06-18,sa1169919-AA-2022-06-18-BOS
0.06493506,0.32467532,0.2,0.18309859,0.24675325,0.26760563,0.51435888,0.08450704,0.26666667,-1.2217903956770897,4.459912867246549,-5.089344515503962,0.240706925268297,46.7042900666056,1.71428571,0.13636364,0.54545455,0.31818182,0.28571429,0.07142857,0.47826087,0.2173913,0.30434783,0.16339869,sa1169940,sa1169940-A+,2022-06-18,sa1169940-A+-2022-06-18-MIN
0.15625,0.4375,0.35714286,0.03703704,0.1875,0.03703704,0.22453704,0.0,0.07692308,-0.0486589651554822,-1.2392534498450027,-5.782053876328157,0.1455933861434459,-27.2795045677228,1.75,0.08333333,0.58333333,0.33333333,0.5,0.0,0.07692308,0.15384615,0.76923077,0.184,sa1169940,sa1169940-AA,2022-06-18,sa1169940-AA-2022-06-18-MIN
0.08235294,0.29411765,0.28,0.24675325,0.31176471,0.52597403,0.83773874,0.27922078,0.28723404,0.1190699161961674,26.031793543776068,5.384147355040104,0.360571460162892,126.07632514536864,0.83333333,0.15384615,0.38461538,0.46153846,0.125,0.22916667,0.5047619,0.23809524,0.25714286,0.16393443,sa1169950,sa1169950-AA,2022-06-18,sa1169950-AA-2022-06-18-PIT
0.075,0.225,0.33333333,0.21212121,0.325,0.33333333,0.65833333,0.12121212,0.28,0.299991775304079,4.762663991344571,-0.4060934473150972,0.3188680723309517,92.14330615947026,1.71428571,0.24,0.48,0.28,0.28571429,0.0,0.48,0.24,0.28,0.07692308,sa1169956,sa1169956-A,2022-06-18,sa1169956-A-2022-06-18-TBR
0.07692308,0.23076923,0.33333333,0.1,0.30769231,0.4,0.70769231,0.3,0.0,0.1870833365246653,1.5545081911902543,-0.1667066098828202,0.3260265221962562,90.3145958436513,0.5,0.14285714,0.28571429,0.57142857,0.0,0.25,0.42857143,0.28571429,0.28571429,0.12195122,sa1169956,sa1169956-AA,2022-06-18,sa1169956-AA-2022-06-18-TBR
0.07476636,0.3364486,0.22222222,0.26041667,0.32075472,0.35416667,0.67492139,0.09375,0.4,-0.0365139283239841,12.217572161640003,-0.3669665067540842,0.3174170868576698,97.08398919957456,2.0,0.25,0.5,0.25,0.26666667,0.06666667,0.5,0.19354839,0.30645161,0.16790123,sa1169970,sa1169970-A,2022-06-18,sa1169970-A-2022-06-18-MIA
0.11627907,0.29069767,0.4,0.18666667,0.29069767,0.33333333,0.624031,0.14666666,0.25,0.1225000042468309,7.5068504562639236,-3.879647458527184,0.2882195919059043,65.92764968158026,0.86363636,0.14583333,0.39583333,0.45833333,0.13636364,0.09090909,0.44,0.26,0.3,0.14480874,sa1169978,sa1169978-AA,2022-06-18,sa1169978-AA-2022-06-18-CIN
0.11734694,0.24489796,0.47916667,0.26900585,0.35714286,0.46783626,0.82497912,0.19883041,0.33898305,0.2565503744408488,30.01923647108403,4.068613316443833,0.3653476949857205,115.67828753937388,0.68333333,0.17886179,0.33333333,0.48780488,0.16666667,0.1,0.4516129,0.18548387,0.36290323,0.12262958,sa1170003,sa1170003-AA,2022-06-18,sa1170003-AA-2022-06-18-TBR
0.04054054,0.44594595,0.09090909,0.14705882,0.2027027,0.29411765,0.49682035,0.14705883,0.21212121,0.3170404681004584,3.3932470098813545,-5.7839613839308255,0.2256110979093087,36.974718937071145,0.61111111,0.17142857,0.31428571,0.51428571,0.0,0.16666667,0.41666667,0.25,0.33333333,0.17210682,sa1170006,sa1170006-A+,2022-06-18,sa1170006-A+-2022-06-18-LAD
0.0990566,0.1745283,0.56756757,0.28108108,0.36320755,0.4972973,0.86050485,0.21621622,0.30496454,-0.5706576332449913,34.75583487146774,6.686793500122218,0.3779738714110176,123.8226643071198,0.98333333,0.18493151,0.40410959,0.4109589,0.2,0.15,0.45333333,0.22666667,0.32,0.13054499,sa1170010,sa1170010-AA,2022-06-18,sa1170010-AA-2022-06-18-MIL
0.06962025,0.44303797,0.15714286,0.18055556,0.24358974,0.29166667,0.53525641,0.11111111,0.33333333,0.7702065138146281,10.01261060663392,-9.581969477451548,0.2475253083767035,51.09887817787975,1.03571429,0.21917808,0.39726027,0.38356164,0.32142857,0.07142857,0.40789474,0.21052632,0.38157895,0.19344262,sa1170041,sa1170041-A+,2022-06-18,sa1170041-A+-2022-06-18-KCR
0.03508772,0.42105263,0.08333333,0.18867925,0.22807018,0.32075472,0.5488249,0.13207547,0.33333333,0.1422667950391769,3.2411233525666456,-4.197821076592519,0.2448511447822838,43.56966749021669,1.18181818,0.2,0.43333333,0.36666667,0.36363636,0.0,0.4,0.23333333,0.36666667,0.17105263,sa1170052,sa1170052-A+,2022-06-18,sa1170052-A+-2022-06-18-NYM
0.17730496,0.33333333,0.53191489,0.19298246,0.34751773,0.34210526,0.68962299,0.1491228,0.31818182,-0.7311412021517754,17.74056649394995,-0.6610328834437751,0.3285615651320058,96.4077422299724,2.46666667,0.2,0.56923077,0.23076923,0.13333333,0.06666667,0.26865672,0.25373134,0.47761194,0.09677419,sa1170279,sa1170279-A+,2022-06-18,sa1170279-A+-2022-06-18-NYM
0.10480349,0.28384279,0.36923077,0.22885572,0.31877729,0.39303483,0.71181212,0.16417911,0.29457364,-0.0697494763880968,26.912344361574707,-5.597071190445364,0.3219568651315947,82.78323034909936,1.0,0.16176471,0.41911765,0.41911765,0.10526316,0.14035088,0.55474453,0.25547445,0.18978102,0.15115005,sa1170288,sa1170288-AA,2022-06-18,sa1170288-AA-2022-06-18-SEA
0.0,0.1875,0.0,0.25,0.25,0.6875,0.9375,0.4375,0.18181818,-0.0077695129439234,2.863242782104846,0.9199349055179318,0.3924999535083771,147.33860839043368,0.1,0.15384615,0.07692308,0.76923077,0.2,0.2,0.53846154,0.07692308,0.38461538,0.10714286,sa1170296,sa1170296-AA,2022-06-18,sa1170296-AA-2022-06-18-BAL
0.0952381,0.29100529,0.32727273,0.20833333,0.29100529,0.38095238,0.67195767,0.17261905,0.27522936,0.3161560455337167,18.45866909468433,-8.3722459242318,0.2995442950979192,68.79627132235608,1.15789474,0.25454545,0.4,0.34545455,0.28947368,0.13157895,0.46956522,0.13913043,0.39130435,0.12637363,sa1170316,sa1170316-AA,2022-06-18,sa1170316-AA-2022-06-18-KCR
0.0625,0.3125,0.2,0.26666667,0.3125,0.33333333,0.64583333,0.06666666,0.4,-0.0172222219407558,1.5089589233052276,-0.6094592934000945,0.2964404970407486,71.23045446861958,1.33333333,0.3,0.4,0.3,0.0,0.0,0.4,0.3,0.3,0.16363636,sa1170340,sa1170340-AA,2022-06-18,sa1170340-AA-2022-06-18-MIL
0.07920792,0.28712871,0.27586207,0.16091954,0.27722772,0.24137931,0.51860703,0.08045977,0.22807018,-0.0990277761593461,5.9172585895745975,-7.455256403377749,0.2546119477489207,44.24940703146074,0.88461538,0.125,0.41071429,0.46428571,0.34615385,0.03846154,0.45762712,0.28813559,0.25423729,0.17195767,sa1170373,sa1170373-AA,2022-06-18,sa1170373-AA-2022-06-18-LAA
0.0,0.66666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5292622110409404,-0.9720955899519588,0.0,-100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.27272727,sa1170420,sa1170420-AAA,2022-06-18,sa1170420-AAA-2022-06-18-OAK
0.0,0.3,0.0,0.2,0.2,0.3,0.5,0.1,0.28571429,-0.4270433289930224,0.4935061587101326,-0.7003841148608818,0.2225107312202453,41.335972797066105,1.0,0.14285714,0.42857143,0.42857143,0.0,0.0,0.57142857,0.14285714,0.28571429,0.17073171,sa1170420,sa1170420-A+,2022-06-18,sa1170420-A+-2022-06-18-ARI
0.05263158,0.31578947,0.16666667,0.2,0.27777778,0.33333333,0.61111111,0.13333333,0.3,0.1675606928765773,1.4267344852360897,-1.2705532679882832,0.2740644945038689,52.8951530488563,3.5,0.0,0.77777778,0.22222222,0.5,0.0,0.4,0.2,0.4,0.23611111,sa1170420,sa1170420-AA,2022-06-18,sa1170420-AA-2022-06-18-ARI
0.14122137,0.22900763,0.61666667,0.27111111,0.3740458,0.42666667,0.80071247,0.15555556,0.34177215,-1.2653798628598452,39.736658859099926,5.047560560550273,0.3635998441062811,114.55085547946142,1.24137931,0.20731707,0.43902439,0.35365854,0.27586207,0.12068966,0.51807229,0.19879518,0.28313253,0.10214008,sa1170451,sa1170451-AA,2022-06-18,sa1170451-AA-2022-06-18-CHC
0.05825243,0.32038835,0.18181818,0.2,0.25242718,0.33684211,0.58926929,0.13684211,0.27868852,-0.1422732602804899,6.777349107872007,-6.859968162168506,0.2630574483315921,49.69708465139987,0.54545455,0.16393443,0.29508197,0.54098361,0.27272727,0.06060606,0.41269841,0.26984127,0.31746032,0.16326531,sa1170495,sa1170495-AA,2022-06-18,sa1170495-AA-2022-06-18-TBR
0.14074074,0.2,0.7037037,0.30701754,0.4,0.5,0.9,0.19298246,0.34939759,-0.8566772900521755,25.09242275660809,5.927483457382285,0.3991048486144454,130.92878805841943,0.65853659,0.23595506,0.30337079,0.46067416,0.31707317,0.14634146,0.4494382,0.20224719,0.34831461,0.07180385,sa1170516,sa1170516-AA,2022-06-18,sa1170516-AA-2022-06-18-MIN
0.16666667,0.17857143,0.93333333,0.23188406,0.36144578,0.26086957,0.62231535,0.02898551,0.2962963,-0.0294209271669387,9.154337924450822,-1.8930081310568392,0.3062738553587212,82.86458918236677,5.66666667,0.18367347,0.69387755,0.12244898,0.5,0.0,0.36538462,0.11538462,0.51923077,0.07365439,sa1170619,sa1170619-AAA,2022-06-18,sa1170619-AAA-2022-06-18-PIT
0.12568306,0.26229508,0.47916667,0.22929936,0.32596685,0.43949045,0.7654573,0.21019109,0.2745098,-0.340612756088376,23.99724222482097,-1.981897714129568,0.3373205297523075,92.3711958179258,1.19512195,0.16666667,0.4537037,0.37962963,0.19512195,0.19512195,0.51818182,0.25454545,0.22727273,0.17647059,sa1170749,sa1170749-AA,2022-06-18,sa1170749-AA-2022-06-18-STL
0.0625,0.39583333,0.15789474,0.14634146,0.27083333,0.2195122,0.49034553,0.07317074,0.27272727,0.1223048735409975,2.7530718955759386,-3.076851734184804,0.2421615992983182,47.22312109753869,1.25,0.14285714,0.47619048,0.38095238,0.0,0.0,0.36363636,0.22727273,0.40909091,0.20967742,sa1170874,sa1170874-AA,2022-06-18,sa1170874-AA-2022-06-18-PIT
0.08791209,0.3956044,0.22222222,0.20253165,0.28571429,0.26582278,0.55153707,0.06329113,0.34090909,-0.8797998987138271,6.627572354802116,-5.248637172451989,0.2642360794675219,55.80545155921036,0.65,0.19512195,0.31707317,0.48780488,0.15,0.05,0.6,0.26666667,0.13333333,0.21643836,sa1170876,sa1170876-A+,2022-06-18,sa1170876-A+-2022-06-18-ATL
0.04444444,0.33333333,0.13333333,0.20930233,0.24444444,0.44186047,0.68630491,0.23255814,0.25490196,-1.0076333917677402,9.133392779465511,-2.612308950785801,0.299017404185401,77.75944757682939,1.05263158,0.27777778,0.37037037,0.35185185,0.21052632,0.26315789,0.35714286,0.23214286,0.41071429,0.19463087,sa1170897,sa1170897-A+,2022-06-18,sa1170897-A+-2022-06-18-PIT
0.0,0.23913043,0.0,0.11111111,0.13043478,0.11111111,0.24154589,0.0,0.14705882,-0.0609321612864732,-1.5038011244419591,-6.995696382868625,0.1160636051841404,-27.38218872864616,1.23076923,0.09375,0.5,0.40625,0.15384615,0.0,0.51515152,0.12121212,0.36363636,0.14465409,sa1172775,sa1172775-A+,2022-06-18,sa1172775-A+-2022-06-18-TOR
0.04615385,0.26153846,0.17647059,0.13333333,0.1875,0.15,0.3375,0.01666667,0.18604651,-0.0854646423831582,-0.4091176731947215,-8.30380592182906,0.1634672004729509,-5.182189091070096,1.42857143,0.20930233,0.46511628,0.3255814,0.35714286,0.0,0.47727273,0.25,0.27272727,0.12653061,sa185525,sa185525-AA,2022-06-18,sa185525-AA-2022-06-18-CLE
0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6004283804313595,-1.1264924783126766,0.0,-100.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.42857143,sa185525,sa185525-AAA,2022-06-18,sa185525-AAA-2022-06-18-CLE
0.07692308,0.23076923,0.33333333,0.16666667,0.23076923,0.25,0.48076923,0.08333333,0.22222222,-0.0239376509562134,0.8848292526482779,-2.1730960312605663,0.2111051869392395,28.935607331688303,2.5,0.125,0.625,0.25,0.25,0.0,0.625,0.1875,0.1875,0.10344828,sa3002624,sa3002624-A,2022-06-18,sa3002624-A-2022-06-18-MIN
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4503212853235196,-0.8448693587345075,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.38461538,sa3002634,sa3002634-AAA,2022-06-18,sa3002634-AAA-2022-06-18-WSN
0.14545455,0.16363636,0.88888889,0.24719101,0.38181818,0.38202247,0.76384065,0.13483146,0.29577465,0.0699728447943925,17.478232073856354,3.264149117542268,0.3695975032719699,122.964190708429,0.68571429,0.15714286,0.34285714,0.5,0.22857143,0.02857143,0.43055556,0.26388889,0.30555556,0.09976247,sa3002635,sa3002635-A,2022-06-18,sa3002635-A-2022-06-18-WSN
0.0546875,0.2265625,0.24137931,0.18487395,0.234375,0.27731092,0.51168592,0.09243697,0.23333333,-0.1659190757200122,6.852835767986903,-9.021254426715243,0.2352232420817017,43.16994349870825,1.25714286,0.12222222,0.48888889,0.38888889,0.25714286,0.02857143,0.41758242,0.20879121,0.37362637,0.15665236,sa3002670,sa3002670-A+,2022-06-18,sa3002670-A+-2022-06-18-SDP
0.17307692,0.25961538,0.66666667,0.225,0.40384615,0.3125,0.71634615,0.0875,0.32692308,-0.2196796108037233,15.545053392870336,3.1285945477317854,0.3524149919931705,125.19715634507769,2.33333333,0.2,0.56,0.24,0.41666667,0.08333333,0.35849057,0.18867925,0.45283019,0.10657596,sa3002703,sa3002703-A+,2022-06-18,sa3002703-A+-2022-06-18-ARI
