idlevelorg,Name,Org,Age,Level,PA,xSpect,K%,ISO,BB%,OPS,BABIP,AVG,OBP,SLG,XBH,HR,SB,CS,eFB%,eGB%,eLD%,Days,Date
sa829697-AA-MIA,Bubba Hollins,MIA,26,AA,22,0.11,0.227,0.05,0.045,0.618,0.333,0.25,0.318,0.3,1,0,0,0,0.267,0.6,0.133,18,2022-06-01
sa917936-AA-BOS,Hudson Potts,BOS,23,AA,21,0.553,0.286,0.316,0.095,0.612,0.0,0.105,0.19,0.421,2,2,0,0,0.455,0.364,0.182,18,2022-06-01
sa3005081-AA-LAD,Jacob Amaya,LAD,23,AA,65,0.484,0.092,0.089,0.123,0.611,0.216,0.214,0.308,0.304,2,1,1,1,0.412,0.431,0.176,18,2022-06-01
sa3006927-AA-OAK,Chase Calabuig,OAK,26,AA,55,0.266,0.164,0.087,0.127,0.61,0.243,0.196,0.327,0.283,3,0,0,0,0.324,0.514,0.162,18,2022-06-01
sa3003311-AA-CLE,Marcos Gonzalez,CLE,22,AA,27,0.223,0.259,0.115,0.037,0.605,0.316,0.231,0.259,0.346,3,0,0,0,0.368,0.474,0.211,18,2022-06-01
sa738955-AA-SFG,Jacob Heyward,SFG,26,AA,51,0.174,0.255,0.089,0.078,0.605,0.294,0.222,0.294,0.311,4,0,0,0,0.529,0.206,0.265,18,2022-06-01
sa3009884-AA-COL,Isaac Collins,COL,24,AA,57,0.208,0.246,0.102,0.053,0.604,0.286,0.204,0.298,0.306,5,0,6,1,0.371,0.429,0.229,18,2022-06-01
sa3005131-AA-CHC,Luis Vazquez,CHC,22,AA,47,0.392,0.191,0.15,0.128,0.602,0.161,0.175,0.277,0.325,2,2,0,2,0.355,0.548,0.097,18,2022-06-01
sa3005613-AA-MIL,Felix Valerio,MIL,21,AA,65,0.323,0.2,0.129,0.015,0.601,0.245,0.226,0.246,0.355,4,2,8,1,0.469,0.429,0.143,18,2022-06-01
sa3006727-AA-TOR,Chris Bec,TOR,26,AA,18,0.075,0.444,0.067,0.167,0.6,0.429,0.2,0.333,0.267,1,0,1,1,0.286,0.286,0.429,18,2022-06-01
sa1169769-AA-CIN,Eric Yang,CIN,24,AA,20,0.167,0.3,0.1,0.0,0.6,0.357,0.25,0.25,0.35,2,0,0,0,0.357,0.429,0.214,18,2022-06-01
sa828381-AA-MIN,Dennis Ortega,MIN,25,AA,46,0.255,0.239,0.122,0.109,0.6,0.241,0.195,0.283,0.317,3,1,0,0,0.276,0.586,0.138,18,2022-06-01
sa3004884-AA-WSN,Justin Connell,WSN,23,AA,48,0.067,0.354,0.048,0.062,0.598,0.4,0.238,0.312,0.286,2,0,0,0,0.24,0.56,0.2,18,2022-06-01
sa3007289-AA-KCR,Brhet Bewley,KCR,25,AA,29,0.207,0.172,0.071,0.034,0.597,0.304,0.25,0.276,0.321,2,0,0,0,0.304,0.217,0.478,18,2022-06-01
sa917939-AA-ARI,Andy Yerzy,ARI,23,AA,43,0.283,0.233,0.132,0.116,0.595,0.25,0.184,0.279,0.316,5,0,1,0,0.393,0.429,0.179,18,2022-06-01
sa915708-AA-DET,Dane Myers,DET,26,AA,13,0.355,0.385,0.273,0.077,0.594,0.0,0.091,0.231,0.364,1,1,1,1,0.4,0.4,0.0,18,2022-06-01
sa3005524-AA-ARI,Jorge Barrosa,ARI,21,AA,54,0.477,0.167,0.159,0.167,0.592,0.121,0.136,0.296,0.295,3,2,1,0,0.333,0.515,0.121,18,2022-06-01
sa3004978-AA-KCR,Robbie Glendinning,KCR,26,AA,64,0.159,0.344,0.109,0.094,0.59,0.278,0.2,0.281,0.309,4,1,1,0,0.389,0.5,0.167,18,2022-06-01
sa3007010-AA-TEX,Josh Stowers,TEX,25,AA,41,0.069,0.22,0.03,0.122,0.584,0.292,0.212,0.341,0.242,1,0,7,1,0.542,0.167,0.292,18,2022-06-01
sa3017902-AA-MIN,Ernie Yake,MIN,24,AA,22,0.579,0.045,0.053,0.091,0.581,0.222,0.211,0.318,0.263,1,0,0,0,0.444,0.389,0.167,18,2022-06-01
sa917075-AA-MIL,Yeison Coca,MIL,23,AA,45,0.169,0.311,0.105,0.133,0.578,0.269,0.184,0.289,0.289,4,0,0,1,0.115,0.462,0.423,18,2022-06-01
sa3007503-AA-ARI,Nick Dalesandro,ARI,25,AA,30,0.129,0.267,0.069,0.033,0.577,0.333,0.241,0.267,0.31,2,0,1,1,0.095,0.476,0.476,18,2022-06-01
sa918676-AA-OAK,Logan Davidson,OAK,24,AA,59,0.189,0.254,0.096,0.102,0.577,0.25,0.192,0.288,0.288,3,1,0,0,0.417,0.389,0.222,18,2022-06-01
sa3005788-AA-CHW,Jose Rodriguez,CHW,21,AA,66,0.203,0.167,0.068,0.091,0.576,0.271,0.22,0.288,0.288,3,0,6,1,0.417,0.5,0.083,18,2022-06-01
sa3004176-AA-CHW,JJ Muno,CHW,28,AA,30,0.0,0.233,0.0,0.133,0.575,0.294,0.208,0.367,0.208,0,0,3,0,0.235,0.588,0.176,18,2022-06-01
sa829783-AA-NYM,Quinn Brodey,NYM,26,AA,25,0.174,0.36,0.125,0.0,0.573,0.333,0.208,0.24,0.333,3,0,1,0,0.4,0.467,0.133,18,2022-06-01
sa3004061-AA-SEA,Connor Hoover,SEA,25,AA,29,0.345,0.241,0.167,0.138,0.568,0.125,0.125,0.276,0.292,2,1,0,0,0.562,0.375,0.062,18,2022-06-01
sa3010342-AA-WSN,Jackson Cluff,WSN,25,AA,45,0.206,0.356,0.146,0.089,0.562,0.25,0.171,0.244,0.317,4,1,0,0,0.292,0.5,0.167,18,2022-06-01
sa3006674-AA-SEA,Jake Anchia,SEA,25,AA,33,0.0,0.303,0.0,0.061,0.561,0.381,0.258,0.303,0.258,0,0,0,0,0.286,0.476,0.19,18,2022-06-01
sa877337-AA-WSN,Gilbert Lara,WSN,24,AA,22,0.058,0.409,0.048,0.045,0.558,0.417,0.238,0.273,0.286,1,0,0,0,0.417,0.333,0.25,18,2022-06-01
sa738667-AA-LAA,Torii Hunter Jr.,LAA,27,AA,28,0.147,0.393,0.115,0.071,0.558,0.286,0.192,0.25,0.308,1,1,3,0,0.143,0.429,0.429,18,2022-06-01
sa3008602-AA-MIA,Victor Victor Mesa,MIA,25,AA,39,0.0,0.205,0.0,0.077,0.558,0.333,0.25,0.308,0.25,0,0,4,0,0.25,0.375,0.333,18,2022-06-01
sa3010030-AA-CLE,Julian Escobedo,CLE,24,AA,53,1.031,0.075,0.156,0.075,0.556,0.128,0.156,0.245,0.311,3,2,1,1,0.41,0.513,0.103,18,2022-06-01
sa913367-AA-KCR,Gavin Stupienski,KCR,28,AA,15,0.179,0.2,0.071,0.0,0.552,0.273,0.214,0.267,0.286,1,0,0,0,0.273,0.636,0.091,18,2022-06-01
sa3010029-AA-WSN,Jack Dunn,WSN,25,AA,35,0.25,0.2,0.1,0.143,0.552,0.182,0.167,0.286,0.267,1,1,0,0,0.318,0.545,0.136,18,2022-06-01
sa3007788-AA-SFG,Sean Roby,SFG,23,AA,52,0.226,0.442,0.2,0.038,0.552,0.208,0.16,0.192,0.36,4,3,0,0,0.5,0.417,0.083,18,2022-06-01
sa3006857-AA-PHI,Jack Conley,PHI,25,AA,44,0.081,0.318,0.051,0.091,0.552,0.32,0.205,0.295,0.256,2,0,0,0,0.32,0.44,0.24,18,2022-06-01
sa917182-AA-ARI,Eduardo Diaz,ARI,24,AA,55,0.108,0.364,0.078,0.036,0.549,0.312,0.216,0.255,0.294,2,1,1,1,0.312,0.594,0.094,18,2022-06-01
sa3017081-AA-NYM,Wyatt Young,NYM,22,AA,56,0.112,0.268,0.06,0.071,0.548,0.297,0.22,0.268,0.28,2,0,1,0,0.351,0.541,0.108,18,2022-06-01
sa829345-AA-TEX,Jordan Procyshen,TEX,29,AA,14,0.583,0.214,0.25,0.143,0.548,0.0,0.083,0.214,0.333,1,1,0,0,0.625,0.375,0.125,18,2022-06-01
sa917935-AA-STL,Delvin Perez,STL,23,AA,40,0.077,0.35,0.054,0.075,0.545,0.348,0.216,0.275,0.27,2,0,3,0,0.174,0.565,0.304,18,2022-06-01
sa3010009-AA-WSN,Jake Alu,WSN,25,AA,58,0.203,0.19,0.077,0.103,0.545,0.244,0.192,0.276,0.269,4,0,3,1,0.366,0.39,0.244,18,2022-06-01
sa918408-AA-STL,Todd Lott,STL,24,AA,19,0.264,0.316,0.167,0.0,0.544,0.182,0.167,0.211,0.333,1,1,0,0,0.636,0.182,0.273,18,2022-06-01
sa3006670-AA-COL,Niko Decolati,COL,24,AA,37,0.103,0.324,0.067,0.135,0.531,0.278,0.167,0.297,0.233,2,0,1,0,0.167,0.722,0.111,18,2022-06-01
sa3004506-AA-NYM,Matt Winaker,NYM,26,AA,25,0.219,0.12,0.053,0.16,0.531,0.188,0.158,0.32,0.211,1,0,0,0,0.688,0.125,0.188,18,2022-06-01
sa828696-AA-ARI,Ti'Quan Forbes,ARI,25,AA,49,0.304,0.286,0.174,0.02,0.53,0.167,0.152,0.204,0.326,4,2,1,2,0.433,0.5,0.067,18,2022-06-01
sa829382-AA-WSN,K.J. Harrison,WSN,25,AA,35,0.233,0.143,0.067,0.086,0.524,0.207,0.2,0.257,0.267,2,0,0,0,0.586,0.241,0.138,18,2022-06-01
sa3017075-AA-ATL,Luke Waddell,ATL,23,AA,67,0.124,0.134,0.033,0.104,0.517,0.235,0.2,0.284,0.233,2,0,1,0,0.431,0.412,0.157,18,2022-06-01
sa3008182-AA-CIN,Mike Siani,CIN,22,AA,58,0.227,0.172,0.078,0.086,0.514,0.22,0.176,0.259,0.255,3,0,2,2,0.268,0.561,0.195,18,2022-06-01
sa3007074-AA-KCR,Nate Eaton,KCR,25,AA,36,0.465,0.139,0.129,0.028,0.513,0.148,0.161,0.222,0.29,2,1,4,0,0.37,0.481,0.185,18,2022-06-01
sa3014832-AA-SEA,Matt Scheffler,SEA,24,AA,17,0.0,0.118,0.0,0.176,0.507,0.182,0.154,0.353,0.154,0,0,0,0,0.455,0.455,0.091,18,2022-06-01
sa915590-AA-LAD,Justin Yurchak,LAD,25,AA,38,0.0,0.158,0.0,0.026,0.506,0.29,0.243,0.263,0.243,0,0,0,0,0.226,0.548,0.226,18,2022-06-01
sa873307-AA-ARI,Leandro Cedeno,ARI,23,AA,54,0.127,0.241,0.061,0.074,0.504,0.229,0.184,0.259,0.245,1,1,0,0,0.343,0.486,0.171,18,2022-06-01
sa3008030-AA-BAL,AJ Graffanino,BAL,24,AA,12,0.0,0.333,0.0,0.0,0.5,0.375,0.25,0.25,0.25,0,0,1,0,0.0,0.5,0.5,18,2022-06-01
sa3003228-AA-TBR,Johan Lopez,TBR,21,AA,12,0.0,0.25,0.0,0.0,0.5,0.333,0.25,0.25,0.25,0,0,1,1,0.556,0.444,0.0,18,2022-06-01
sa3006938-AA-ATL,Logan Brown,ATL,25,AA,24,0.25,0.333,0.167,0.0,0.5,0.25,0.167,0.167,0.333,3,0,0,0,0.312,0.625,0.062,18,2022-06-01
16404-AA-SDP,Domingo Leyba,SDP,26,AA,60,0.067,0.133,0.018,0.033,0.5,0.25,0.232,0.25,0.25,1,0,0,0,0.327,0.423,0.25,18,2022-06-01
sa3010161-AA-SDP,Chris Givin,SDP,25,AA,17,0.0,0.176,0.0,0.118,0.494,0.25,0.2,0.294,0.2,0,0,0,0,0.417,0.25,0.25,18,2022-06-01
sa915707-AA-MIN,Kevin Merrell,MIN,26,AA,13,0.0,0.154,0.0,0.154,0.49,0.222,0.182,0.308,0.182,0,0,0,0,0.444,0.444,0.222,18,2022-06-01
sa3010035-AA-LAD,Brandon Lewis,LAD,23,AA,34,0.193,0.324,0.125,0.059,0.487,0.2,0.156,0.206,0.281,2,1,0,0,0.4,0.55,0.1,18,2022-06-01
sa877504-AA-BOS,Izzy Wilson,BOS,24,AA,47,0.181,0.277,0.1,0.149,0.48,0.154,0.125,0.255,0.225,2,1,2,0,0.5,0.346,0.154,18,2022-06-01
sa917669-AA-STL,Julio E. Rodriguez,STL,25,AA,20,0.0,0.3,0.0,0.1,0.476,0.273,0.176,0.3,0.176,0,0,1,0,0.273,0.364,0.364,18,2022-06-01
sa3014434-AA-BOS,David Hamilton,BOS,24,AA,56,0.259,0.286,0.148,0.036,0.475,0.189,0.148,0.179,0.296,4,1,4,0,0.622,0.27,0.108,18,2022-06-01
sa3007823-AA-SDP,Connor Kaiser,SDP,25,AA,49,0.159,0.286,0.091,0.082,0.474,0.207,0.159,0.224,0.25,2,1,3,0,0.31,0.448,0.241,18,2022-06-01
sa3014886-AA-BAL,J.D. Mundy,BAL,24,AA,39,0.118,0.333,0.079,0.026,0.468,0.28,0.184,0.205,0.263,3,0,0,0,0.24,0.56,0.2,18,2022-06-01
sa3007828-AA-COL,Willie MacIver,COL,25,AA,46,0.061,0.37,0.045,0.022,0.467,0.31,0.205,0.217,0.25,2,0,0,0,0.345,0.517,0.103,18,2022-06-01
sa920180-AA-PHI,Jhailyn Ortiz,PHI,23,AA,45,0.137,0.356,0.098,0.089,0.466,0.208,0.146,0.222,0.244,2,1,1,0,0.417,0.292,0.25,18,2022-06-01
sa917968-AA-MIA,Thomas Jones,MIA,24,AA,14,0.073,0.571,0.083,0.071,0.464,0.333,0.167,0.214,0.25,1,0,0,1,0.5,0.167,0.333,18,2022-06-01
sa736824-AA-MIA,Ray-Patrick Didder,MIA,27,AA,40,0.107,0.275,0.059,0.075,0.456,0.2,0.147,0.25,0.206,2,0,3,1,0.4,0.48,0.08,18,2022-06-01
sa3006780-AA-BOS,Kole Cottam,BOS,25,AA,37,0.125,0.243,0.061,0.054,0.455,0.208,0.152,0.243,0.212,2,0,0,1,0.583,0.333,0.083,18,2022-06-01
sa3014948-AA-HOU,Shay Whitcomb,HOU,23,AA,70,0.164,0.429,0.141,0.071,0.451,0.176,0.125,0.186,0.266,5,2,1,0,0.382,0.412,0.176,18,2022-06-01
sa3009891-AA-SEA,Patrick Frick,SEA,25,AA,35,0.0,0.171,0.0,0.057,0.445,0.231,0.188,0.257,0.188,0,0,0,0,0.154,0.538,0.308,18,2022-06-01
sa3008113-AA-STL,Malcom Nunez,STL,21,AA,46,0.197,0.261,0.103,0.13,0.444,0.115,0.103,0.239,0.205,2,1,0,0,0.308,0.538,0.192,18,2022-06-01
sa872542-AA-CIN,Leonardo Rivas,CIN,24,AA,36,0.073,0.222,0.032,0.111,0.444,0.2,0.161,0.25,0.194,1,0,2,0,0.44,0.4,0.16,18,2022-06-01
sa3007745-AA-BOS,Brandon Howlett,BOS,22,AA,24,0.0,0.458,0.0,0.167,0.442,0.333,0.15,0.292,0.15,0,0,0,0,0.333,0.556,0.111,18,2022-06-01
sa872803-AA-TEX,Sandro Fabian,TEX,24,AA,37,0.179,0.27,0.097,0.108,0.437,0.1,0.097,0.243,0.194,1,1,0,0,0.55,0.4,0.05,18,2022-06-01
sa3017286-AA-OAK,Zack Gelof,OAK,22,AA,41,0.046,0.293,0.027,0.098,0.433,0.24,0.162,0.244,0.189,1,0,1,1,0.52,0.28,0.24,18,2022-06-01
sa597007-AA-WSN,Jecksson Flores,WSN,28,AA,33,0.074,0.212,0.031,0.0,0.431,0.24,0.188,0.212,0.219,1,0,0,0,0.28,0.6,0.16,18,2022-06-01
sa3004153-AA-TBR,Blake Hunt,TBR,23,AA,20,0.059,0.5,0.059,0.15,0.426,0.286,0.118,0.25,0.176,1,0,0,0,0.857,0.143,0.0,18,2022-06-01
sa3003347-AA-TOR,Sebastian Espino,TOR,22,AA,51,0.082,0.51,0.083,0.059,0.425,0.286,0.146,0.196,0.229,2,1,0,0,0.381,0.381,0.238,18,2022-06-01
sa829713-AA-CHW,Evan Skoug,CHW,26,AA,25,0.0,0.32,0.0,0.08,0.423,0.231,0.143,0.28,0.143,0,0,0,0,0.231,0.615,0.154,18,2022-06-01
sa1170495-AA-TBR,Hill Alexander,TBR,26,AA,17,0.0,0.294,0.0,0.059,0.423,0.273,0.188,0.235,0.188,0,0,0,0,0.909,0.091,0.091,18,2022-06-01
16446-AA-NYM,Johneshwy Fargas,NYM,27,AA,18,0.15,0.222,0.067,0.111,0.422,0.182,0.133,0.222,0.2,1,0,5,0,0.545,0.364,0.091,18,2022-06-01
sa3007822-AA-BOS,Elih Marrero,BOS,25,AA,30,0.0,0.3,0.0,0.067,0.412,0.263,0.179,0.233,0.179,0,0,4,0,0.211,0.632,0.158,18,2022-06-01
sa3006660-AA-TBR,Tyler Frank,TBR,25,AA,20,0.0,0.2,0.0,0.0,0.411,0.235,0.211,0.2,0.211,0,0,0,0,0.118,0.529,0.353,18,2022-06-01
sa737614-AA-SEA,Riley Unroe,SEA,26,AA,36,0.091,0.167,0.03,0.083,0.404,0.185,0.152,0.222,0.182,1,0,2,1,0.296,0.444,0.259,18,2022-06-01
sa3017341-AA-PHI,Freylin Minyety,PHI,22,AA,42,0.0,0.143,0.0,0.143,0.401,0.167,0.139,0.262,0.139,0,0,0,0,0.433,0.4,0.133,18,2022-06-01
sa3003964-AA-KCR,Ryan Grotjohn,KCR,27,AA,19,0.0,0.474,0.0,0.158,0.388,0.286,0.125,0.263,0.125,0,0,1,0,0.429,0.286,0.286,18,2022-06-01
sa3004517-AA-CHC,Cam Balego,CHC,27,AA,11,0.0,0.182,0.0,0.182,0.384,0.143,0.111,0.273,0.111,0,0,0,0,0.571,0.286,0.143,18,2022-06-01
sa3010869-AA-NYM,Brett Baty,NYM,22,AA,31,0.048,0.419,0.04,0.194,0.378,0.167,0.08,0.258,0.12,1,0,0,1,0.083,0.5,0.333,18,2022-06-01
sa3005401-AA-CHC,Christian Donahue,CHC,27,AA,14,0.0,0.071,0.0,0.071,0.368,0.167,0.154,0.214,0.154,0,0,1,0,0.417,0.5,0.083,18,2022-06-01
sa1170373-AA-LAA,Anthony Mulrine,LAA,24,AA,23,0.0,0.174,0.0,0.217,0.363,0.077,0.059,0.304,0.059,0,0,0,0,0.462,0.462,0.077,18,2022-06-01
sa3004163-AA-BOS,Tyreque Reed,BOS,25,AA,20,0.117,0.45,0.105,0.05,0.361,0.2,0.105,0.15,0.211,2,0,0,0,0.3,0.6,0.1,18,2022-06-01
sa3004726-AA-PHI,Chris Sharpe,PHI,26,AA,26,0.0,0.308,0.0,0.231,0.36,0.091,0.053,0.308,0.053,0,0,0,0,0.364,0.455,0.182,18,2022-06-01
sa3010713-AA-HOU,Luis Guerrero,HOU,23,AA,15,0.0,0.6,0.0,0.2,0.35,0.333,0.083,0.267,0.083,0,0,1,0,0.667,-0.333,0.333,18,2022-06-01
sa1170874-AA-PIT,Dylan Shockley,PIT,25,AA,19,0.074,0.421,0.062,0.105,0.336,0.125,0.062,0.211,0.125,1,0,0,0,0.25,0.5,0.25,18,2022-06-01
sa738936-AA-CHC,Harrison Wenson,CHC,27,AA,12,0.0,0.583,0.0,0.333,0.333,0.0,0.0,0.333,0.0,0,0,0,0,0.0,1.0,0.0,18,2022-06-01
sa3008181-AA-COL,Hunter Stovall,COL,25,AA,36,0.0,0.222,0.0,0.194,0.324,0.105,0.074,0.25,0.074,0,0,1,0,0.211,0.684,0.105,18,2022-06-01
sa1169940-AA-MIN,Kennie Taylor,MIN,25,AA,24,0.0,0.417,0.0,0.208,0.303,0.111,0.053,0.25,0.053,0,0,0,0,0.333,0.556,0.111,18,2022-06-01
sa599531-AA-ARI,Drew Stankiewicz,ARI,29,AA,37,0.122,0.351,0.086,0.027,0.28,0.095,0.086,0.108,0.171,1,1,0,0,0.524,0.381,0.143,18,2022-06-01
sa3007046-AA-COL,Jameson Hannah,COL,24,AA,15,0.0,0.333,0.0,0.0,0.267,0.2,0.133,0.133,0.133,0,0,0,0,0.2,0.8,0.0,18,2022-06-01
sa3006729-AA-WSN,Jacob Rhinesmith,WSN,26,AA,16,0.0,0.312,0.0,0.0,0.259,0.111,0.071,0.188,0.071,0,0,0,0,0.222,0.778,0.0,18,2022-06-01
20540-AA-MIA,Jose Devers,MIA,22,AA,17,0.094,0.353,0.067,0.059,0.251,0.091,0.067,0.118,0.133,1,0,1,0,0.545,0.364,0.091,18,2022-06-01
sa3010708-AA-PHI,Sal Gozzo,PHI,24,AA,21,0.075,0.333,0.05,0.0,0.245,0.154,0.1,0.095,0.15,1,0,0,0,0.385,0.538,0.077,18,2022-06-01
sa3007501-AA-STL,Jonah Davis,STL,24,AA,30,0.0,0.433,0.0,0.133,0.24,0.083,0.04,0.2,0.04,0,0,0,0,0.417,0.417,0.083,18,2022-06-01
sa872783-AA-BAL,Cristopher Cespedes,BAL,24,AA,18,0.0,0.222,0.0,0.111,0.229,0.083,0.062,0.167,0.062,0,0,0,0,0.417,0.417,0.167,18,2022-06-01
sa916849-AA-SFG,Diego Rincones,SFG,23,AA,44,0.0,0.227,0.0,0.023,0.207,0.121,0.093,0.114,0.093,0,0,0,0,0.545,0.303,0.121,18,2022-06-01
sa3011224-AA-NYM,Antoine Duplantis,NYM,25,AA,21,0.0,0.286,0.0,0.0,0.195,0.143,0.1,0.095,0.1,0,0,0,1,0.429,0.571,0.0,18,2022-06-01
