idlevelorg,Name,Org,Age,Level,PA,xSpect,K%,ISO,BB%,OPS,BABIP,AVG,OBP,SLG,XBH,HR,SB,CS,eFB%,eGB%,eLD%,Days,Date
sa3003347-AA-TOR,Sebastian Espino,TOR,22,AA,22,0.062,0.364,0.045,0.0,0.409,0.286,0.182,0.182,0.227,1,0,0,0,0.429,0.357,0.214,7,2022-06-03
sa3003222-A+-NYY,Aldenis Sanchez,NYY,23,A+,13,0.0,0.385,0.0,0.231,0.408,0.2,0.1,0.308,0.1,0,0,1,2,0.2,0.6,0.2,7,2022-06-03
sa737640-AA-SDP,Thomas Milone,SDP,27,AA,28,0.0,0.286,0.0,0.036,0.407,0.278,0.192,0.214,0.192,0,0,1,0,0.333,0.5,0.167,7,2022-06-03
sa3010023-A+-SFG,Jairo Pomares,SFG,21,A+,21,0.0,0.429,0.0,0.095,0.405,0.333,0.167,0.238,0.167,0,0,0,0,0.222,0.556,0.111,7,2022-06-03
sa3011644-A+-LAD,Jonny DeLuca,LAD,23,A+,27,0.614,0.111,0.136,0.185,0.404,0.0,0.045,0.222,0.182,1,1,1,0,0.722,0.278,0.0,7,2022-06-03
sa3011446-A-PHI,Jamari Baylor,PHI,21,A,16,0.154,0.25,0.077,0.125,0.404,0.111,0.077,0.25,0.154,1,0,1,0,0.778,0.111,0.111,7,2022-06-03
sa3004885-AAA-PIT,Mason Martin,PIT,23,AAA,29,0.12,0.483,0.115,0.069,0.403,0.154,0.115,0.172,0.231,1,1,1,0,0.538,0.385,0.077,7,2022-06-03
sa3008853-A-ARI,Danyer Sanabria,ARI,20,A,15,0.0,0.4,0.0,0.0,0.4,0.333,0.2,0.2,0.2,0,0,1,0,0.111,0.667,0.222,7,2022-06-03
sa3014434-AA-BOS,David Hamilton,BOS,24,AA,20,0.143,0.35,0.1,0.0,0.4,0.231,0.15,0.15,0.25,1,0,1,0,0.615,0.231,0.154,7,2022-06-03
sa3005481-A-CLE,Wilfri Peralta,CLE,21,A,10,0.0,0.5,0.0,0.0,0.4,0.4,0.2,0.2,0.2,0,0,0,0,0.4,0.4,0.0,7,2022-06-03
sa3015071-A+-STL,Tommy Jew,STL,24,A+,10,0.0,0.2,0.0,0.0,0.4,0.25,0.2,0.2,0.2,0,0,1,0,0.25,0.625,0.125,7,2022-06-03
20437-AAA-MIN,Royce Lewis,MIN,23,AAA,10,0.0,0.4,0.0,0.0,0.4,0.333,0.2,0.2,0.2,0,0,1,0,0.167,0.667,0.167,7,2022-06-03
sa3010018-A+-CLE,Aaron Bracho,CLE,21,A+,11,0.0,0.364,0.0,0.091,0.398,0.25,0.125,0.273,0.125,0,0,1,0,0.5,0.25,0.25,7,2022-06-03
sa3005568-A-KCR,Enrique Valdez,KCR,21,A,13,0.0,0.154,0.0,0.077,0.397,0.2,0.167,0.231,0.167,0,0,2,0,0.3,0.5,0.2,7,2022-06-03
15697-AAA-NYM,Gosuke Katoh,NYM,27,AAA,16,0.0,0.125,0.0,0.125,0.396,0.1,0.083,0.312,0.083,0,0,1,0,0.4,0.5,0.1,7,2022-06-03
sa3017156-A+-BAL,Connor Pavolony,BAL,22,A+,16,0.0,0.25,0.0,0.188,0.396,0.125,0.083,0.312,0.083,0,0,0,0,0.5,0.25,0.125,7,2022-06-03
sa917939-AA-ARI,Andy Yerzy,ARI,23,AA,16,0.0,0.188,0.0,0.25,0.396,0.111,0.083,0.312,0.083,0,0,0,0,0.222,0.667,0.111,7,2022-06-03
15994-AAA-LAA,Kean Wong,LAA,27,AAA,16,0.0,0.375,0.0,0.125,0.393,0.25,0.143,0.25,0.143,0,0,0,1,0.125,0.625,0.25,7,2022-06-03
sa3005630-A+-TBR,Heriberto Hernandez,TBR,22,A+,16,0.0,0.5,0.0,0.125,0.393,0.333,0.143,0.25,0.143,0,0,0,0,0.333,0.667,0.167,7,2022-06-03
14555-AAA-SFG,Wyatt Mathisen,SFG,28,AAA,16,0.0,0.438,0.0,0.125,0.393,0.286,0.143,0.25,0.143,0,0,0,0,0.571,0.286,0.143,7,2022-06-03
sa829697-AA-MIA,Bubba Hollins,MIA,26,AA,16,0.0,0.125,0.0,0.062,0.393,0.167,0.143,0.25,0.143,0,0,0,0,0.25,0.667,0.083,7,2022-06-03
sa3005744-A-OAK,Junior Perez,OAK,20,A,24,0.078,0.292,0.045,0.083,0.39,0.2,0.136,0.208,0.182,1,0,2,0,0.267,0.6,0.133,7,2022-06-03
sa3005743-A-KCR,Gary Camarillo,KCR,20,A,18,0.167,0.5,0.167,0.0,0.389,0.125,0.111,0.111,0.278,1,1,0,0,0.5,0.375,0.125,7,2022-06-03
sa3006685-AA-CHW,Ian Dawkins,CHW,26,AA,16,0.267,0.125,0.067,0.062,0.388,0.154,0.133,0.188,0.2,1,0,0,0,0.538,0.462,0.0,7,2022-06-03
sa3010859-A+-WSN,Kevin Strohschein,WSN,24,A+,16,0.178,0.188,0.067,0.062,0.388,0.167,0.133,0.188,0.2,1,0,0,0,0.167,0.583,0.25,7,2022-06-03
4922-AAA-NYY,Ender Inciarte,NYY,31,AAA,16,0.178,0.188,0.067,0.062,0.388,0.167,0.133,0.188,0.2,1,0,0,1,0.5,0.417,0.083,7,2022-06-03
12140-AAA-CIN,Juniel Querecuto,CIN,29,AAA,16,0.133,0.25,0.067,0.062,0.388,0.182,0.133,0.188,0.2,1,0,0,0,0.182,0.545,0.273,7,2022-06-03
sa3014490-A+-TEX,Evan Carter,TEX,19,A+,28,0.08,0.286,0.045,0.179,0.386,0.125,0.091,0.25,0.136,1,0,2,0,0.438,0.5,0.062,7,2022-06-03
sa3005519-A+-OAK,Joshwan Wright,OAK,21,A+,22,0.193,0.136,0.053,0.136,0.385,0.125,0.105,0.227,0.158,1,0,1,0,0.375,0.625,0.0,7,2022-06-03
sa829529-AA-LAD,Jeren Kendall,LAD,26,AA,13,0.25,0.154,0.077,0.0,0.385,0.182,0.154,0.154,0.231,1,0,1,1,0.545,0.455,0.0,7,2022-06-03
sa3015164-A-ATL,Brian Klein,ATL,24,A,13,0.125,0.308,0.077,0.0,0.385,0.222,0.154,0.154,0.231,1,0,0,0,0.444,0.333,0.222,7,2022-06-03
sa3004390-AAA-MIA,Demetrius Sims,MIA,26,AAA,11,0.0,0.273,0.0,0.182,0.384,0.167,0.111,0.273,0.111,0,0,0,0,0.5,0.667,0.0,7,2022-06-03
sa829382-AA-WSN,K.J. Harrison,WSN,25,AA,11,0.092,0.545,0.1,0.0,0.382,0.25,0.1,0.182,0.2,1,0,0,0,0.75,0.25,0.0,7,2022-06-03
13324-AAA-WSN,Ildemaro Vargas,WSN,30,AAA,14,0.194,0.214,0.083,0.143,0.381,0.111,0.083,0.214,0.167,1,0,0,0,0.667,0.222,0.111,7,2022-06-03
sa872850-AAA-CIN,Lorenzo Cedrola,CIN,24,AAA,21,0.333,0.143,0.095,0.0,0.381,0.167,0.143,0.143,0.238,1,0,1,1,0.278,0.667,0.056,7,2022-06-03
sa3002862-A+-LAD,Ismael Alcantara,LAD,23,A+,22,0.0,0.455,0.0,0.045,0.377,0.3,0.15,0.227,0.15,0,0,0,0,0.2,0.6,0.2,7,2022-06-03
sa3010035-AA-LAD,Brandon Lewis,LAD,23,AA,19,0.0,0.263,0.0,0.053,0.377,0.231,0.167,0.211,0.167,0,0,0,0,0.231,0.615,0.154,7,2022-06-03
sa3016143-A-KCR,Daniel Vazquez,KCR,18,A,19,0.0,0.158,0.0,0.053,0.377,0.2,0.167,0.211,0.167,0,0,0,0,0.067,0.533,0.4,7,2022-06-03
sa3003436-AA-TEX,Trey Hair,TEX,27,AA,19,0.0,0.105,0.0,0.053,0.377,0.188,0.167,0.211,0.167,0,0,0,0,0.438,0.25,0.25,7,2022-06-03
sa3006860-AA-MIA,Cobie Fletcher-Vance,MIA,24,AA,20,0.0,0.1,0.0,0.0,0.376,0.158,0.176,0.2,0.176,0,0,0,1,0.684,0.211,0.105,7,2022-06-03
sa3014838-AAA-HOU,Pedro Leon,HOU,24,AAA,16,0.0,0.188,0.0,0.375,0.375,0.0,0.0,0.375,0.0,0,0,3,0,0.429,0.143,0.429,7,2022-06-03
sa3006660-AA-TBR,Tyler Frank,TBR,25,AA,25,0.0,0.28,0.0,0.0,0.374,0.222,0.174,0.2,0.174,0,0,0,0,0.167,0.556,0.278,7,2022-06-03
sa3006936-AA-CLE,Daniel Schneemann,CLE,25,AA,17,0.0,0.235,0.0,0.235,0.371,0.111,0.077,0.294,0.077,0,0,0,0,0.444,0.444,0.222,7,2022-06-03
sa3005582-AA-PIT,Liover Peguero,PIT,21,AA,27,0.0,0.296,0.0,0.0,0.37,0.263,0.185,0.185,0.185,0,0,1,0,0.421,0.368,0.158,7,2022-06-03
sa873307-AA-ARI,Leandro Cedeno,ARI,23,AA,26,0.0,0.308,0.0,0.192,0.369,0.143,0.1,0.269,0.1,0,0,0,0,0.357,0.429,0.143,7,2022-06-03
sa3009891-AA-SEA,Patrick Frick,SEA,25,AA,17,0.0,0.294,0.0,0.059,0.369,0.2,0.133,0.235,0.133,0,0,0,0,0.0,0.7,0.3,7,2022-06-03
sa3017627-A-SEA,Harry Ford,SEA,19,A,17,0.0,0.235,0.0,0.118,0.369,0.182,0.133,0.235,0.133,0,0,1,0,0.455,0.545,0.0,7,2022-06-03
sa827960-AA-DET,Luis Carpio,DET,24,AA,14,0.0,0.143,0.0,0.071,0.368,0.182,0.154,0.214,0.154,0,0,0,0,0.182,0.636,0.182,7,2022-06-03
sa919893-A+-NYM,Jose Mena,NYM,25,A+,14,0.0,0.286,0.0,0.071,0.368,0.222,0.154,0.214,0.154,0,0,0,0,0.222,0.556,0.222,7,2022-06-03
sa3016820-A-SDP,Lucas Dunn,SDP,23,A,17,0.319,0.294,0.188,0.059,0.368,0.0,0.062,0.118,0.25,1,1,0,0,0.7,0.2,0.1,7,2022-06-03
sa3017292-A+-OAK,Jonny Butler,OAK,23,A+,20,0.0,0.3,0.0,0.15,0.368,0.182,0.118,0.25,0.118,0,0,1,0,0.364,0.545,0.091,7,2022-06-03
sa738521-AAA-MIA,Charles Leblanc,MIA,26,AAA,26,0.084,0.269,0.045,0.154,0.367,0.133,0.091,0.231,0.136,1,0,0,0,0.333,0.533,0.133,7,2022-06-03
sa3017373-A+-MIA,Kyler Castillo,MIA,24,A+,11,0.0,0.364,0.0,0.0,0.364,0.286,0.182,0.182,0.182,0,0,0,0,0.286,0.571,0.143,7,2022-06-03
sa3011669-A-BAL,Erison Placencia,BAL,20,A,11,0.0,0.636,0.0,0.0,0.364,0.5,0.182,0.182,0.182,0,0,0,0,0.0,0.75,0.25,7,2022-06-03
sa3014697-A-OAK,Robert Puason,OAK,19,A,20,0.058,0.45,0.053,0.0,0.361,0.25,0.158,0.15,0.211,1,0,0,1,0.167,0.583,0.25,7,2022-06-03
sa3006201-A-ATL,Brandol Mezquita,ATL,20,A,23,0.0,0.348,0.0,0.043,0.36,0.231,0.143,0.217,0.143,0,0,0,0,0.462,0.538,0.0,7,2022-06-03
sa3017051-A+-MIL,Ethan Murray,MIL,22,A+,23,0.0,0.217,0.0,0.043,0.36,0.188,0.143,0.217,0.143,0,0,0,0,0.25,0.562,0.125,7,2022-06-03
sa1169792-AA-LAD,Ryan Ward,LAD,24,AA,26,0.108,0.192,0.042,0.077,0.359,0.158,0.125,0.192,0.167,1,0,0,0,0.421,0.368,0.158,7,2022-06-03
sa3004148-A+-WSN,Jordy Barley,WSN,22,A+,23,0.157,0.435,0.136,0.043,0.358,0.091,0.091,0.13,0.227,1,1,1,1,0.273,0.455,0.182,7,2022-06-03
9807-AAA-ATL,Ryan Goins,ATL,34,AAA,14,0.1,0.357,0.071,0.0,0.357,0.222,0.143,0.143,0.214,1,0,0,0,0.333,0.667,0.0,7,2022-06-03
18881-AAA-MIN,Curtis Terry,MIN,25,AAA,26,0.347,0.115,0.08,0.0,0.354,0.136,0.12,0.154,0.2,2,0,0,0,0.227,0.636,0.182,7,2022-06-03
sa917348-A+-LAA,Osmy Gregorio,LAA,24,A+,17,0.0,0.294,0.0,0.0,0.353,0.25,0.176,0.176,0.176,0,0,1,0,0.417,0.25,0.25,7,2022-06-03
sa3014549-A+-MIL,Zavier Warren,MIL,23,A+,20,0.25,0.1,0.05,0.0,0.35,0.167,0.15,0.15,0.2,1,0,0,0,0.333,0.5,0.167,7,2022-06-03
sa3014427-A+-TBR,Alika Williams,TBR,23,A+,12,0.0,0.333,0.0,0.167,0.35,0.167,0.1,0.25,0.1,0,0,0,0,0.333,0.5,0.167,7,2022-06-03
sa3015296-A-TOR,Adriel Sotolongo,TOR,24,A,20,0.063,0.4,0.05,0.0,0.35,0.25,0.15,0.15,0.2,1,0,0,0,0.333,0.167,0.417,7,2022-06-03
sa3014829-A+-OAK,Patrick McColl,OAK,25,A+,15,0.0,0.333,0.0,0.133,0.35,0.143,0.083,0.267,0.083,0,0,0,0,0.143,0.857,-0.143,7,2022-06-03
sa1169620-A-TEX,Marcus Smith,TEX,21,A,21,0.0,0.381,0.0,0.143,0.349,0.2,0.111,0.238,0.111,0,0,4,0,0.3,0.6,0.1,7,2022-06-03
sa917302-AA-CHC,Yonathan Perlaza,CHC,23,AA,21,0.0,0.381,0.0,0.143,0.349,0.2,0.111,0.238,0.111,0,0,0,0,0.3,0.5,0.2,7,2022-06-03
13167-AAA-CHC,Robel Garcia,CHC,29,AAA,21,0.0,0.333,0.0,0.143,0.349,0.182,0.111,0.238,0.111,0,0,0,0,0.455,0.364,0.091,7,2022-06-03
16909-AAA-CIN,Colin Moran,CIN,29,AAA,12,0.091,0.5,0.091,0.083,0.348,0.2,0.091,0.167,0.182,1,0,0,0,0.2,0.6,0.2,7,2022-06-03
sa3010593-AA-ARI,Corbin Carroll,ARI,21,AA,21,0.079,0.333,0.053,0.095,0.348,0.167,0.105,0.19,0.158,1,0,1,0,0.417,0.5,0.167,7,2022-06-03
sa829117-AAA-ARI,Stone Garrett,ARI,26,AAA,18,0.176,0.5,0.176,0.0,0.346,0.0,0.059,0.111,0.235,1,1,0,0,0.429,0.571,0.0,7,2022-06-03
sa3016950-A-SEA,Ben Ramirez,SEA,23,A,24,0.0,0.25,0.0,0.083,0.345,0.188,0.136,0.208,0.136,0,0,0,0,0.375,0.5,0.125,7,2022-06-03
sa3008030-A+-BAL,AJ Graffanino,BAL,24,A+,15,0.0,0.067,0.0,0.067,0.343,0.154,0.143,0.2,0.143,0,0,0,0,0.462,0.385,0.154,7,2022-06-03
16446-AA-NYM,Johneshwy Fargas,NYM,27,AA,21,0.175,0.143,0.05,0.0,0.343,0.176,0.15,0.143,0.2,1,0,3,0,0.588,0.353,0.059,7,2022-06-03
sa3004518-A+-TOR,Davis Schneider,TOR,23,A+,24,0.104,0.208,0.043,0.042,0.341,0.167,0.13,0.167,0.174,1,0,1,0,0.5,0.278,0.222,7,2022-06-03
sa3016951-A+-ARI,Ryan Bliss,ARI,22,A+,28,0.051,0.393,0.04,0.036,0.339,0.214,0.12,0.179,0.16,1,0,0,1,0.357,0.571,0.071,7,2022-06-03
sa3014544-A-CLE,Milan Tolentino,CLE,20,A,16,0.0,0.312,0.0,0.188,0.333,0.111,0.083,0.25,0.083,0,0,0,0,0.333,0.556,0.222,7,2022-06-03
sa3009279-A-HOU,Miguel Palma,HOU,20,A,21,0.25,0.095,0.048,0.0,0.333,0.158,0.143,0.143,0.19,1,0,0,0,0.474,0.368,0.158,7,2022-06-03
sa3018153-A-LAA,Vojtech Mensik,LAA,24,A,16,0.0,0.25,0.0,0.125,0.333,0.125,0.083,0.25,0.083,0,0,0,0,0.375,0.75,0.125,7,2022-06-03
sa918698-A+-BAL,Ramon Rodriguez,BAL,23,A+,12,,0.0,0.0,0.0,0.333,0.167,0.167,0.167,0.167,0,0,0,0,0.083,0.667,0.25,7,2022-06-03
sa917141-A+-SDP,Kelvin Melean,SDP,23,A+,12,,0.0,0.0,0.333,0.333,0.0,0.0,0.333,0.0,0,0,0,0,0.375,0.625,0.0,7,2022-06-03
sa3017901-A-MIN,Mikey Perez,MIN,22,A,22,0.11,0.227,0.05,0.045,0.332,0.133,0.1,0.182,0.15,1,0,5,0,0.333,0.4,0.267,7,2022-06-03
sa917168-A+-MIN,Wander Javier,MIN,23,A+,25,0.0,0.4,0.0,0.04,0.33,0.231,0.13,0.2,0.13,0,0,0,1,0.077,0.385,0.538,7,2022-06-03
sa3017797-A-CHW,Colby Smelley,CHW,22,A,16,0.095,0.375,0.071,0.062,0.33,0.125,0.071,0.188,0.143,1,0,0,0,0.625,0.375,0.0,7,2022-06-03
sa3014702-A-CHC,Reginald Preciado,CHC,19,A,16,0.32,0.312,0.2,0.0,0.329,0.0,0.067,0.062,0.267,1,1,0,0,0.455,0.364,0.182,7,2022-06-03
20540-AA-MIA,Jose Devers,MIA,22,AA,19,0.0,0.211,0.0,0.105,0.328,0.154,0.118,0.211,0.118,0,0,1,0,0.385,0.462,0.154,7,2022-06-03
sa3005587-A-CIN,Daniel Vellojin,CIN,22,A,16,0.0,0.125,0.0,0.188,0.327,0.091,0.077,0.25,0.077,0,0,2,0,0.182,0.545,0.273,7,2022-06-03
sa3015015-A+-CIN,Alex McGarry,CIN,24,A+,28,0.0,0.25,0.0,0.0,0.327,0.2,0.148,0.179,0.148,0,0,1,1,0.45,0.3,0.3,7,2022-06-03
sa3007299-A-SFG,Yorlis Rodriguez,SFG,22,A,19,0.176,0.158,0.056,0.053,0.325,0.133,0.111,0.158,0.167,1,0,0,0,0.533,0.467,0.0,7,2022-06-03
sa3017757-A-MIN,Jake Rucker,MIN,22,A,23,0.061,0.435,0.053,0.174,0.323,0.111,0.053,0.217,0.105,1,0,2,0,0.222,0.667,0.111,7,2022-06-03
sa3007822-AA-BOS,Elih Marrero,BOS,25,AA,13,0.0,0.308,0.0,0.154,0.322,0.143,0.091,0.231,0.091,0,0,1,0,0.143,0.857,0.0,7,2022-06-03
sa917196-A-MIL,Jose Sibrian,MIL,23,A,13,0.0,0.308,0.0,0.077,0.322,0.143,0.091,0.231,0.091,0,0,0,0,0.429,0.571,0.0,7,2022-06-03
sa3008080-AA-PIT,Connor Scott,PIT,22,AA,13,0.108,0.385,0.083,0.077,0.321,0.143,0.083,0.154,0.167,1,0,0,0,0.143,0.714,0.143,7,2022-06-03
sa917320-A+-LAD,Leonel Valera,LAD,22,A+,13,0.0,0.538,0.0,0.0,0.321,0.286,0.167,0.154,0.167,0,0,0,0,0.286,0.857,0.0,7,2022-06-03
sa1169803-AAA-KCR,Clay Dungan,KCR,26,AAA,20,0.0,0.15,0.0,0.05,0.318,0.125,0.118,0.2,0.118,0,0,0,0,0.312,0.688,0.0,7,2022-06-03
20275-AAA-BOS,Jonathan Arauz,BOS,23,AAA,23,0.0,0.043,0.0,0.13,0.317,0.105,0.1,0.217,0.1,0,0,0,0,0.368,0.421,0.158,7,2022-06-03
sa3008904-A-SDP,Victor Duarte,SDP,21,A,20,0.0,0.25,0.0,0.1,0.317,0.1,0.067,0.25,0.067,0,0,0,0,0.8,0.2,0.0,7,2022-06-03
sa3015179-A-DET,Manuel Sequera,DET,19,A,26,0.074,0.269,0.04,0.038,0.314,0.167,0.12,0.154,0.16,1,0,0,0,0.5,0.222,0.278,7,2022-06-03
sa3008892-A-PIT,Juan Jerez,PIT,20,A,16,0.062,0.5,0.062,0.0,0.312,0.25,0.125,0.125,0.188,1,0,0,0,0.25,0.625,0.125,7,2022-06-03
sa3010401-AA-DET,Andre Lipcius,DET,24,AA,17,0.0,0.118,0.0,0.176,0.312,0.077,0.077,0.235,0.077,0,0,0,0,0.308,0.615,0.154,7,2022-06-03
15055-AAA-COL,Dom Nunez,COL,27,AAA,20,0.0,0.3,0.0,0.1,0.311,0.167,0.111,0.2,0.111,0,0,0,0,0.583,0.167,0.167,7,2022-06-03
sa875626-AAA-NYY,Max McDowell,NYY,28,AAA,10,0.0,0.3,0.0,0.1,0.311,0.167,0.111,0.2,0.111,0,0,0,0,0.333,0.667,0.0,7,2022-06-03
sa3010037-A-CLE,Yordys Valdes,CLE,20,A,17,0.0,0.176,0.0,0.059,0.31,0.167,0.133,0.176,0.133,0,0,0,1,0.417,0.583,0.083,7,2022-06-03
14593-AAA-CHC,David Bote,CHC,29,AAA,24,0.086,0.292,0.05,0.167,0.308,0.077,0.05,0.208,0.1,1,0,1,0,0.308,0.615,0.077,7,2022-06-03
sa3010389-AAA-CHC,Nelson Maldonado,CHC,25,AAA,20,0.075,0.35,0.053,0.05,0.308,0.167,0.105,0.15,0.158,1,0,0,0,0.583,0.25,0.333,7,2022-06-03
sa3017403-A-CIN,Jay Allen II,CIN,19,A,24,0.0,0.417,0.0,0.083,0.304,0.182,0.095,0.208,0.095,0,0,5,0,0.364,0.545,0.091,7,2022-06-03
sa3009296-A-BAL,Moises Ramirez,BAL,20,A,24,0.0,0.458,0.0,0.083,0.304,0.2,0.095,0.208,0.095,0,0,0,0,0.4,0.7,0.0,7,2022-06-03
sa3005617-A-STL,Darlin Moquete,STL,22,A,17,0.0,0.294,0.0,0.059,0.301,0.182,0.125,0.176,0.125,0,0,1,0,0.273,0.727,0.0,7,2022-06-03
sa3008753-A-TEX,Jose Rodriguez,TEX,20,A,17,0.0,0.353,0.0,0.059,0.301,0.2,0.125,0.176,0.125,0,0,0,0,0.5,0.2,0.2,7,2022-06-03
sa507143-AA-PHI,Ali Castillo,PHI,33,AA,21,0.0,0.095,0.0,0.0,0.301,0.143,0.158,0.143,0.158,0,0,1,1,0.429,0.476,0.095,7,2022-06-03
sa3010889-A+-PIT,Hudson Head,PIT,21,A+,20,0.0,0.4,0.0,0.0,0.3,0.25,0.15,0.15,0.15,0,0,0,0,0.417,0.417,0.167,7,2022-06-03
sa3014479-A+-BAL,Coby Mayo,BAL,20,A+,14,0.0,0.143,0.0,0.143,0.298,0.1,0.083,0.214,0.083,0,0,0,0,0.5,0.5,0.1,7,2022-06-03
sa3018101-A-HOU,Jaxon Hallmark,HOU,23,A,14,0.0,0.429,0.0,0.143,0.298,0.167,0.083,0.214,0.083,0,0,1,1,0.5,0.333,0.167,7,2022-06-03
sa3017152-A+-BAL,Donta' Williams,BAL,23,A+,24,0.0,0.167,0.0,0.042,0.297,0.158,0.13,0.167,0.13,0,0,0,1,0.316,0.632,0.105,7,2022-06-03
sa3014692-A-MIL,Hedbert Perez,MIL,19,A,14,0.09,0.429,0.077,0.0,0.297,0.143,0.077,0.143,0.154,1,0,0,0,0.571,0.286,0.143,7,2022-06-03
sa3008005-A+-MIL,Joe Gray Jr.,MIL,22,A+,21,0.0,0.571,0.0,0.095,0.296,0.286,0.105,0.19,0.105,0,0,1,0,0.286,0.571,0.143,7,2022-06-03
sa3004383-A+-WSN,Ricardo Mendez,WSN,22,A+,24,0.188,0.333,0.125,0.0,0.292,0.067,0.083,0.083,0.208,1,1,0,1,0.333,0.6,0.0,7,2022-06-03
sa3004128-AAA-CHW,Laz Rivera,CHW,27,AAA,18,0.0,0.333,0.0,0.111,0.289,0.111,0.067,0.222,0.067,0,0,0,0,0.222,0.667,0.111,7,2022-06-03
17975-AAA-PHI,Scott Kingery,PHI,28,AAA,18,0.0,0.5,0.0,0.167,0.289,0.167,0.067,0.222,0.067,0,0,0,0,0.333,0.667,0.0,7,2022-06-03
sa3011628-A+-STL,Tyler Reichenborn,STL,23,A+,15,inf,0.0,0.077,0.067,0.287,0.077,0.077,0.133,0.154,1,0,0,0,0.615,0.308,0.077,7,2022-06-03
sa3017160-A+-COL,Nic Kent,COL,22,A+,11,0.0,0.273,0.0,0.091,0.282,0.143,0.1,0.182,0.1,0,0,1,1,0.571,0.143,0.286,7,2022-06-03
sa3014824-A+-TOR,MacKenzie Mueller,TOR,24,A+,11,0.0,0.091,0.0,0.0,0.282,0.111,0.1,0.182,0.1,0,0,0,0,0.444,0.556,0.0,7,2022-06-03
sa3005037-A+-TOR,PK Morris,TOR,23,A+,26,0.0,0.269,0.0,0.192,0.281,0.067,0.05,0.231,0.05,0,0,0,0,0.267,0.6,0.067,7,2022-06-03
sa599531-AA-ARI,Drew Stankiewicz,ARI,29,AA,19,0.08,0.368,0.059,0.105,0.276,0.1,0.059,0.158,0.118,1,0,0,0,0.4,0.5,0.1,7,2022-06-03
19170-AAA-MIL,Corey Ray,MIL,27,AAA,11,0.1,0.455,0.091,0.0,0.273,0.167,0.091,0.091,0.182,1,0,1,0,0.5,0.333,0.167,7,2022-06-03
sa3003218-A-MIN,Daniel Ozoria,MIN,21,A,11,0.071,0.636,0.091,0.0,0.273,0.25,0.091,0.091,0.182,1,0,1,0,0.5,0.25,0.25,7,2022-06-03
20493-AAA-ARI,Seth Beer,ARI,25,AAA,23,0.0,0.261,0.0,0.13,0.27,0.077,0.053,0.217,0.053,0,0,0,0,0.385,0.615,0.0,7,2022-06-03
19643-AAA-NYM,Daniel Johnson,NYM,26,AAA,15,0.0,0.4,0.0,0.0,0.267,0.222,0.133,0.133,0.133,0,0,0,0,0.444,0.444,0.111,7,2022-06-03
13593-AAA-NYY,Jose Peraza,NYY,28,AAA,15,0.0,0.2,0.0,0.0,0.267,0.167,0.133,0.133,0.133,0,0,0,0,0.333,0.583,0.0,7,2022-06-03
13663-AAA-DET,Jack Lopez,DET,29,AAA,12,0.0,0.25,0.0,0.083,0.258,0.125,0.091,0.167,0.091,0,0,0,1,0.625,0.25,0.125,7,2022-06-03
sa3010340-A-OAK,Jalen Greer,OAK,20,A,12,0.0,0.667,0.0,0.083,0.258,0.333,0.091,0.167,0.091,0,0,0,0,0.0,1.0,0.0,7,2022-06-03
sa3014475-AA-WSN,Drew Millas,WSN,24,AA,24,0.065,0.333,0.043,0.042,0.255,0.133,0.087,0.125,0.13,1,0,0,0,0.2,0.6,0.2,7,2022-06-03
11379-AAA-ATL,Delino DeShields,ATL,29,AAA,16,0.0,0.312,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0,0,2,0,0.714,0.286,0.0,7,2022-06-03
sa3011255-AAA-NYM,Jake Mangum,NYM,26,AAA,24,0.0,0.167,0.0,0.0,0.25,0.15,0.125,0.125,0.125,0,0,0,0,0.25,0.65,0.1,7,2022-06-03
sa3008754-A+-TBR,Alejandro Pie,TBR,20,A+,12,0.1,0.417,0.083,0.0,0.25,0.143,0.083,0.083,0.167,1,0,0,0,0.143,0.714,0.143,7,2022-06-03
sa3005730-A+-CHC,Yeison Santana,CHC,21,A+,17,0.0,0.176,0.0,0.118,0.248,0.091,0.071,0.176,0.071,0,0,2,0,0.364,0.545,0.091,7,2022-06-03
sa876187-AAA-TBR,Ford Proctor,TBR,25,AAA,21,0.0,0.381,0.0,0.095,0.246,0.1,0.056,0.19,0.056,0,0,0,0,0.4,0.4,0.2,7,2022-06-03
14973-AAA-SEA,Zach Green,SEA,28,AAA,17,0.0,0.412,0.0,0.118,0.243,0.125,0.067,0.176,0.067,0,0,0,0,0.125,0.75,0.125,7,2022-06-03
sa3003331-A+-SFG,Ghordy Santos,SFG,22,A+,21,0.042,0.571,0.048,0.0,0.238,0.222,0.095,0.095,0.143,1,0,0,0,0.444,0.444,0.222,7,2022-06-03
sa3010335-A-ARI,Glenallen Hill Jr.,ARI,21,A,13,0.0,0.462,0.0,0.077,0.237,0.167,0.083,0.154,0.083,0,0,0,0,0.333,0.167,0.5,7,2022-06-03
sa659238-AAA-TEX,Elier Hernandez,TEX,27,AAA,13,0.0,0.308,0.0,0.077,0.237,0.125,0.083,0.154,0.083,0,0,1,0,0.5,0.5,0.125,7,2022-06-03
sa3017078-A+-TOR,Riley Tirotta,TOR,23,A+,13,0.0,0.231,0.0,0.077,0.237,0.111,0.083,0.154,0.083,0,0,0,0,0.556,0.556,0.0,7,2022-06-03
